t,amount,length,area,id_relation,Pays
2025-10-14T00:00:00.000Z,138547,0,0,/boundary/307573,Pakistan
2025-10-15T00:00:00.000Z,138547,0,0,/boundary/307573,Pakistan
2025-10-16T00:00:00.000Z,138548,0,0,/boundary/307573,Pakistan
2025-10-17T00:00:00.000Z,138548,0,0,/boundary/307573,Pakistan
2025-10-18T00:00:00.000Z,138548,0,0,/boundary/307573,Pakistan
2025-10-19T00:00:00.000Z,138548,0,0,/boundary/307573,Pakistan
2025-10-20T00:00:00.000Z,138548,0,0,/boundary/307573,Pakistan
2025-10-21T00:00:00.000Z,138548,0,0,/boundary/307573,Pakistan
2025-10-22T00:00:00.000Z,138548,0,0,/boundary/307573,Pakistan
2025-10-23T00:00:00.000Z,138548,0,0,/boundary/307573,Pakistan
2025-10-24T00:00:00.000Z,138548,0,0,/boundary/307573,Pakistan
2025-10-25T00:00:00.000Z,138548,0,0,/boundary/307573,Pakistan
2025-10-26T00:00:00.000Z,138548,0,0,/boundary/307573,Pakistan
2025-10-27T00:00:00.000Z,138548,0,0,/boundary/307573,Pakistan
2025-10-28T00:00:00.000Z,138548,0,0,/boundary/307573,Pakistan
2025-10-29T00:00:00.000Z,138549,0,0,/boundary/307573,Pakistan
2025-10-30T00:00:00.000Z,138549,0,0,/boundary/307573,Pakistan
2025-10-31T00:00:00.000Z,138549,0,0,/boundary/307573,Pakistan
2025-11-01T00:00:00.000Z,138549,0,0,/boundary/307573,Pakistan
2025-11-02T00:00:00.000Z,138549,0,0,/boundary/307573,Pakistan
2025-11-03T00:00:00.000Z,138550,0,0,/boundary/307573,Pakistan
2025-11-04T00:00:00.000Z,138550,0,0,/boundary/307573,Pakistan
2025-11-05T00:00:00.000Z,138552,0,0,/boundary/307573,Pakistan
2025-11-06T00:00:00.000Z,138553,0,0,/boundary/307573,Pakistan
2025-11-07T00:00:00.000Z,138553,0,0,/boundary/307573,Pakistan
2025-11-08T00:00:00.000Z,138553,0,0,/boundary/307573,Pakistan
2025-11-09T00:00:00.000Z,138553,0,0,/boundary/307573,Pakistan
2025-11-10T00:00:00.000Z,138553,0,0,/boundary/307573,Pakistan
2025-11-11T00:00:00.000Z,138553,0,0,/boundary/307573,Pakistan
2025-11-12T00:00:00.000Z,138553,0,0,/boundary/307573,Pakistan
2025-11-13T00:00:00.000Z,138553,0,0,/boundary/307573,Pakistan
2025-11-14T00:00:00.000Z,138553,0,0,/boundary/307573,Pakistan
2025-11-15T00:00:00.000Z,138553,0,0,/boundary/307573,Pakistan
2024-01-01T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2024-02-01T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2024-03-01T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2024-04-01T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2024-05-01T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2024-06-01T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2024-07-01T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2024-08-01T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2024-09-01T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2024-10-01T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2024-11-01T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2024-12-01T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-01-01T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-02-01T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-03-01T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-04-01T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-05-01T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-06-01T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-07-01T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-08-01T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-09-01T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-01T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-02T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-03T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-04T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-05T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-06T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-07T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-08T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-09T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-10T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-11T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-12T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-13T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-14T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-15T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-16T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-17T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-18T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-19T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-20T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-21T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-22T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-23T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-24T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-25T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-26T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-27T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-28T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-29T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-30T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-10-31T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-11-01T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-11-02T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-11-03T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-11-04T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-11-05T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-11-06T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-11-07T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-11-08T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-11-09T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-11-10T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-11-11T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-11-12T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-11-13T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-11-14T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2025-11-15T00:00:00.000Z,1,0,0,/boundary/571805,Palau
2024-01-01T00:00:00.000Z,5711,0,0,/boundary/287668,Panama
2024-02-01T00:00:00.000Z,5834,0,0,/boundary/287668,Panama
2024-03-01T00:00:00.000Z,5834,0,0,/boundary/287668,Panama
2024-04-01T00:00:00.000Z,6231,0,0,/boundary/287668,Panama
2024-05-01T00:00:00.000Z,6231,0,0,/boundary/287668,Panama
2024-06-01T00:00:00.000Z,6237,0,0,/boundary/287668,Panama
2024-07-01T00:00:00.000Z,6241,0,0,/boundary/287668,Panama
2024-08-01T00:00:00.000Z,6241,0,0,/boundary/287668,Panama
2024-09-01T00:00:00.000Z,6246,0,0,/boundary/287668,Panama
2024-10-01T00:00:00.000Z,6252,0,0,/boundary/287668,Panama
2024-11-01T00:00:00.000Z,6252,0,0,/boundary/287668,Panama
2024-12-01T00:00:00.000Z,6252,0,0,/boundary/287668,Panama
2025-01-01T00:00:00.000Z,6252,0,0,/boundary/287668,Panama
2025-02-01T00:00:00.000Z,6252,0,0,/boundary/287668,Panama
2025-03-01T00:00:00.000Z,6252,0,0,/boundary/287668,Panama
2025-04-01T00:00:00.000Z,6253,0,0,/boundary/287668,Panama
2025-05-01T00:00:00.000Z,6253,0,0,/boundary/287668,Panama
2025-06-01T00:00:00.000Z,6253,0,0,/boundary/287668,Panama
2025-07-01T00:00:00.000Z,6253,0,0,/boundary/287668,Panama
2025-08-01T00:00:00.000Z,6253,0,0,/boundary/287668,Panama
2025-09-01T00:00:00.000Z,6253,0,0,/boundary/287668,Panama
2025-10-01T00:00:00.000Z,6269,0,0,/boundary/287668,Panama
2025-10-02T00:00:00.000Z,6269,0,0,/boundary/287668,Panama
2025-10-03T00:00:00.000Z,6269,0,0,/boundary/287668,Panama
2025-10-04T00:00:00.000Z,6269,0,0,/boundary/287668,Panama
2025-10-05T00:00:00.000Z,6269,0,0,/boundary/287668,Panama
2025-10-06T00:00:00.000Z,6269,0,0,/boundary/287668,Panama
2025-10-07T00:00:00.000Z,6269,0,0,/boundary/287668,Panama
2025-10-08T00:00:00.000Z,6269,0,0,/boundary/287668,Panama
2025-10-09T00:00:00.000Z,6269,0,0,/boundary/287668,Panama
2025-10-10T00:00:00.000Z,6269,0,0,/boundary/287668,Panama
2025-10-11T00:00:00.000Z,6269,0,0,/boundary/287668,Panama
2025-10-12T00:00:00.000Z,6269,0,0,/boundary/287668,Panama
2025-10-13T00:00:00.000Z,6270,0,0,/boundary/287668,Panama
2025-10-14T00:00:00.000Z,6270,0,0,/boundary/287668,Panama
2025-10-15T00:00:00.000Z,6270,0,0,/boundary/287668,Panama
2025-10-16T00:00:00.000Z,6270,0,0,/boundary/287668,Panama
2025-10-17T00:00:00.000Z,6270,0,0,/boundary/287668,Panama
2025-10-18T00:00:00.000Z,6270,0,0,/boundary/287668,Panama
2025-10-19T00:00:00.000Z,6270,0,0,/boundary/287668,Panama
2025-10-20T00:00:00.000Z,6270,0,0,/boundary/287668,Panama
2025-10-21T00:00:00.000Z,6270,0,0,/boundary/287668,Panama
2025-10-22T00:00:00.000Z,6270,0,0,/boundary/287668,Panama
2025-10-23T00:00:00.000Z,6270,0,0,/boundary/287668,Panama
2025-10-24T00:00:00.000Z,6270,0,0,/boundary/287668,Panama
2025-10-25T00:00:00.000Z,6270,0,0,/boundary/287668,Panama
2025-10-26T00:00:00.000Z,6270,0,0,/boundary/287668,Panama
2025-10-27T00:00:00.000Z,6271,0,0,/boundary/287668,Panama
2025-10-28T00:00:00.000Z,6271,0,0,/boundary/287668,Panama
2025-10-29T00:00:00.000Z,6271,0,0,/boundary/287668,Panama
2025-10-30T00:00:00.000Z,6271,0,0,/boundary/287668,Panama
2025-10-31T00:00:00.000Z,6271,0,0,/boundary/287668,Panama
2025-11-01T00:00:00.000Z,6271,0,0,/boundary/287668,Panama
2025-11-02T00:00:00.000Z,6271,0,0,/boundary/287668,Panama
2025-11-03T00:00:00.000Z,6271,0,0,/boundary/287668,Panama
2025-11-04T00:00:00.000Z,6271,0,0,/boundary/287668,Panama
2025-11-05T00:00:00.000Z,6271,0,0,/boundary/287668,Panama
2025-11-06T00:00:00.000Z,6271,0,0,/boundary/287668,Panama
2025-11-07T00:00:00.000Z,6271,0,0,/boundary/287668,Panama
2025-11-08T00:00:00.000Z,6271,0,0,/boundary/287668,Panama
2025-11-09T00:00:00.000Z,6271,0,0,/boundary/287668,Panama
2025-11-10T00:00:00.000Z,6271,0,0,/boundary/287668,Panama
2025-11-11T00:00:00.000Z,6276,0,0,/boundary/287668,Panama
2025-11-12T00:00:00.000Z,6276,0,0,/boundary/287668,Panama
2025-11-13T00:00:00.000Z,6276,0,0,/boundary/287668,Panama
2025-11-14T00:00:00.000Z,6276,0,0,/boundary/287668,Panama
2025-11-15T00:00:00.000Z,6276,0,0,/boundary/287668,Panama
2024-01-01T00:00:00.000Z,2384,0,0,/boundary/307866,Papua New Guinea
2024-02-01T00:00:00.000Z,2384,0,0,/boundary/307866,Papua New Guinea
2024-03-01T00:00:00.000Z,2385,0,0,/boundary/307866,Papua New Guinea
2024-04-01T00:00:00.000Z,2385,0,0,/boundary/307866,Papua New Guinea
2024-05-01T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2024-06-01T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2024-07-01T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2024-08-01T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2024-09-01T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2024-10-01T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2024-11-01T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2024-12-01T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-01-01T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-02-01T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-03-01T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-04-01T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-05-01T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-06-01T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-07-01T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-08-01T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-09-01T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-01T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-02T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-03T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-04T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-05T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-06T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-07T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-08T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-09T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-10T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-11T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-12T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-13T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-14T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-15T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-16T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-17T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-18T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-19T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-20T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-21T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-22T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-23T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-24T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-25T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-26T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-27T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-28T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-29T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-30T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-10-31T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-11-01T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-11-02T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-11-03T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-11-04T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-11-05T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-11-06T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-11-07T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-11-08T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-11-09T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-11-10T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-11-11T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-11-12T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-11-13T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-11-14T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2025-11-15T00:00:00.000Z,2388,0,0,/boundary/307866,Papua New Guinea
2024-01-01T00:00:00.000Z,14517,0,0,/boundary/287077,Paraguay
2024-02-01T00:00:00.000Z,14517,0,0,/boundary/287077,Paraguay
2024-03-01T00:00:00.000Z,14517,0,0,/boundary/287077,Paraguay
2024-04-01T00:00:00.000Z,14517,0,0,/boundary/287077,Paraguay
2024-05-01T00:00:00.000Z,14517,0,0,/boundary/287077,Paraguay
2024-06-01T00:00:00.000Z,14517,0,0,/boundary/287077,Paraguay
2024-07-01T00:00:00.000Z,14517,0,0,/boundary/287077,Paraguay
2024-08-01T00:00:00.000Z,14517,0,0,/boundary/287077,Paraguay
2024-09-01T00:00:00.000Z,14519,0,0,/boundary/287077,Paraguay
2024-10-01T00:00:00.000Z,14547,0,0,/boundary/287077,Paraguay
2024-11-01T00:00:00.000Z,14596,0,0,/boundary/287077,Paraguay
2024-12-01T00:00:00.000Z,14636,0,0,/boundary/287077,Paraguay
2025-01-01T00:00:00.000Z,14636,0,0,/boundary/287077,Paraguay
2025-02-01T00:00:00.000Z,14636,0,0,/boundary/287077,Paraguay
2025-03-01T00:00:00.000Z,14636,0,0,/boundary/287077,Paraguay
2025-04-01T00:00:00.000Z,14636,0,0,/boundary/287077,Paraguay
2025-05-01T00:00:00.000Z,14636,0,0,/boundary/287077,Paraguay
2025-06-01T00:00:00.000Z,14636,0,0,/boundary/287077,Paraguay
2025-07-01T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-08-01T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-09-01T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-01T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-02T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-03T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-04T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-05T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-06T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-07T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-08T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-09T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-10T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-11T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-12T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-13T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-14T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-15T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-16T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-17T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-18T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-19T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-20T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-21T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-22T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-23T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-24T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-25T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-26T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-27T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-28T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-29T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-30T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-10-31T00:00:00.000Z,14981,0,0,/boundary/287077,Paraguay
2025-11-01T00:00:00.000Z,14982,0,0,/boundary/287077,Paraguay
2025-11-02T00:00:00.000Z,14982,0,0,/boundary/287077,Paraguay
2025-11-03T00:00:00.000Z,14982,0,0,/boundary/287077,Paraguay
2025-11-04T00:00:00.000Z,14982,0,0,/boundary/287077,Paraguay
2025-11-05T00:00:00.000Z,14983,0,0,/boundary/287077,Paraguay
2025-11-06T00:00:00.000Z,14983,0,0,/boundary/287077,Paraguay
2025-11-07T00:00:00.000Z,14983,0,0,/boundary/287077,Paraguay
2025-11-08T00:00:00.000Z,14983,0,0,/boundary/287077,Paraguay
2025-11-09T00:00:00.000Z,14983,0,0,/boundary/287077,Paraguay
2025-11-10T00:00:00.000Z,14983,0,0,/boundary/287077,Paraguay
2025-11-11T00:00:00.000Z,14983,0,0,/boundary/287077,Paraguay
2025-11-12T00:00:00.000Z,14983,0,0,/boundary/287077,Paraguay
2025-11-13T00:00:00.000Z,14983,0,0,/boundary/287077,Paraguay
2025-11-14T00:00:00.000Z,14983,0,0,/boundary/287077,Paraguay
2025-11-15T00:00:00.000Z,14983,0,0,/boundary/287077,Paraguay
2024-01-01T00:00:00.000Z,2687739,0,0,/boundary/270056,People's Republic of China
2024-02-01T00:00:00.000Z,2709514,0,0,/boundary/270056,People's Republic of China
2024-03-01T00:00:00.000Z,2730617,0,0,/boundary/270056,People's Republic of China
2024-04-01T00:00:00.000Z,2749718,0,0,/boundary/270056,People's Republic of China
2024-05-01T00:00:00.000Z,2763633,0,0,/boundary/270056,People's Republic of China
2024-06-01T00:00:00.000Z,2777946,0,0,/boundary/270056,People's Republic of China
2024-07-01T00:00:00.000Z,2797415,0,0,/boundary/270056,People's Republic of China
2024-08-01T00:00:00.000Z,2822002,0,0,/boundary/270056,People's Republic of China
2024-09-01T00:00:00.000Z,2839351,0,0,/boundary/270056,People's Republic of China
2024-10-01T00:00:00.000Z,2865616,0,0,/boundary/270056,People's Republic of China
2024-11-01T00:00:00.000Z,2915595,0,0,/boundary/270056,People's Republic of China
2024-12-01T00:00:00.000Z,2975559,0,0,/boundary/270056,People's Republic of China
2025-01-01T00:00:00.000Z,3024052,0,0,/boundary/270056,People's Republic of China
2025-02-01T00:00:00.000Z,3064111,0,0,/boundary/270056,People's Republic of China
2025-03-01T00:00:00.000Z,3087893,0,0,/boundary/270056,People's Republic of China
2025-04-01T00:00:00.000Z,3122600,0,0,/boundary/270056,People's Republic of China
2025-05-01T00:00:00.000Z,3159054,0,0,/boundary/270056,People's Republic of China
2025-06-01T00:00:00.000Z,3202461,0,0,/boundary/270056,People's Republic of China
2025-07-01T00:00:00.000Z,3231227,0,0,/boundary/270056,People's Republic of China
2025-08-01T00:00:00.000Z,3267489,0,0,/boundary/270056,People's Republic of China
2025-09-01T00:00:00.000Z,3316950,0,0,/boundary/270056,People's Republic of China
2025-10-01T00:00:00.000Z,3385261,0,0,/boundary/270056,People's Republic of China
2025-10-02T00:00:00.000Z,3387236,0,0,/boundary/270056,People's Republic of China
2025-10-03T00:00:00.000Z,3389796,0,0,/boundary/270056,People's Republic of China
2025-10-04T00:00:00.000Z,3394723,0,0,/boundary/270056,People's Republic of China
2025-10-05T00:00:00.000Z,3395378,0,0,/boundary/270056,People's Republic of China
2025-10-06T00:00:00.000Z,3398120,0,0,/boundary/270056,People's Republic of China
2025-10-07T00:00:00.000Z,3401576,0,0,/boundary/270056,People's Republic of China
2025-10-08T00:00:00.000Z,3403760,0,0,/boundary/270056,People's Republic of China
2025-10-09T00:00:00.000Z,3405582,0,0,/boundary/270056,People's Republic of China
2025-10-10T00:00:00.000Z,3407120,0,0,/boundary/270056,People's Republic of China
2025-10-11T00:00:00.000Z,3411121,0,0,/boundary/270056,People's Republic of China
2025-10-12T00:00:00.000Z,3414811,0,0,/boundary/270056,People's Republic of China
2025-10-13T00:00:00.000Z,3417341,0,0,/boundary/270056,People's Republic of China
2025-10-14T00:00:00.000Z,3419326,0,0,/boundary/270056,People's Republic of China
2025-10-15T00:00:00.000Z,3420265,0,0,/boundary/270056,People's Republic of China
2025-10-16T00:00:00.000Z,3422267,0,0,/boundary/270056,People's Republic of China
2025-10-17T00:00:00.000Z,3423494,0,0,/boundary/270056,People's Republic of China
2025-10-18T00:00:00.000Z,3426354,0,0,/boundary/270056,People's Republic of China
2025-10-19T00:00:00.000Z,3429066,0,0,/boundary/270056,People's Republic of China
2025-10-20T00:00:00.000Z,3430421,0,0,/boundary/270056,People's Republic of China
2025-10-21T00:00:00.000Z,3432443,0,0,/boundary/270056,People's Republic of China
2025-10-22T00:00:00.000Z,3434577,0,0,/boundary/270056,People's Republic of China
2025-10-23T00:00:00.000Z,3436392,0,0,/boundary/270056,People's Republic of China
2025-10-24T00:00:00.000Z,3439579,0,0,/boundary/270056,People's Republic of China
2025-10-25T00:00:00.000Z,3441989,0,0,/boundary/270056,People's Republic of China
2025-10-26T00:00:00.000Z,3445946,0,0,/boundary/270056,People's Republic of China
2025-10-27T00:00:00.000Z,3447882,0,0,/boundary/270056,People's Republic of China
2025-10-28T00:00:00.000Z,3449422,0,0,/boundary/270056,People's Republic of China
2025-10-29T00:00:00.000Z,3450472,0,0,/boundary/270056,People's Republic of China
