x,amount,length,area,labels.distribution.amount,labels.distribution.length,labels.distribution.area,labels.generation.amount,labels.generation.length,labels.generation.area,labels.industrial.amount,labels.industrial.length,labels.industrial.area,labels.transmission.amount,labels.transmission.length,labels.transmission.area,id_relation,Pays
2024-06-01T00:00:00.000Z,948,139923.969454044,3741536.10446069,73,22473.3881365168,589560.855379063,151,4474.22503308482,159755.262750758,6,1698.45126679577,28604.0521159287,133,68058.9471457928,2630549.47422767,/boundary/307763,United Arab Emirates
2024-07-01T00:00:00.000Z,952,140029.076308499,3741787.10216051,73,22473.3881365168,589560.855379063,151,4474.22503308482,159755.262750758,6,1698.45126679577,28604.0521159287,133,68058.9471457928,2630549.47422767,/boundary/307763,United Arab Emirates
2024-08-01T00:00:00.000Z,954,140420.261467977,3746460.53163469,74,22676.6586718477,592143.064502197,152,4662.13965723185,161846.483101808,6,1698.45126679577,28604.0521159287,133,68058.9471457928,2630549.47422767,/boundary/307763,United Arab Emirates
2024-09-01T00:00:00.000Z,954,140420.261467977,3746460.53163469,74,22676.6586718477,592143.064502197,152,4662.13965723185,161846.483101808,6,1698.45126679577,28604.0521159287,133,68058.9471457928,2630549.47422767,/boundary/307763,United Arab Emirates
2024-10-01T00:00:00.000Z,953,140255.60049326,3744792.01393749,74,22676.6586718477,592143.064502197,152,4662.13965723185,161846.483101808,6,1698.45126679577,28604.0521159287,133,68058.9471458922,2630549.62952078,/boundary/307763,United Arab Emirates
2024-11-01T00:00:00.000Z,976,141128.43591858,3750394.84274365,74,22676.6586718477,592143.064502197,152,4662.13965723185,161846.483101808,6,1698.45126679577,28604.0521159287,137,69048.698466147,2645496.59424181,/boundary/307763,United Arab Emirates
2024-12-01T00:00:00.000Z,980,141462.43032968,3752047.95221751,74,22676.6586718477,592143.064502197,152,4662.13965723185,161846.483101808,6,1698.45126679577,28604.0521159287,137,69048.698466147,2645496.59424181,/boundary/307763,United Arab Emirates
2025-01-01T00:00:00.000Z,980,141462.43032968,3752047.95221751,74,22676.6586718477,592143.064502197,152,4662.13965723185,161846.483101808,6,1698.45126679577,28604.0521159287,137,69048.698466147,2645496.59424181,/boundary/307763,United Arab Emirates
2025-02-01T00:00:00.000Z,982,141765.618273229,3731286.18205243,74,22676.6586718477,592143.064502197,152,4662.13965723185,161846.483101808,6,1698.45126679577,28604.0521159287,138,69179.7293152204,2623296.25243555,/boundary/307763,United Arab Emirates
2025-03-01T00:00:00.000Z,982,141712.711367886,3730393.37344091,74,22676.6586718477,592143.064502197,152,4662.13965723185,161846.483101808,6,1698.45126679577,28604.0521159287,138,69126.8224098767,2622403.44382403,/boundary/307763,United Arab Emirates
2025-04-01T00:00:00.000Z,983,143523.480323487,3789902.61022308,73,22423.9271398748,588526.125216353,152,4596.25679163987,154550.188204177,7,2256.36302493042,47334.8467715386,141,71369.1103471811,2688334.94928701,/boundary/307763,United Arab Emirates
2025-05-01T00:00:00.000Z,983,143523.480323487,3789902.61022308,73,22423.9271398748,588526.125216353,152,4596.25679163987,154550.188204177,7,2256.36302493042,47334.8467715386,141,71369.1103471811,2688334.94928701,/boundary/307763,United Arab Emirates
2025-06-01T00:00:00.000Z,985,143523.480323487,3789902.61022308,73,22423.9271398748,588526.125216353,152,4596.25679163987,154550.188204177,7,2256.36302493042,47334.8467715386,141,71369.1103471811,2688334.94928701,/boundary/307763,United Arab Emirates
2025-07-01T00:00:00.000Z,985,143602.639895369,3792292.71505482,73,22423.9271398748,588526.125216353,152,4596.25679163987,154550.188204177,7,2256.36302493042,47334.8467715386,141,71369.1103534988,2688334.47960881,/boundary/307763,United Arab Emirates
2025-08-01T00:00:00.000Z,985,143602.639895369,3792292.71505482,73,22423.9271398748,588526.125216353,152,4596.25679163987,154550.188204177,7,2256.36302493042,47334.8467715386,141,71369.1103534988,2688334.47960881,/boundary/307763,United Arab Emirates
2025-09-01T00:00:00.000Z,986,143742.540595561,3793508.79301886,73,22423.9271398748,588526.125216353,152,4596.25679163987,154550.188204177,7,2256.36302493042,47334.8467715386,141,71369.0214667173,2688334.93837612,/boundary/307763,United Arab Emirates
2025-10-01T00:00:00.000Z,989,144915.407758634,3818180.35726523,75,23377.5794774632,610214.531757131,152,4596.25679163987,154550.188204177,7,2256.36302493042,47334.8467715386,145,72497.026844591,2709918.50647554,/boundary/307763,United Arab Emirates
2025-11-01T00:00:00.000Z,991,145341.751387041,3823521.02410083,75,23377.5794774632,610214.531757131,152,4596.25679163987,154550.188204177,7,2256.36302493042,47334.8467715386,145,72497.026844591,2709918.50647554,/boundary/307763,United Arab Emirates
2025-11-02T00:00:00.000Z,991,145341.751387041,3823521.02410083,75,23377.5794774632,610214.531757131,152,4596.25679163987,154550.188204177,7,2256.36302493042,47334.8467715386,145,72497.026844591,2709918.50647554,/boundary/307763,United Arab Emirates
2025-11-03T00:00:00.000Z,991,145341.751387041,3823521.02410083,75,23377.5794774632,610214.531757131,152,4596.25679163987,154550.188204177,7,2256.36302493042,47334.8467715386,145,72497.026844591,2709918.50647554,/boundary/307763,United Arab Emirates
2025-11-04T00:00:00.000Z,991,145341.751387041,3823521.02410083,75,23377.5794774632,610214.531757131,152,4596.25679163987,154550.188204177,7,2256.36302493042,47334.8467715386,145,72497.026844591,2709918.50647554,/boundary/307763,United Arab Emirates
2025-11-05T00:00:00.000Z,991,145341.751387041,3823521.02410083,75,23377.5794774632,610214.531757131,152,4596.25679163987,154550.188204177,7,2256.36302493042,47334.8467715386,145,72497.026844591,2709918.50647554,/boundary/307763,United Arab Emirates
2025-11-06T00:00:00.000Z,991,145341.751387041,3823521.02410083,75,23377.5794774632,610214.531757131,152,4596.25679163987,154550.188204177,7,2256.36302493042,47334.8467715386,145,72497.026844591,2709918.50647554,/boundary/307763,United Arab Emirates
2025-11-07T00:00:00.000Z,991,145341.751387041,3823521.02410083,75,23377.5794774632,610214.531757131,152,4596.25679163987,154550.188204177,7,2256.36302493042,47334.8467715386,145,72497.026844591,2709918.50647554,/boundary/307763,United Arab Emirates
2025-11-08T00:00:00.000Z,991,145341.751387041,3823521.02410083,75,23377.5794774632,610214.531757131,152,4596.25679163987,154550.188204177,7,2256.36302493042,47334.8467715386,145,72497.026844591,2709918.50647554,/boundary/307763,United Arab Emirates
2025-11-09T00:00:00.000Z,991,145341.751387041,3823521.02410083,75,23377.5794774632,610214.531757131,152,4596.25679163987,154550.188204177,7,2256.36302493042,47334.8467715386,145,72497.026844591,2709918.50647554,/boundary/307763,United Arab Emirates
2025-11-10T00:00:00.000Z,991,145341.751387041,3823521.02410083,75,23377.5794774632,610214.531757131,152,4596.25679163987,154550.188204177,7,2256.36302493042,47334.8467715386,145,72497.026844591,2709918.50647554,/boundary/307763,United Arab Emirates
2025-11-11T00:00:00.000Z,991,145341.751387041,3823521.02410083,75,23377.5794774632,610214.531757131,152,4596.25679163987,154550.188204177,7,2256.36302493042,47334.8467715386,145,72497.026844591,2709918.50647554,/boundary/307763,United Arab Emirates
2025-11-12T00:00:00.000Z,991,145341.751387041,3823521.02410083,75,23377.5794774632,610214.531757131,152,4596.25679163987,154550.188204177,7,2256.36302493042,47334.8467715386,145,72497.026844591,2709918.50647554,/boundary/307763,United Arab Emirates
2025-11-13T00:00:00.000Z,991,145341.751387041,3823521.02410083,75,23377.5794774632,610214.531757131,152,4596.25679163987,154550.188204177,7,2256.36302493042,47334.8467715386,145,72497.026844591,2709918.50647554,/boundary/307763,United Arab Emirates
2025-11-14T00:00:00.000Z,991,145341.751387041,3823521.02410083,75,23377.5794774632,610214.531757131,152,4596.25679163987,154550.188204177,7,2256.36302493042,47334.8467715386,145,72497.026844591,2709918.50647554,/boundary/307763,United Arab Emirates
2025-11-15T00:00:00.000Z,991,145341.751387041,3823521.02410083,75,23377.5794774632,610214.531757131,152,4596.25679163987,154550.188204177,7,2256.36302493042,47334.8467715386,145,72497.026844591,2709918.50647554,/boundary/307763,United Arab Emirates
2025-11-16T00:00:00.000Z,991,145341.751387041,3823521.02410083,75,23377.5794774632,610214.531757131,152,4596.25679163987,154550.188204177,7,2256.36302493042,47334.8467715386,145,72497.026844591,2709918.50647554,/boundary/307763,United Arab Emirates
2025-11-17T00:00:00.000Z,991,145341.751387041,3823521.02410083,75,23377.5794774632,610214.531757131,152,4596.25679163987,154550.188204177,7,2256.36302493042,47334.8467715386,145,72497.026844591,2709918.50647554,/boundary/307763,United Arab Emirates
2025-11-18T00:00:00.000Z,991,145349.982502855,3823790.66228423,75,23377.5794774632,610214.531757131,152,4596.25679163987,154550.188204177,7,2256.36302493042,47334.8467715386,145,72497.026844591,2709918.50647554,/boundary/307763,United Arab Emirates
2025-11-19T00:00:00.000Z,991,145349.982502855,3823790.66228423,75,23377.5794774632,610214.531757131,152,4596.25679163987,154550.188204177,7,2256.36302493042,47334.8467715386,145,72497.026844591,2709918.50647554,/boundary/307763,United Arab Emirates
2025-11-20T00:00:00.000Z,991,145349.982502855,3823790.66228423,75,23377.5794774632,610214.531757131,152,4596.25679163987,154550.188204177,7,2256.36302493042,47334.8467715386,145,72497.026844591,2709918.50647554,/boundary/307763,United Arab Emirates
2025-11-21T00:00:00.000Z,991,145349.982502855,3823790.66228423,75,23377.5794774632,610214.531757131,152,4596.25679163987,154550.188204177,7,2256.36302493042,47334.8467715386,145,72497.026844591,2709918.50647554,/boundary/307763,United Arab Emirates
2025-11-22T00:00:00.000Z,991,145349.982502855,3823790.66228423,75,23377.5794774632,610214.531757131,152,4596.25679163987,154550.188204177,7,2256.36302493042,47334.8467715386,145,72497.026844591,2709918.50647554,/boundary/307763,United Arab Emirates
2025-11-23T00:00:00.000Z,990,145349.982502855,3823790.66228423,75,23377.5794774632,610214.531757131,152,4596.25679163987,154550.188204177,7,2256.36302493042,47334.8467715386,148,72801.883329542,2712330.50475652,/boundary/307763,United Arab Emirates
2025-11-24T00:00:00.000Z,990,145349.982502855,3823790.66228423,75,23377.5794774632,610214.531757131,152,4596.25679163988,154550.188204177,7,2256.36302493042,47334.8467715386,148,72801.883329542,2712330.50475652,/boundary/307763,United Arab Emirates
2025-11-25T00:00:00.000Z,990,145349.982502855,3823790.66228423,75,23377.5794774632,610214.531757131,152,4596.25679163988,154550.188204177,7,2256.36302493042,47334.8467715386,148,72801.883329542,2712330.50475652,/boundary/307763,United Arab Emirates
2025-11-26T00:00:00.000Z,990,145349.982502855,3823790.66228423,75,23377.5794774632,610214.531757131,152,4596.25679163988,154550.188204177,7,2256.36302493042,47334.8467715386,148,72801.883329542,2712330.50475652,/boundary/307763,United Arab Emirates
2025-11-27T00:00:00.000Z,990,145349.982502855,3823790.66228423,75,23377.5794774632,610214.531757131,152,4596.25679163988,154550.188204177,7,2256.36302493042,47334.8467715386,148,72801.883329542,2712330.50475652,/boundary/307763,United Arab Emirates
2024-01-01T00:00:00.000Z,31945,1639259.45501366,25882865.684755,2274,340073.853044459,4132615.39381636,119,15057.454822793,250475.591666468,70,7784.39701879246,96200.4182802747,1818,700714.46922289,20328273.8150221,/boundary/62149,United Kingdom
2024-02-01T00:00:00.000Z,32174,1645482.54039717,25927193.9200892,2275,340149.385074349,4133433.05407634,119,15057.454822793,250475.591666468,73,7931.96967849349,96788.3882073794,1819,701205.056497704,20345734.3449784,/boundary/62149,United Kingdom
2024-03-01T00:00:00.000Z,32414,1655091.73475771,26011206.1327061,2277,340571.359571531,4139560.66222127,120,15184.1242834577,251467.881706395,78,8296.744685547,98740.2029442476,1831,705163.729768138,20408232.8291216,/boundary/62149,United Kingdom
2024-04-01T00:00:00.000Z,32688,1665940.95605795,26036775.846081,2283,340988.913038663,4145459.23445545,120,15371.2621446739,248203.300744328,81,8694.09118890163,101304.786215285,1846,710216.895905498,20422623.0473832,/boundary/62149,United Kingdom
2024-05-01T00:00:00.000Z,33152,1679040.50140483,26048516.7105733,2285,341176.059115239,4146998.23007414,124,16391.9833256989,262988.819174581,82,8807.2555213349,102109.842028312,1858,713004.730575914,20408410.0541516,/boundary/62149,United Kingdom
2024-06-01T00:00:00.000Z,33684,1691576.20006122,26083229.1542079,2290,341659.746886222,4151605.64055394,124,16391.9833256989,262988.819174581,84,8880.93515618125,102313.207468845,1859,713097.672435025,20409847.5874753,/boundary/62149,United Kingdom
2024-07-01T00:00:00.000Z,34374,1703575.59123315,26126241.7295028,2301,343248.738536994,4171243.54703252,127,17001.6155494377,270576.355937359,84,8880.93515642947,102313.197335261,1870,715771.58140894,20440451.3469351,/boundary/62149,United Kingdom
2024-08-01T00:00:00.000Z,35623,1721268.11579433,26185863.4308718,2346,345412.710762497,4199722.63284257,127,17001.6155494377,270576.355937359,90,9015.77454428961,102501.400396232,1878,717671.868841904,20467306.7455145,/boundary/62149,United Kingdom
2024-09-01T00:00:00.000Z,36333,1741828.95734195,26326801.4725077,2570,357248.981682804,4311519.67795243,127,17001.6155494377,270576.355937359,91,9048.10998308284,102573.010900127,1905,723421.344444969,20578240.2911453,/boundary/62149,United Kingdom
2024-10-01T00:00:00.000Z,36740,1747755.84531423,26313694.5797991,2692,357914.800064749,4313225.596834,127,17001.6155494377,270576.355937359,92,9071.7761003761,102607.866049248,1909,723940.026564019,20575484.8798001,/boundary/62149,United Kingdom
2024-11-01T00:00:00.000Z,37545,1759166.34468958,26445268.3346237,2691,359336.587205752,4365184.4863937,128,17749.4558141749,304856.855131574,92,9070.58237912237,102546.438637237,1913,726449.104939476,20682852.3858825,/boundary/62149,United Kingdom
2024-12-01T00:00:00.000Z,38032,1769630.62065214,26615271.5230004,2704,359763.027895316,4365370.04678467,128,17749.4558141749,304856.855131574,93,9082.35800240726,102555.021772734,1919,729427.075981511,20844458.4843409,/boundary/62149,United Kingdom
2025-01-01T00:00:00.000Z,38860,1776405.07176907,26622246.2463362,2726,360916.419818177,4373687.85442067,128,17721.6914070532,304741.282035205,94,9093.65754133997,102562.991138288,1919,729370.589432748,20840033.6427754,/boundary/62149,United Kingdom
2025-02-01T00:00:00.000Z,39520,1783351.48427879,26655577.0691821,2762,364233.430156824,4419120.14913801,128,17733.563144966,304522.655922133,96,9108.6175354391,102579.543378708,1920,729662.111591674,20851980.3026909,/boundary/62149,United Kingdom
2025-03-01T00:00:00.000Z,39738,1788699.53745566,26668509.6420811,2783,365301.803712225,4420496.9252425,129,17865.7534018867,305612.364112217,98,9169.27466719177,102799.502106947,1922,730176.096040016,20857065.7378377,/boundary/62149,United Kingdom
2025-04-01T00:00:00.000Z,40120,1800299.50224639,26718858.8594357,2803,366386.919796983,4430011.78423466,130,17955.2355272452,306040.382942729,99,9210.83209246591,102904.606461254,1927,730956.374182664,20866569.5428743,/boundary/62149,United Kingdom
2025-05-01T00:00:00.000Z,40524,1813166.40211605,26816530.8631566,2804,366399.224800381,4418231.66440331,130,17982.6573066736,306135.328625418,100,9230.49426762911,102891.096601757,1933,733588.768168468,20950330.4948007,/boundary/62149,United Kingdom
2025-06-01T00:00:00.000Z,41456,1824498.62182377,26763265.671912,2804,367950.134576164,4486771.14691084,131,18046.0368227845,306378.575318435,101,9264.59897707916,102951.302425274,1950,735072.287802392,20834538.715539,/boundary/62149,United Kingdom
2025-07-01T00:00:00.000Z,42786,1850576.78470082,26909886.1066982,2818,369993.616104405,4503100.28308003,139,20078.5192582115,340642.000686754,106,9623.55726642836,107950.576916401,1960,737676.237982821,20890880.4031651,/boundary/62149,United Kingdom
2025-08-01T00:00:00.000Z,43556,1871753.54233594,27035173.0769566,2831,372515.11669836,4539533.64573317,145,21360.9973419167,357538.016975542,110,9660.52069755301,107979.042768067,1962,738432.227558032,20921460.918684,/boundary/62149,United Kingdom
2025-09-01T00:00:00.000Z,45567,1879842.40021375,27097654.674787,2838,373266.551302041,4547885.65132966,152,23602.0767463878,427264.704772551,121,9953.84859802043,108771.560086574,1965,739890.081649169,20953387.8081443,/boundary/62149,United Kingdom
2025-10-01T00:00:00.000Z,46546,1892710.85564674,27168830.8101403,2844,375438.539230063,4593076.87049021,156,24216.1132095827,437750.764894278,126,10205.3209161549,110097.080010441,1972,740974.923020274,20969085.7719272,/boundary/62149,United Kingdom
2025-11-01T00:00:00.000Z,47438,1906708.77870564,27224566.7240388,2858,377752.678090474,4633758.67246504,159,24858.7148601646,447361.13400169,139,10703.1838035499,112220.124782484,1994,743899.507587383,21000104.2287571,/boundary/62149,United Kingdom
2025-11-02T00:00:00.000Z,47452,1906860.86927324,27224641.7330611,2858,377752.678090474,4633758.67246504,159,24858.7148601646,447361.13400169,139,10703.1838035499,112220.124782484,1994,743899.507587383,21000104.2287571,/boundary/62149,United Kingdom
2025-11-03T00:00:00.000Z,47464,1907241.79438723,27225816.6549868,2859,377752.678090474,4633758.67246504,159,24858.7148601646,447361.13400169,139,10703.1838035499,112220.124782484,1994,743898.571099285,21000212.8434331,/boundary/62149,United Kingdom
2025-11-04T00:00:00.000Z,47482,1907359.95246025,27225984.2175555,2859,377752.590312337,4633757.28200672,159,24858.7148601646,447361.13400169,139,10703.1838035499,112220.124782484,1994,743898.571099285,21000212.8434331,/boundary/62149,United Kingdom
2025-11-05T00:00:00.000Z,47560,1907873.65491335,27234320.239677,2859,377752.590312337,4633757.28200672,159,24858.7148601646,447361.13400169,139,10703.1838035499,112220.124782484,1995,744283.804405662,21008318.4158933,/boundary/62149,United Kingdom
2025-11-06T00:00:00.000Z,47569,1907815.13115912,27233219.5189008,2859,377752.590312372,4633757.29450114,159,24858.7148601646,447361.13400169,139,10703.1838035499,112220.124782484,1995,744283.804405662,21008318.4158933,/boundary/62149,United Kingdom
2025-11-07T00:00:00.000Z,47584,1908530.60893414,27239400.7831043,2860,377769.234047825,4633775.23642089,160,25149.8803125156,450889.701794437,139,10707.6250372091,112291.57083067,1998,744989.328207559,21016583.634618,/boundary/62149,United Kingdom
2025-11-08T00:00:00.000Z,47611,1908764.06962124,27239761.949008,2860,377769.234047825,4633775.23642089,160,25149.8803125156,450889.701794437,140,10717.1716526958,112297.096519478,1998,744989.328207559,21016583.634618,/boundary/62149,United Kingdom
2025-11-09T00:00:00.000Z,47620,1909078.63919229,27240638.0167295,2861,378154.368671599,4642194.85857899,160,25149.8803125156,450889.701794437,140,10717.1716526958,112297.096519478,1998,745007.751931498,21016594.0664187,/boundary/62149,United Kingdom
2025-11-10T00:00:00.000Z,47624,1909234.95152706,27241032.6920556,2861,378154.368671599,4642194.85857899,160,25149.8803125156,450889.701794437,140,10717.1716526958,112297.096519478,1998,745007.751931498,21016594.0664187,/boundary/62149,United Kingdom
2025-11-11T00:00:00.000Z,47636,1909406.98610758,27242397.4480389,2862,378169.861608256,4642066.77681842,160,25149.8803125156,450889.701794437,140,10717.1716526958,112297.096519478,1999,745206.583337948,21018495.1393741,/boundary/62149,United Kingdom
2025-11-12T00:00:00.000Z,48648,1909346.67694033,27242178.9560124,2862,378169.861608256,4642066.77681841,160,25149.8803125156,450889.701794437,140,10716.1660449667,112236.722200335,2002,745579.734202199,21021315.2903344,/boundary/62149,United Kingdom
2025-11-13T00:00:00.000Z,48653,1909398.95868203,27242264.8350101,2862,378169.861608256,4642066.77681842,160,25149.8803125156,450889.701794437,140,10716.1660449667,112236.722200335,2002,745579.734202199,21021315.2903344,/boundary/62149,United Kingdom
2025-11-14T00:00:00.000Z,48679,1910614.21391196,27272059.9229996,2871,379220.147782972,4649648.7100157,160,25150.3925332244,450891.429676811,140,10716.1660449667,112236.722200335,2003,745841.423163551,21025132.8561687,/boundary/62149,United Kingdom
2025-11-15T00:00:00.000Z,48686,1910982.92030408,27274675.6906758,2871,379220.147782972,4649648.7100157,160,25150.3925332244,450891.429676811,140,10716.1660449667,112236.722200335,2005,746124.576447667,21027618.5840761,/boundary/62149,United Kingdom
2025-11-16T00:00:00.000Z,49222,1911213.18717428,27276651.2715465,2871,379226.673071285,4650060.24525206,160,25150.3925332244,450891.429676811,141,10716.1660449667,112236.722200335,2005,746252.434626634,21029446.2557258,/boundary/62149,United Kingdom
2025-11-17T00:00:00.000Z,49232,1911385.98379437,27276785.4061534,2871,379226.673071285,4650060.24525206,160,25150.3925332244,450891.429676811,141,10716.1660449667,112236.722200335,2005,746262.028558881,21029389.6401433,/boundary/62149,United Kingdom
2025-11-18T00:00:00.000Z,49254,1911344.23587449,27267577.5916981,2872,379226.673071285,4650060.24525206,160,25150.3925332244,450891.429676811,141,10716.1660449667,112236.722200335,2005,746262.028558881,21029389.6401433,/boundary/62149,United Kingdom
2025-11-19T00:00:00.000Z,49558,1911335.22768672,27267961.2015124,2872,379223.510854844,4650029.09052248,160,25150.3925332244,450891.429676811,141,10716.1660449667,112236.722200335,2005,746282.485943143,21029737.6000115,/boundary/62149,United Kingdom
2025-11-20T00:00:00.000Z,49584,1911560.58906265,27268446.8878355,2872,379217.023776788,4649962.4302737,160,25150.3925332244,450891.429676811,141,10716.1660105103,112236.769358841,2005,746282.485943143,21029737.6000115,/boundary/62149,United Kingdom
2025-11-21T00:00:00.000Z,49641,1909892.78376887,27217853.5025192,2872,379352.493895697,4653716.83983776,160,25150.3925332244,450891.429676811,141,10716.1660105103,112236.769358841,2004,745785.06920501,21019987.3751747,/boundary/62149,United Kingdom
2025-11-22T00:00:00.000Z,49651,1910208.53558737,27227277.9086106,2872,379352.493895697,4653716.83983776,160,25150.3925332244,450891.429676811,141,10716.1660105103,112236.769358841,2004,745842.017648227,21028679.3600224,/boundary/62149,United Kingdom
2025-11-23T00:00:00.000Z,49644,1909391.22884517,27210207.7152177,2871,379318.131812623,4653648.04576996,160,25150.3925332244,450891.429676811,141,10716.1660105103,112236.769358841,2004,745856.192291464,21030193.7155875,/boundary/62149,United Kingdom
2025-11-24T00:00:00.000Z,49647,1909242.80419679,27200725.0251122,2872,379511.151046093,4655728.95327211,160,25150.3925332244,450891.429676811,142,10734.0639536369,112256.342306507,2005,746040.390565051,21032275.0012163,/boundary/62149,United Kingdom
2025-11-25T00:00:00.000Z,49681,1909276.53304881,27200799.5381006,2872,379511.151046093,4655728.95327211,160,25150.3925332244,450891.429676811,142,10734.0639536369,112256.342306507,2006,746265.90101181,21035449.4426194,/boundary/62149,United Kingdom
2025-11-26T00:00:00.000Z,49733,1909556.76989108,27217005.7626528,2872,379888.250466876,4672020.74645505,160,25150.3925332244,450891.429676811,141,10544.2372287706,110039.861814869,2007,746926.225772398,21057072.1385206,/boundary/62149,United Kingdom
2025-11-27T00:00:00.000Z,49817,1909650.23797555,27216343.673729,2872,379842.070287104,4671114.25303149,160,25150.3925332244,450891.429676811,141,10544.2372287706,110039.861814869,2007,746934.187939732,21057212.9987967,/boundary/62149,United Kingdom
2024-01-01T00:00:00.000Z,58004,14389789.6544048,331354325.630756,19187,4495454.43251545,79038661.4582568,1178,360836.078876001,8206150.77527889,3705,551181.655214102,7723053.70594774,32684,10065410.9104926,264258484.039295,/boundary/148838,United States of America
2024-02-01T00:00:00.000Z,58537,14453301.1847651,331890979.841922,19346,4530297.10718971,79615431.2640425,1227,375233.653408517,8526363.70169483,3809,563557.646312488,7836796.31923003,33326,10235964.3159793,268746383.401157,/boundary/148838,United States of America
2024-03-01T00:00:00.000Z,59011,14533754.7014682,333116146.87071,19617,4568077.96464292,79756745.4824862,1250,382449.762077247,8703742.01342243,3893,575891.908714154,8021881.45999383,34127,10458902.6207156,273690121.653833,/boundary/148838,United States of America
2024-04-01T00:00:00.000Z,59573,14621668.5635129,334386063.637379,19907,4619455.92789975,80493910.5759521,1299,396565.182606883,9026089.51104283,3986,593733.956051791,8401981.53885723,34814,10612293.4187331,276756410.706608,/boundary/148838,United States of America
2024-05-01T00:00:00.000Z,60099,14711108.2673191,335799797.191009,20169,4673639.03520131,81409945.5418314,1329,404600.002434322,9230765.92656802,4018,597880.404693799,8460940.0362175,35547,10780822.1558919,280107344.11421,/boundary/148838,United States of America
2024-06-01T00:00:00.000Z,60617,14786750.178725,336869604.983829,20435,4714837.21395127,81813989.635695,1371,410693.147530955,9332054.20984951,4064,604930.075489196,8554775.95346049,36373,10947930.3708829,282987157.418667,/boundary/148838,United States of America
2024-07-01T00:00:00.000Z,61038,14855416.5587878,338254469.307924,20619,4748950.15613443,82239860.122738,1412,415813.517792803,9388756.73958642,4106,611431.780884785,8646897.44238566,36954,11071055.5026257,285026369.560893,/boundary/148838,United States of America
2024-08-01T00:00:00.000Z,61391,14905180.2400244,338945714.912163,20790,4778318.66363335,82593546.5562343,1447,425694.420616253,9649459.47471379,4171,618881.26134387,8714697.08698053,37556,11194179.1907375,287215812.138033,/boundary/148838,United States of America
2024-09-01T00:00:00.000Z,61673,14952270.528468,339693952.415106,20949,4808997.41092033,83066912.6087325,1479,433247.79438599,9798847.80707915,4220,628412.284401151,8875947.5477269,37972,11304172.5974634,289575143.002823,/boundary/148838,United States of America
2024-10-01T00:00:00.000Z,62066,15014765.7821056,340634145.058028,21190,4871731.07363313,84253017.2540112,1523,443387.408866196,9964471.56231321,4284,638617.036994688,9006926.77657317,38476,11417284.6336437,291465589.420918,/boundary/148838,United States of America
2024-11-01T00:00:00.000Z,62443,15064418.4811398,341194955.522718,21389,4919666.84949166,85062147.3007205,1546,446072.231027451,9990108.36453568,4352,647285.259762268,9101462.85578978,38943,11512550.9133352,292975865.136114,/boundary/148838,United States of America
2024-12-01T00:00:00.000Z,62773,15121376.1899204,341991101.980558,21443,4932341.7242854,85211206.1417754,1563,449898.387711079,10056503.8945835,4388,653256.774136519,9169169.0501824,39413,11634344.0057046,295414066.193882,/boundary/148838,United States of America
2025-01-01T00:00:00.000Z,63096,15181401.7822505,343023002.998808,21581,4957166.04399937,85408791.7403489,1597,456784.666205872,10174844.4953509,4498,675304.489649374,9526696.0327829,39994,11772367.1319915,298248013.14487,/boundary/148838,United States of America
2025-02-01T00:00:00.000Z,63395,15230876.6279964,343772103.849325,21857,5009356.15339537,86215676.3071754,1623,463364.674459277,10288175.5077533,4518,679762.807086353,9622360.19641457,40445,11879970.379836,300438702.866587,/boundary/148838,United States of America
2025-03-01T00:00:00.000Z,63568,15261593.5128197,344060851.987831,21994,5044931.44860517,86867816.0317853,1628,465825.248951786,10360437.0668819,4535,684203.954157849,9739028.79176359,40665,11934307.9645665,301513768.294471,/boundary/148838,United States of America
2025-04-01T00:00:00.000Z,63756,15298995.2340861,344821817.215029,22063,5058832.43618889,87105401.6066014,1655,476147.975248245,10650928.818464,4550,686172.956595885,9759010.51852353,40894,11994757.9457939,302801308.962813,/boundary/148838,United States of America
2025-05-01T00:00:00.000Z,64029,15341009.3208451,345336582.213334,22164,5083630.61042136,87557371.9818446,1670,478549.159727131,10671537.8506049,4574,690241.680777924,9867425.92591525,41205,12066499.1770591,304237454.20605,/boundary/148838,United States of America
2025-06-01T00:00:00.000Z,64368,15387916.5638857,345917035.541704,22292,5104851.22386752,87830134.8275537,1692,483433.498323336,10759988.5946675,4621,696753.027786364,9952544.10141277,41635,12148454.9150928,305511749.876501,/boundary/148838,United States of America
2025-07-01T00:00:00.000Z,64600,15425939.2584019,346681857.689789,22463,5137088.47329333,88246860.4252737,1711,487716.955130448,10837968.9831551,4651,702398.522628721,10057643.0739517,42056,12239683.5621107,307130231.344676,/boundary/148838,United States of America
2025-08-01T00:00:00.000Z,64863,15473051.600401,347800557.601881,22511,5147278.17677027,88400506.2295545,1740,493981.134535953,10932464.7431123,4678,706647.428841586,10141998.2734473,42545,12340653.3972402,309222699.773336,/boundary/148838,United States of America
2025-09-01T00:00:00.000Z,65127,15516139.1803435,348562101.372804,22749,5188375.44073657,89043219.09956,1755,495432.535729282,10862738.8574743,4730,714968.830531947,10271644.0304317,42782,12391624.5903311,310168470.921906,/boundary/148838,United States of America
2025-10-01T00:00:00.000Z,65410,15565967.566766,349468642.747818,22825,5206413.45070461,89468574.8663152,1763,496933.263216729,10880679.0639954,4765,722532.582091628,10436545.1716566,43050,12456425.8861586,311570263.690793,/boundary/148838,United States of America
