x,amount,amount_1d,amount_30d,id_relation,Pays
2025-11-27T00:00:00.000Z,2,0,0,/boundary/571802,Federated States of Micronesia
2024-05-01T00:00:00.000Z,1,0,1,/boundary/571747,Fiji
2024-06-01T00:00:00.000Z,1,0,0,/boundary/571747,Fiji
2024-07-01T00:00:00.000Z,2,0,1,/boundary/571747,Fiji
2024-08-01T00:00:00.000Z,2,0,0,/boundary/571747,Fiji
2024-09-01T00:00:00.000Z,3,0,1,/boundary/571747,Fiji
2024-10-01T00:00:00.000Z,3,0,0,/boundary/571747,Fiji
2024-11-01T00:00:00.000Z,3,0,0,/boundary/571747,Fiji
2024-12-01T00:00:00.000Z,3,0,0,/boundary/571747,Fiji
2025-01-01T00:00:00.000Z,3,0,0,/boundary/571747,Fiji
2025-02-01T00:00:00.000Z,3,0,0,/boundary/571747,Fiji
2025-03-01T00:00:00.000Z,4,0,1,/boundary/571747,Fiji
2025-04-01T00:00:00.000Z,4,0,0,/boundary/571747,Fiji
2025-05-01T00:00:00.000Z,5,0,1,/boundary/571747,Fiji
2025-06-01T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-07-01T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-08-01T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-09-01T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-10-01T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-11-01T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-11-02T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-11-03T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-11-04T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-11-05T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-11-06T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-11-07T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-11-08T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-11-09T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-11-10T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-11-11T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-11-12T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-11-13T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-11-14T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-11-15T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-11-16T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-11-17T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-11-18T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-11-19T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-11-20T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-11-21T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-11-22T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-11-23T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-11-24T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-11-25T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-11-26T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2025-11-27T00:00:00.000Z,5,0,0,/boundary/571747,Fiji
2024-01-01T00:00:00.000Z,0,1,17,/boundary/54224,Finland
2024-02-01T00:00:00.000Z,25,3,23,/boundary/54224,Finland
2024-03-01T00:00:00.000Z,34,3,20,/boundary/54224,Finland
2024-04-01T00:00:00.000Z,47,3,26,/boundary/54224,Finland
2024-05-01T00:00:00.000Z,54,0,19,/boundary/54224,Finland
2024-06-01T00:00:00.000Z,65,0,25,/boundary/54224,Finland
2024-07-01T00:00:00.000Z,78,2,24,/boundary/54224,Finland
2024-08-01T00:00:00.000Z,94,0,34,/boundary/54224,Finland
2024-09-01T00:00:00.000Z,103,2,25,/boundary/54224,Finland
2024-10-01T00:00:00.000Z,112,3,23,/boundary/54224,Finland
2024-11-01T00:00:00.000Z,120,1,30,/boundary/54224,Finland
2024-12-01T00:00:00.000Z,124,2,18,/boundary/54224,Finland
2025-01-01T00:00:00.000Z,128,0,20,/boundary/54224,Finland
2025-02-01T00:00:00.000Z,135,0,20,/boundary/54224,Finland
2025-03-01T00:00:00.000Z,138,1,19,/boundary/54224,Finland
2025-04-01T00:00:00.000Z,147,1,26,/boundary/54224,Finland
2025-05-01T00:00:00.000Z,157,0,33,/boundary/54224,Finland
2025-06-01T00:00:00.000Z,164,2,24,/boundary/54224,Finland
2025-07-01T00:00:00.000Z,175,2,30,/boundary/54224,Finland
2025-08-01T00:00:00.000Z,184,1,28,/boundary/54224,Finland
2025-09-01T00:00:00.000Z,194,2,29,/boundary/54224,Finland
2025-10-01T00:00:00.000Z,201,2,25,/boundary/54224,Finland
2025-11-01T00:00:00.000Z,211,2,27,/boundary/54224,Finland
2025-11-02T00:00:00.000Z,211,2,29,/boundary/54224,Finland
2025-11-03T00:00:00.000Z,211,1,28,/boundary/54224,Finland
2025-11-04T00:00:00.000Z,213,4,29,/boundary/54224,Finland
2025-11-05T00:00:00.000Z,213,3,29,/boundary/54224,Finland
2025-11-06T00:00:00.000Z,213,1,28,/boundary/54224,Finland
2025-11-07T00:00:00.000Z,213,0,28,/boundary/54224,Finland
2025-11-08T00:00:00.000Z,213,2,28,/boundary/54224,Finland
2025-11-09T00:00:00.000Z,213,1,28,/boundary/54224,Finland
2025-11-10T00:00:00.000Z,213,1,28,/boundary/54224,Finland
2025-11-11T00:00:00.000Z,213,1,26,/boundary/54224,Finland
2025-11-12T00:00:00.000Z,213,2,28,/boundary/54224,Finland
2025-11-13T00:00:00.000Z,213,0,28,/boundary/54224,Finland
2025-11-14T00:00:00.000Z,213,0,28,/boundary/54224,Finland
2025-11-15T00:00:00.000Z,213,0,27,/boundary/54224,Finland
2025-11-16T00:00:00.000Z,213,0,27,/boundary/54224,Finland
2025-11-17T00:00:00.000Z,213,1,27,/boundary/54224,Finland
2025-11-18T00:00:00.000Z,213,1,27,/boundary/54224,Finland
2025-11-19T00:00:00.000Z,213,1,27,/boundary/54224,Finland
2025-11-20T00:00:00.000Z,215,2,29,/boundary/54224,Finland
2025-11-21T00:00:00.000Z,215,1,28,/boundary/54224,Finland
2025-11-22T00:00:00.000Z,215,0,27,/boundary/54224,Finland
2025-11-23T00:00:00.000Z,215,2,27,/boundary/54224,Finland
2025-11-24T00:00:00.000Z,215,3,27,/boundary/54224,Finland
2025-11-25T00:00:00.000Z,215,1,26,/boundary/54224,Finland
2025-11-26T00:00:00.000Z,215,2,26,/boundary/54224,Finland
2025-11-27T00:00:00.000Z,215,1,25,/boundary/54224,Finland
2024-01-01T00:00:00.000Z,0,22,175,/boundary/2202162,France
2024-02-01T00:00:00.000Z,158,10,156,/boundary/2202162,France
2024-03-01T00:00:00.000Z,260,14,178,/boundary/2202162,France
2024-04-01T00:00:00.000Z,358,22,177,/boundary/2202162,France
2024-05-01T00:00:00.000Z,427,17,175,/boundary/2202162,France
2024-06-01T00:00:00.000Z,531,14,196,/boundary/2202162,France
2024-07-01T00:00:00.000Z,590,19,153,/boundary/2202162,France
2024-08-01T00:00:00.000Z,690,14,220,/boundary/2202162,France
2024-09-01T00:00:00.000Z,853,16,295,/boundary/2202162,France
2024-10-01T00:00:00.000Z,923,19,183,/boundary/2202162,France
2024-11-01T00:00:00.000Z,968,12,172,/boundary/2202162,France
2024-12-01T00:00:00.000Z,1018,11,162,/boundary/2202162,France
2025-01-01T00:00:00.000Z,1086,16,204,/boundary/2202162,France
2025-02-01T00:00:00.000Z,1152,19,185,/boundary/2202162,France
2025-03-01T00:00:00.000Z,1210,27,199,/boundary/2202162,France
2025-04-01T00:00:00.000Z,1288,18,226,/boundary/2202162,France
2025-05-01T00:00:00.000Z,1364,18,233,/boundary/2202162,France
2025-06-01T00:00:00.000Z,1430,26,223,/boundary/2202162,France
2025-07-01T00:00:00.000Z,1498,23,222,/boundary/2202162,France
2025-08-01T00:00:00.000Z,1606,24,283,/boundary/2202162,France
2025-09-01T00:00:00.000Z,1747,19,346,/boundary/2202162,France
2025-10-01T00:00:00.000Z,1817,15,222,/boundary/2202162,France
2025-11-01T00:00:00.000Z,1877,21,193,/boundary/2202162,France
2025-11-02T00:00:00.000Z,1880,18,200,/boundary/2202162,France
2025-11-03T00:00:00.000Z,1881,15,203,/boundary/2202162,France
2025-11-04T00:00:00.000Z,1883,21,203,/boundary/2202162,France
2025-11-05T00:00:00.000Z,1885,19,200,/boundary/2202162,France
2025-11-06T00:00:00.000Z,1887,13,200,/boundary/2202162,France
2025-11-07T00:00:00.000Z,1888,16,199,/boundary/2202162,France
2025-11-08T00:00:00.000Z,1891,22,201,/boundary/2202162,France
2025-11-09T00:00:00.000Z,1892,15,203,/boundary/2202162,France
2025-11-10T00:00:00.000Z,1896,27,212,/boundary/2202162,France
2025-11-11T00:00:00.000Z,1899,21,212,/boundary/2202162,France
2025-11-12T00:00:00.000Z,1901,20,212,/boundary/2202162,France
2025-11-13T00:00:00.000Z,1905,19,218,/boundary/2202162,France
2025-11-14T00:00:00.000Z,1905,19,211,/boundary/2202162,France
2025-11-15T00:00:00.000Z,1905,15,204,/boundary/2202162,France
2025-11-16T00:00:00.000Z,1907,15,203,/boundary/2202162,France
2025-11-17T00:00:00.000Z,1909,26,212,/boundary/2202162,France
2025-11-18T00:00:00.000Z,1911,18,208,/boundary/2202162,France
2025-11-19T00:00:00.000Z,1912,19,203,/boundary/2202162,France
2025-11-20T00:00:00.000Z,1914,17,205,/boundary/2202162,France
2025-11-21T00:00:00.000Z,1915,16,205,/boundary/2202162,France
2025-11-22T00:00:00.000Z,1916,15,204,/boundary/2202162,France
2025-11-23T00:00:00.000Z,1917,14,199,/boundary/2202162,France
2025-11-24T00:00:00.000Z,1919,17,202,/boundary/2202162,France
2025-11-25T00:00:00.000Z,1919,12,200,/boundary/2202162,France
2025-11-26T00:00:00.000Z,1922,23,204,/boundary/2202162,France
2025-11-27T00:00:00.000Z,1924,17,201,/boundary/2202162,France
2024-11-01T00:00:00.000Z,1,0,1,/boundary/192793,Gabon
2024-12-01T00:00:00.000Z,1,0,0,/boundary/192793,Gabon
2025-01-01T00:00:00.000Z,1,0,0,/boundary/192793,Gabon
2025-02-01T00:00:00.000Z,1,0,0,/boundary/192793,Gabon
2025-03-01T00:00:00.000Z,2,0,1,/boundary/192793,Gabon
2025-04-01T00:00:00.000Z,2,0,0,/boundary/192793,Gabon
2025-05-01T00:00:00.000Z,2,0,0,/boundary/192793,Gabon
2025-06-01T00:00:00.000Z,4,0,2,/boundary/192793,Gabon
2025-07-01T00:00:00.000Z,4,0,0,/boundary/192793,Gabon
2025-08-01T00:00:00.000Z,5,0,1,/boundary/192793,Gabon
2025-09-01T00:00:00.000Z,5,0,0,/boundary/192793,Gabon
2025-10-01T00:00:00.000Z,5,0,0,/boundary/192793,Gabon
2025-11-01T00:00:00.000Z,5,0,0,/boundary/192793,Gabon
2025-11-02T00:00:00.000Z,5,0,0,/boundary/192793,Gabon
2025-11-03T00:00:00.000Z,5,0,0,/boundary/192793,Gabon
2025-11-04T00:00:00.000Z,5,0,0,/boundary/192793,Gabon
2025-11-05T00:00:00.000Z,5,0,0,/boundary/192793,Gabon
2025-11-06T00:00:00.000Z,5,0,0,/boundary/192793,Gabon
2025-11-07T00:00:00.000Z,5,0,0,/boundary/192793,Gabon
2025-11-08T00:00:00.000Z,5,0,0,/boundary/192793,Gabon
2025-11-09T00:00:00.000Z,5,0,0,/boundary/192793,Gabon
2025-11-10T00:00:00.000Z,5,0,0,/boundary/192793,Gabon
2025-11-11T00:00:00.000Z,5,0,0,/boundary/192793,Gabon
2025-11-12T00:00:00.000Z,5,0,0,/boundary/192793,Gabon
2025-11-13T00:00:00.000Z,5,0,0,/boundary/192793,Gabon
2025-11-14T00:00:00.000Z,5,0,0,/boundary/192793,Gabon
2025-11-15T00:00:00.000Z,5,0,0,/boundary/192793,Gabon
2025-11-16T00:00:00.000Z,5,0,0,/boundary/192793,Gabon
2025-11-17T00:00:00.000Z,5,0,0,/boundary/192793,Gabon
2025-11-18T00:00:00.000Z,5,0,0,/boundary/192793,Gabon
2025-11-19T00:00:00.000Z,5,0,0,/boundary/192793,Gabon
2025-11-20T00:00:00.000Z,5,0,0,/boundary/192793,Gabon
2025-11-21T00:00:00.000Z,5,0,0,/boundary/192793,Gabon
2025-11-22T00:00:00.000Z,5,0,0,/boundary/192793,Gabon
2025-11-23T00:00:00.000Z,5,0,0,/boundary/192793,Gabon
2025-11-24T00:00:00.000Z,5,0,0,/boundary/192793,Gabon
2025-11-25T00:00:00.000Z,5,0,0,/boundary/192793,Gabon
2025-11-26T00:00:00.000Z,5,0,0,/boundary/192793,Gabon
2025-11-27T00:00:00.000Z,5,0,0,/boundary/192793,Gabon
2024-01-01T00:00:00.000Z,0,0,5,/boundary/28699,Georgia
2024-02-01T00:00:00.000Z,4,0,4,/boundary/28699,Georgia
2024-03-01T00:00:00.000Z,5,0,2,/boundary/28699,Georgia
2024-04-01T00:00:00.000Z,9,0,4,/boundary/28699,Georgia
2024-05-01T00:00:00.000Z,14,0,10,/boundary/28699,Georgia
2024-06-01T00:00:00.000Z,16,0,6,/boundary/28699,Georgia
2024-07-01T00:00:00.000Z,17,0,5,/boundary/28699,Georgia
2024-08-01T00:00:00.000Z,20,0,6,/boundary/28699,Georgia
2024-09-01T00:00:00.000Z,22,0,5,/boundary/28699,Georgia
2024-10-01T00:00:00.000Z,23,0,4,/boundary/28699,Georgia
2024-11-01T00:00:00.000Z,24,0,6,/boundary/28699,Georgia
2024-12-01T00:00:00.000Z,25,1,5,/boundary/28699,Georgia
2025-01-01T00:00:00.000Z,27,0,4,/boundary/28699,Georgia
2025-02-01T00:00:00.000Z,28,1,5,/boundary/28699,Georgia
2025-03-01T00:00:00.000Z,30,1,5,/boundary/28699,Georgia
2025-04-01T00:00:00.000Z,33,0,7,/boundary/28699,Georgia
2025-05-01T00:00:00.000Z,34,0,6,/boundary/28699,Georgia
2025-06-01T00:00:00.000Z,36,0,7,/boundary/28699,Georgia
2025-07-01T00:00:00.000Z,37,0,5,/boundary/28699,Georgia
2025-08-01T00:00:00.000Z,39,1,8,/boundary/28699,Georgia
2025-09-01T00:00:00.000Z,42,0,9,/boundary/28699,Georgia
2025-10-01T00:00:00.000Z,46,0,8,/boundary/28699,Georgia
2025-11-01T00:00:00.000Z,46,0,4,/boundary/28699,Georgia
2025-11-02T00:00:00.000Z,46,0,4,/boundary/28699,Georgia
2025-11-03T00:00:00.000Z,46,0,4,/boundary/28699,Georgia
2025-11-04T00:00:00.000Z,46,0,4,/boundary/28699,Georgia
2025-11-05T00:00:00.000Z,46,0,4,/boundary/28699,Georgia
2025-11-06T00:00:00.000Z,46,0,4,/boundary/28699,Georgia
2025-11-07T00:00:00.000Z,46,1,5,/boundary/28699,Georgia
2025-11-08T00:00:00.000Z,46,0,5,/boundary/28699,Georgia
2025-11-09T00:00:00.000Z,46,0,5,/boundary/28699,Georgia
2025-11-10T00:00:00.000Z,46,0,4,/boundary/28699,Georgia
2025-11-11T00:00:00.000Z,46,0,4,/boundary/28699,Georgia
2025-11-12T00:00:00.000Z,46,0,4,/boundary/28699,Georgia
2025-11-13T00:00:00.000Z,46,0,4,/boundary/28699,Georgia
2025-11-14T00:00:00.000Z,46,0,4,/boundary/28699,Georgia
2025-11-15T00:00:00.000Z,46,0,4,/boundary/28699,Georgia
2025-11-16T00:00:00.000Z,46,0,4,/boundary/28699,Georgia
2025-11-17T00:00:00.000Z,46,0,4,/boundary/28699,Georgia
2025-11-18T00:00:00.000Z,47,1,5,/boundary/28699,Georgia
2025-11-19T00:00:00.000Z,47,0,4,/boundary/28699,Georgia
2025-11-20T00:00:00.000Z,47,0,4,/boundary/28699,Georgia
2025-11-21T00:00:00.000Z,47,0,4,/boundary/28699,Georgia
2025-11-22T00:00:00.000Z,47,0,3,/boundary/28699,Georgia
2025-11-23T00:00:00.000Z,47,0,3,/boundary/28699,Georgia
2025-11-24T00:00:00.000Z,47,0,3,/boundary/28699,Georgia
2025-11-25T00:00:00.000Z,47,0,2,/boundary/28699,Georgia
2025-11-26T00:00:00.000Z,48,1,3,/boundary/28699,Georgia
2025-11-27T00:00:00.000Z,48,0,3,/boundary/28699,Georgia
2024-01-01T00:00:00.000Z,0,17,209,/boundary/51477,Germany
2024-02-01T00:00:00.000Z,233,10,222,/boundary/51477,Germany
2024-03-01T00:00:00.000Z,371,13,229,/boundary/51477,Germany
2024-04-01T00:00:00.000Z,577,25,302,/boundary/51477,Germany
2024-05-01T00:00:00.000Z,740,20,305,/boundary/51477,Germany
2024-06-01T00:00:00.000Z,920,15,333,/boundary/51477,Germany
2024-07-01T00:00:00.000Z,1064,21,317,/boundary/51477,Germany
2024-08-01T00:00:00.000Z,1214,19,312,/boundary/51477,Germany
2024-09-01T00:00:00.000Z,1388,20,355,/boundary/51477,Germany
2024-10-01T00:00:00.000Z,1499,19,283,/boundary/51477,Germany
2024-11-01T00:00:00.000Z,1615,13,293,/boundary/51477,Germany
2024-12-01T00:00:00.000Z,1701,21,222,/boundary/51477,Germany
2025-01-01T00:00:00.000Z,1854,32,321,/boundary/51477,Germany
2025-02-01T00:00:00.000Z,1986,24,362,/boundary/51477,Germany
2025-03-01T00:00:00.000Z,2091,19,334,/boundary/51477,Germany
2025-04-01T00:00:00.000Z,2255,23,453,/boundary/51477,Germany
2025-05-01T00:00:00.000Z,2463,27,528,/boundary/51477,Germany
2025-06-01T00:00:00.000Z,2657,33,483,/boundary/51477,Germany
2025-07-01T00:00:00.000Z,2808,23,459,/boundary/51477,Germany
2025-08-01T00:00:00.000Z,2966,23,441,/boundary/51477,Germany
2025-09-01T00:00:00.000Z,3173,46,546,/boundary/51477,Germany
2025-10-01T00:00:00.000Z,3309,21,437,/boundary/51477,Germany
2025-11-01T00:00:00.000Z,3498,37,451,/boundary/51477,Germany
2025-11-02T00:00:00.000Z,3508,41,472,/boundary/51477,Germany
2025-11-03T00:00:00.000Z,3526,33,476,/boundary/51477,Germany
2025-11-04T00:00:00.000Z,3530,12,467,/boundary/51477,Germany
2025-11-05T00:00:00.000Z,3537,26,460,/boundary/51477,Germany
2025-11-06T00:00:00.000Z,3546,30,469,/boundary/51477,Germany
2025-11-07T00:00:00.000Z,3549,29,469,/boundary/51477,Germany
2025-11-08T00:00:00.000Z,3553,16,467,/boundary/51477,Germany
2025-11-09T00:00:00.000Z,3561,27,474,/boundary/51477,Germany
2025-11-10T00:00:00.000Z,3572,48,487,/boundary/51477,Germany
2025-11-11T00:00:00.000Z,3577,21,486,/boundary/51477,Germany
2025-11-12T00:00:00.000Z,3580,17,476,/boundary/51477,Germany
2025-11-13T00:00:00.000Z,3590,29,479,/boundary/51477,Germany
2025-11-14T00:00:00.000Z,3594,20,481,/boundary/51477,Germany
2025-11-15T00:00:00.000Z,3596,16,477,/boundary/51477,Germany
2025-11-16T00:00:00.000Z,3599,29,473,/boundary/51477,Germany
2025-11-17T00:00:00.000Z,3608,33,472,/boundary/51477,Germany
2025-11-18T00:00:00.000Z,3610,15,458,/boundary/51477,Germany
2025-11-19T00:00:00.000Z,3614,16,438,/boundary/51477,Germany
2025-11-20T00:00:00.000Z,3619,16,432,/boundary/51477,Germany
2025-11-21T00:00:00.000Z,3621,15,427,/boundary/51477,Germany
2025-11-22T00:00:00.000Z,3622,15,427,/boundary/51477,Germany
2025-11-23T00:00:00.000Z,3631,29,439,/boundary/51477,Germany
2025-11-24T00:00:00.000Z,3636,26,443,/boundary/51477,Germany
2025-11-25T00:00:00.000Z,3640,12,432,/boundary/51477,Germany
2025-11-26T00:00:00.000Z,3643,19,429,/boundary/51477,Germany
2025-11-27T00:00:00.000Z,3644,16,426,/boundary/51477,Germany
2024-01-01T00:00:00.000Z,0,0,1,/boundary/192781,Ghana
2024-02-01T00:00:00.000Z,1,0,1,/boundary/192781,Ghana
2024-03-01T00:00:00.000Z,2,0,2,/boundary/192781,Ghana
2024-04-01T00:00:00.000Z,3,0,1,/boundary/192781,Ghana
2024-05-01T00:00:00.000Z,4,0,1,/boundary/192781,Ghana
2024-06-01T00:00:00.000Z,5,0,1,/boundary/192781,Ghana
2024-07-01T00:00:00.000Z,8,0,3,/boundary/192781,Ghana
2024-08-01T00:00:00.000Z,8,0,0,/boundary/192781,Ghana
2024-09-01T00:00:00.000Z,9,0,1,/boundary/192781,Ghana
2024-10-01T00:00:00.000Z,10,0,2,/boundary/192781,Ghana
2024-11-01T00:00:00.000Z,13,0,3,/boundary/192781,Ghana
2024-12-01T00:00:00.000Z,15,0,2,/boundary/192781,Ghana
2025-01-01T00:00:00.000Z,16,0,2,/boundary/192781,Ghana
2025-02-01T00:00:00.000Z,17,0,1,/boundary/192781,Ghana
2025-03-01T00:00:00.000Z,17,0,1,/boundary/192781,Ghana
2025-04-01T00:00:00.000Z,18,0,2,/boundary/192781,Ghana
2025-05-01T00:00:00.000Z,22,1,4,/boundary/192781,Ghana
2025-06-01T00:00:00.000Z,26,0,6,/boundary/192781,Ghana
2025-07-01T00:00:00.000Z,30,0,7,/boundary/192781,Ghana
2025-08-01T00:00:00.000Z,30,0,0,/boundary/192781,Ghana
2025-09-01T00:00:00.000Z,31,0,2,/boundary/192781,Ghana
2025-10-01T00:00:00.000Z,32,0,2,/boundary/192781,Ghana
2025-11-01T00:00:00.000Z,33,0,1,/boundary/192781,Ghana
2025-11-02T00:00:00.000Z,33,0,1,/boundary/192781,Ghana
2025-11-03T00:00:00.000Z,33,0,1,/boundary/192781,Ghana
2025-11-04T00:00:00.000Z,33,0,1,/boundary/192781,Ghana
2025-11-05T00:00:00.000Z,33,0,1,/boundary/192781,Ghana
2025-11-06T00:00:00.000Z,33,0,1,/boundary/192781,Ghana
2025-11-07T00:00:00.000Z,33,0,1,/boundary/192781,Ghana
2025-11-08T00:00:00.000Z,34,1,2,/boundary/192781,Ghana
2025-11-09T00:00:00.000Z,34,0,2,/boundary/192781,Ghana
2025-11-10T00:00:00.000Z,34,0,2,/boundary/192781,Ghana
2025-11-11T00:00:00.000Z,34,0,2,/boundary/192781,Ghana
2025-11-12T00:00:00.000Z,34,0,2,/boundary/192781,Ghana
2025-11-13T00:00:00.000Z,34,0,2,/boundary/192781,Ghana
2025-11-14T00:00:00.000Z,34,0,2,/boundary/192781,Ghana
2025-11-15T00:00:00.000Z,34,0,2,/boundary/192781,Ghana
2025-11-16T00:00:00.000Z,34,0,2,/boundary/192781,Ghana
2025-11-17T00:00:00.000Z,34,0,2,/boundary/192781,Ghana
2025-11-18T00:00:00.000Z,34,0,2,/boundary/192781,Ghana
2025-11-19T00:00:00.000Z,34,0,2,/boundary/192781,Ghana
2025-11-20T00:00:00.000Z,34,1,3,/boundary/192781,Ghana
2025-11-21T00:00:00.000Z,34,0,3,/boundary/192781,Ghana
2025-11-22T00:00:00.000Z,34,0,2,/boundary/192781,Ghana
2025-11-23T00:00:00.000Z,34,0,2,/boundary/192781,Ghana
2025-11-24T00:00:00.000Z,34,0,2,/boundary/192781,Ghana
2025-11-25T00:00:00.000Z,34,0,2,/boundary/192781,Ghana
2025-11-26T00:00:00.000Z,34,0,2,/boundary/192781,Ghana
2025-11-27T00:00:00.000Z,34,0,2,/boundary/192781,Ghana
2024-01-01T00:00:00.000Z,0,0,5,/boundary/192307,Greece
2024-02-01T00:00:00.000Z,6,1,6,/boundary/192307,Greece
2024-03-01T00:00:00.000Z,9,0,6,/boundary/192307,Greece
2024-04-01T00:00:00.000Z,9,0,2,/boundary/192307,Greece
2024-05-01T00:00:00.000Z,14,0,6,/boundary/192307,Greece
2024-06-01T00:00:00.000Z,19,0,5,/boundary/192307,Greece
2024-07-01T00:00:00.000Z,22,0,6,/boundary/192307,Greece
2024-08-01T00:00:00.000Z,25,0,4,/boundary/192307,Greece
2024-09-01T00:00:00.000Z,29,0,5,/boundary/192307,Greece
2024-10-01T00:00:00.000Z,33,0,5,/boundary/192307,Greece
2024-11-01T00:00:00.000Z,38,0,5,/boundary/192307,Greece
2024-12-01T00:00:00.000Z,41,0,5,/boundary/192307,Greece
2025-01-01T00:00:00.000Z,43,0,2,/boundary/192307,Greece
2025-02-01T00:00:00.000Z,44,0,3,/boundary/192307,Greece
2025-03-01T00:00:00.000Z,46,0,4,/boundary/192307,Greece
2025-04-01T00:00:00.000Z,50,2,8,/boundary/192307,Greece
2025-05-01T00:00:00.000Z,57,0,9,/boundary/192307,Greece
2025-06-01T00:00:00.000Z,61,0,4,/boundary/192307,Greece
2025-07-01T00:00:00.000Z,67,1,6,/boundary/192307,Greece
2025-08-01T00:00:00.000Z,71,1,6,/boundary/192307,Greece
2025-09-01T00:00:00.000Z,80,0,9,/boundary/192307,Greece
2025-10-01T00:00:00.000Z,82,0,6,/boundary/192307,Greece
2025-11-01T00:00:00.000Z,87,0,9,/boundary/192307,Greece
2025-11-02T00:00:00.000Z,87,0,9,/boundary/192307,Greece
2025-11-03T00:00:00.000Z,87,0,9,/boundary/192307,Greece
2025-11-04T00:00:00.000Z,87,0,8,/boundary/192307,Greece
2025-11-05T00:00:00.000Z,87,0,8,/boundary/192307,Greece
2025-11-06T00:00:00.000Z,87,0,8,/boundary/192307,Greece
2025-11-07T00:00:00.000Z,87,0,8,/boundary/192307,Greece
2025-11-08T00:00:00.000Z,87,0,8,/boundary/192307,Greece
2025-11-09T00:00:00.000Z,88,2,10,/boundary/192307,Greece
2025-11-10T00:00:00.000Z,88,0,10,/boundary/192307,Greece
2025-11-11T00:00:00.000Z,88,0,9,/boundary/192307,Greece
2025-11-12T00:00:00.000Z,88,0,9,/boundary/192307,Greece
2025-11-13T00:00:00.000Z,88,0,9,/boundary/192307,Greece
2025-11-14T00:00:00.000Z,88,0,9,/boundary/192307,Greece
2025-11-15T00:00:00.000Z,89,1,10,/boundary/192307,Greece
2025-11-16T00:00:00.000Z,90,1,11,/boundary/192307,Greece
2025-11-17T00:00:00.000Z,90,0,10,/boundary/192307,Greece
2025-11-18T00:00:00.000Z,90,0,9,/boundary/192307,Greece
2025-11-19T00:00:00.000Z,90,0,8,/boundary/192307,Greece
2025-11-20T00:00:00.000Z,90,0,7,/boundary/192307,Greece
2025-11-21T00:00:00.000Z,90,1,7,/boundary/192307,Greece
2025-11-22T00:00:00.000Z,90,0,6,/boundary/192307,Greece
2025-11-23T00:00:00.000Z,90,0,6,/boundary/192307,Greece
2025-11-24T00:00:00.000Z,90,0,6,/boundary/192307,Greece
2025-11-25T00:00:00.000Z,90,0,6,/boundary/192307,Greece
2025-11-26T00:00:00.000Z,90,0,6,/boundary/192307,Greece
2025-11-27T00:00:00.000Z,91,1,7,/boundary/192307,Greece
2024-01-01T00:00:00.000Z,0,1,1,/boundary/1521463,Guatemala
2024-03-01T00:00:00.000Z,1,0,1,/boundary/1521463,Guatemala
2024-04-01T00:00:00.000Z,1,0,0,/boundary/1521463,Guatemala
2024-05-01T00:00:00.000Z,3,0,2,/boundary/1521463,Guatemala
2024-06-01T00:00:00.000Z,4,0,1,/boundary/1521463,Guatemala
2024-07-01T00:00:00.000Z,5,0,2,/boundary/1521463,Guatemala
2024-08-01T00:00:00.000Z,6,1,1,/boundary/1521463,Guatemala
2024-09-01T00:00:00.000Z,10,0,5,/boundary/1521463,Guatemala
2024-10-01T00:00:00.000Z,10,0,0,/boundary/1521463,Guatemala
2024-11-01T00:00:00.000Z,13,0,3,/boundary/1521463,Guatemala
2024-12-01T00:00:00.000Z,13,0,0,/boundary/1521463,Guatemala
2025-01-01T00:00:00.000Z,13,0,1,/boundary/1521463,Guatemala
