x,amount,length,area,labels.distribution.amount,labels.distribution.length,labels.distribution.area,labels.transmission.amount,labels.transmission.length,labels.transmission.area,labels.transmission_overhead.amount,labels.transmission_overhead.length,labels.transmission_overhead.area,id_relation,Pays
2024-05-01T00:00:00.000Z,111,1504.28013532397,0,,,,99,1495.19957067947,0,98,1493.41875800654,0,/boundary/1520612,El Salvador
2024-06-01T00:00:00.000Z,111,1504.28013532397,0,,,,99,1495.19957067947,0,98,1493.41875800654,0,/boundary/1520612,El Salvador
2024-07-01T00:00:00.000Z,111,1504.28013532397,0,,,,99,1495.19957067947,0,98,1493.41875800654,0,/boundary/1520612,El Salvador
2024-08-01T00:00:00.000Z,111,1504.28013532397,0,,,,99,1495.19957067947,0,98,1493.41875800654,0,/boundary/1520612,El Salvador
2024-09-01T00:00:00.000Z,112,1504.87806385099,0,,,,99,1495.19957371546,0,98,1493.41876104252,0,/boundary/1520612,El Salvador
2024-10-01T00:00:00.000Z,112,1504.87806385099,0,,,,99,1495.19957371546,0,98,1493.41876104252,0,/boundary/1520612,El Salvador
2024-11-01T00:00:00.000Z,112,1504.87806385101,0,,,,99,1495.19957371548,0,98,1493.41876104254,0,/boundary/1520612,El Salvador
2024-12-01T00:00:00.000Z,112,1504.87806385101,0,,,,99,1495.19957371548,0,98,1493.41876104254,0,/boundary/1520612,El Salvador
2025-01-01T00:00:00.000Z,112,1504.87806385101,0,,,,99,1495.19957371549,0,98,1493.41876104255,0,/boundary/1520612,El Salvador
2025-02-01T00:00:00.000Z,112,1504.87806385101,0,,,,99,1495.19957371549,0,98,1493.41876104255,0,/boundary/1520612,El Salvador
2025-03-01T00:00:00.000Z,112,1504.87806385101,0,,,,99,1495.19957371549,0,98,1493.41876104255,0,/boundary/1520612,El Salvador
2025-04-01T00:00:00.000Z,112,1504.87806385101,0,,,,99,1495.19957371549,0,98,1493.41876104255,0,/boundary/1520612,El Salvador
2025-05-01T00:00:00.000Z,112,1504.87806385108,0,,,,99,1495.19957371555,0,98,1493.41876104262,0,/boundary/1520612,El Salvador
2025-06-01T00:00:00.000Z,112,1504.87806385108,0,,,,99,1495.19957371555,0,98,1493.41876104262,0,/boundary/1520612,El Salvador
2025-07-01T00:00:00.000Z,112,1504.87806385105,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2025-08-01T00:00:00.000Z,112,1504.87806385105,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2025-09-01T00:00:00.000Z,112,1504.87806385105,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2025-10-01T00:00:00.000Z,112,1504.87806385105,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2025-11-01T00:00:00.000Z,112,1504.87806385105,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2025-11-02T00:00:00.000Z,112,1504.87806385105,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2025-11-03T00:00:00.000Z,112,1504.87806385105,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2025-11-04T00:00:00.000Z,112,1504.87806385105,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2025-11-05T00:00:00.000Z,112,1504.87806385105,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2025-11-06T00:00:00.000Z,112,1504.87806385105,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2025-11-07T00:00:00.000Z,112,1504.87806385105,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2025-11-08T00:00:00.000Z,112,1504.87806385105,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2025-11-09T00:00:00.000Z,112,1504.87806385105,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2025-11-10T00:00:00.000Z,112,1504.87806385105,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2025-11-11T00:00:00.000Z,112,1504.87806385105,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2025-11-12T00:00:00.000Z,112,1504.87806385105,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2025-11-13T00:00:00.000Z,112,1504.87806385105,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2025-11-14T00:00:00.000Z,112,1504.87806385105,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2025-11-15T00:00:00.000Z,112,1504.87806385105,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2025-11-16T00:00:00.000Z,112,1504.87806385105,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2025-11-17T00:00:00.000Z,112,1504.87806385105,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2025-11-18T00:00:00.000Z,112,1504.87806385105,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2025-11-19T00:00:00.000Z,112,1504.87806385105,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2025-11-20T00:00:00.000Z,112,1504.87806385105,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2025-11-21T00:00:00.000Z,112,1504.87806385105,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2025-11-22T00:00:00.000Z,112,1504.87806385105,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2025-11-23T00:00:00.000Z,112,1504.87806385105,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2025-11-24T00:00:00.000Z,112,1504.87806385104,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2025-11-25T00:00:00.000Z,112,1504.87806385104,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2025-11-26T00:00:00.000Z,112,1504.87806385104,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2025-11-27T00:00:00.000Z,112,1504.87806385104,0,,,,99,1495.19957371552,0,98,1493.41876104258,0,/boundary/1520612,El Salvador
2024-01-01T00:00:00.000Z,48,1108.18674045081,0,,,,23,935.215890635659,0,23,935.215890635659,0,/boundary/192791,Equatorial Guinea
2024-02-01T00:00:00.000Z,48,1108.18674045081,0,,,,23,935.215890635659,0,23,935.215890635659,0,/boundary/192791,Equatorial Guinea
2024-03-01T00:00:00.000Z,48,1108.34984360865,0,,,,23,935.336918210033,0,23,935.336918210033,0,/boundary/192791,Equatorial Guinea
2024-04-01T00:00:00.000Z,48,1108.34984360865,0,,,,23,935.336918210033,0,23,935.336918210033,0,/boundary/192791,Equatorial Guinea
2024-05-01T00:00:00.000Z,48,1108.34984360865,0,,,,23,935.336918210033,0,23,935.336918210033,0,/boundary/192791,Equatorial Guinea
2024-06-01T00:00:00.000Z,48,1108.34984360865,0,,,,23,935.336918210033,0,23,935.336918210033,0,/boundary/192791,Equatorial Guinea
2024-07-01T00:00:00.000Z,48,1108.34984360865,0,,,,23,935.336918210033,0,23,935.336918210033,0,/boundary/192791,Equatorial Guinea
2024-08-01T00:00:00.000Z,48,1108.34984360865,0,,,,23,935.336918210033,0,23,935.336918210033,0,/boundary/192791,Equatorial Guinea
2024-09-01T00:00:00.000Z,48,1108.34984360865,0,,,,23,935.336918210033,0,23,935.336918210033,0,/boundary/192791,Equatorial Guinea
2024-10-01T00:00:00.000Z,48,1108.34984360865,0,,,,23,935.336918210033,0,23,935.336918210033,0,/boundary/192791,Equatorial Guinea
2024-11-01T00:00:00.000Z,48,1147.04516272212,0,,,,24,979.142626275181,0,24,979.142626275181,0,/boundary/192791,Equatorial Guinea
2024-12-01T00:00:00.000Z,48,1147.04516272213,0,,,,24,979.142626275188,0,24,979.142626275188,0,/boundary/192791,Equatorial Guinea
2025-01-01T00:00:00.000Z,48,1147.04516272213,0,,,,24,979.142626275188,0,24,979.142626275188,0,/boundary/192791,Equatorial Guinea
2025-02-01T00:00:00.000Z,48,1147.04516272213,0,,,,24,979.142626275188,0,24,979.142626275188,0,/boundary/192791,Equatorial Guinea
2025-03-01T00:00:00.000Z,48,1147.04516272213,0,,,,24,979.142626275188,0,24,979.142626275188,0,/boundary/192791,Equatorial Guinea
2025-04-01T00:00:00.000Z,49,1202.92190725215,0,,,,24,979.142626275188,0,24,979.142626275188,0,/boundary/192791,Equatorial Guinea
2025-05-01T00:00:00.000Z,50,1204.98395700397,0,,,,25,991.192651198536,0,25,991.192651198536,0,/boundary/192791,Equatorial Guinea
2025-06-01T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-07-01T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-08-01T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-09-01T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-10-01T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-11-01T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-11-02T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-11-03T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-11-04T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-11-05T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-11-06T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-11-07T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-11-08T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-11-09T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-11-10T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-11-11T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-11-12T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-11-13T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-11-14T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-11-15T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-11-16T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-11-17T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-11-18T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-11-19T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-11-20T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-11-21T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-11-22T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-11-23T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-11-24T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-11-25T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-11-26T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2025-11-27T00:00:00.000Z,43,1204.98685881457,0,,,,26,1014.18138738818,0,26,1014.18138738818,0,/boundary/192791,Equatorial Guinea
2024-01-01T00:00:00.000Z,9,237.813537432922,0,,,,6,227.055794704044,0,6,227.055794704044,0,/boundary/296961,Eritrea
2024-02-01T00:00:00.000Z,9,237.813537432922,0,,,,6,227.055794704044,0,6,227.055794704044,0,/boundary/296961,Eritrea
2024-03-01T00:00:00.000Z,9,237.813537432922,0,,,,6,227.055794704044,0,6,227.055794704044,0,/boundary/296961,Eritrea
2024-04-01T00:00:00.000Z,9,237.813537432922,0,,,,6,227.055794704044,0,6,227.055794704044,0,/boundary/296961,Eritrea
2024-05-01T00:00:00.000Z,9,237.813537432922,0,,,,6,227.055794704044,0,6,227.055794704044,0,/boundary/296961,Eritrea
2024-06-01T00:00:00.000Z,9,237.813537432922,0,,,,6,227.055794704044,0,6,227.055794704044,0,/boundary/296961,Eritrea
2024-07-01T00:00:00.000Z,9,237.813537432922,0,,,,6,227.055794704044,0,6,227.055794704044,0,/boundary/296961,Eritrea
2024-08-01T00:00:00.000Z,9,237.813537432922,0,,,,6,227.055794704044,0,6,227.055794704044,0,/boundary/296961,Eritrea
2024-09-01T00:00:00.000Z,9,237.813537432922,0,,,,6,227.055794704044,0,6,227.055794704044,0,/boundary/296961,Eritrea
2024-10-01T00:00:00.000Z,9,237.813537432922,0,,,,6,227.055794704044,0,6,227.055794704044,0,/boundary/296961,Eritrea
2024-11-01T00:00:00.000Z,9,237.813537432922,0,,,,6,227.055794704044,0,6,227.055794704044,0,/boundary/296961,Eritrea
2024-12-01T00:00:00.000Z,9,237.813537432922,0,,,,6,227.055794704044,0,6,227.055794704044,0,/boundary/296961,Eritrea
2025-01-01T00:00:00.000Z,9,237.813537432922,0,,,,6,227.055794704044,0,6,227.055794704044,0,/boundary/296961,Eritrea
2025-02-01T00:00:00.000Z,9,237.813537432922,0,,,,6,227.055794704044,0,6,227.055794704044,0,/boundary/296961,Eritrea
2025-03-01T00:00:00.000Z,9,238.022578506189,0,,,,6,227.055794704044,0,6,227.055794704044,0,/boundary/296961,Eritrea
2025-04-01T00:00:00.000Z,9,238.022578506189,0,,,,6,227.055794704044,0,6,227.055794704044,0,/boundary/296961,Eritrea
2025-05-01T00:00:00.000Z,9,238.022578506189,0,,,,6,227.055794704044,0,6,227.055794704044,0,/boundary/296961,Eritrea
2025-06-01T00:00:00.000Z,9,238.022578506189,0,,,,6,227.055794704044,0,6,227.055794704044,0,/boundary/296961,Eritrea
2025-07-01T00:00:00.000Z,9,238.022578506189,0,,,,6,227.055794704044,0,6,227.055794704044,0,/boundary/296961,Eritrea
2025-08-01T00:00:00.000Z,9,238.022578506189,0,,,,6,227.055794704044,0,6,227.055794704044,0,/boundary/296961,Eritrea
2025-09-01T00:00:00.000Z,10,246.487467681974,0,,,,6,227.055794704044,0,6,227.055794704044,0,/boundary/296961,Eritrea
2025-10-01T00:00:00.000Z,10,246.487467681974,0,,,,6,227.055794704044,0,6,227.055794704044,0,/boundary/296961,Eritrea
2025-11-01T00:00:00.000Z,10,246.49264766722,0,,,,6,227.06097468929,0,6,227.06097468929,0,/boundary/296961,Eritrea
2025-11-02T00:00:00.000Z,10,246.49264766722,0,,,,6,227.06097468929,0,6,227.06097468929,0,/boundary/296961,Eritrea
2025-11-03T00:00:00.000Z,10,246.49264766722,0,,,,6,227.06097468929,0,6,227.06097468929,0,/boundary/296961,Eritrea
2025-11-04T00:00:00.000Z,10,246.49264766722,0,,,,6,227.06097468929,0,6,227.06097468929,0,/boundary/296961,Eritrea
2025-11-05T00:00:00.000Z,10,246.49264766722,0,,,,6,227.06097468929,0,6,227.06097468929,0,/boundary/296961,Eritrea
2025-11-06T00:00:00.000Z,10,246.49264766722,0,,,,6,227.06097468929,0,6,227.06097468929,0,/boundary/296961,Eritrea
2025-11-07T00:00:00.000Z,10,246.49264766722,0,,,,6,227.06097468929,0,6,227.06097468929,0,/boundary/296961,Eritrea
2025-11-08T00:00:00.000Z,10,246.49264766722,0,,,,6,227.06097468929,0,6,227.06097468929,0,/boundary/296961,Eritrea
2025-11-09T00:00:00.000Z,10,246.49264766722,0,,,,6,227.06097468929,0,6,227.06097468929,0,/boundary/296961,Eritrea
2025-11-10T00:00:00.000Z,10,246.49264766722,0,,,,6,227.06097468929,0,6,227.06097468929,0,/boundary/296961,Eritrea
2025-11-11T00:00:00.000Z,10,246.49264766722,0,,,,6,227.06097468929,0,6,227.06097468929,0,/boundary/296961,Eritrea
2025-11-12T00:00:00.000Z,10,246.49264766722,0,,,,6,227.06097468929,0,6,227.06097468929,0,/boundary/296961,Eritrea
2025-11-13T00:00:00.000Z,10,246.49264766722,0,,,,6,227.06097468929,0,6,227.06097468929,0,/boundary/296961,Eritrea
2025-11-14T00:00:00.000Z,10,246.49264766722,0,,,,6,227.06097468929,0,6,227.06097468929,0,/boundary/296961,Eritrea
2025-11-15T00:00:00.000Z,10,246.49264766722,0,,,,6,227.06097468929,0,6,227.06097468929,0,/boundary/296961,Eritrea
2025-11-16T00:00:00.000Z,10,246.49264766722,0,,,,6,227.06097468929,0,6,227.06097468929,0,/boundary/296961,Eritrea
2025-11-17T00:00:00.000Z,10,246.49264766722,0,,,,6,227.06097468929,0,6,227.06097468929,0,/boundary/296961,Eritrea
2025-11-18T00:00:00.000Z,10,246.49264766722,0,,,,6,227.06097468929,0,6,227.06097468929,0,/boundary/296961,Eritrea
2025-11-19T00:00:00.000Z,10,246.49264766722,0,,,,6,227.06097468929,0,6,227.06097468929,0,/boundary/296961,Eritrea
2025-11-20T00:00:00.000Z,10,246.49264766722,0,,,,6,227.06097468929,0,6,227.06097468929,0,/boundary/296961,Eritrea
2025-11-21T00:00:00.000Z,10,246.49264766722,0,,,,6,227.06097468929,0,6,227.06097468929,0,/boundary/296961,Eritrea
2025-11-22T00:00:00.000Z,10,246.49264766722,0,,,,6,227.06097468929,0,6,227.06097468929,0,/boundary/296961,Eritrea
2025-11-23T00:00:00.000Z,10,246.49264766722,0,,,,6,227.06097468929,0,6,227.06097468929,0,/boundary/296961,Eritrea
2025-11-24T00:00:00.000Z,10,246.49264766722,0,,,,6,227.06097468929,0,6,227.06097468929,0,/boundary/296961,Eritrea
2025-11-25T00:00:00.000Z,10,246.49264766722,0,,,,6,227.06097468929,0,6,227.06097468929,0,/boundary/296961,Eritrea
2025-11-26T00:00:00.000Z,10,246.49264766722,0,,,,6,227.06097468929,0,6,227.06097468929,0,/boundary/296961,Eritrea
2025-11-27T00:00:00.000Z,10,246.49264766722,0,,,,6,227.06097468929,0,6,227.06097468929,0,/boundary/296961,Eritrea
2024-01-01T00:00:00.000Z,1424,7703.00874970173,0,689,2603661.00353865,0,564,4945.32451894586,0,548,4678.86847942949,0,/boundary/79510,Estonia
2024-02-01T00:00:00.000Z,1424,7710.33203710082,0,689,2610984.29093755,0,564,4945.32451894604,0,548,4678.86847942955,0,/boundary/79510,Estonia
2024-03-01T00:00:00.000Z,1433,7711.84415500297,0,689,2610984.29093755,0,564,4945.32451894604,0,548,4678.86847942955,0,/boundary/79510,Estonia
2024-04-01T00:00:00.000Z,1481,7716.04784472852,0,689,2610990.04782283,0,611,4949.1112867776,0,595,4682.52188137751,0,/boundary/79510,Estonia
2024-05-01T00:00:00.000Z,1481,7716.04784472852,0,689,2610990.04782283,0,611,4949.1112867776,0,595,4682.52188137751,0,/boundary/79510,Estonia
2024-06-01T00:00:00.000Z,1481,7716.04784472852,0,689,2610990.04782283,0,611,4949.1112867776,0,595,4682.52188137751,0,/boundary/79510,Estonia
2024-07-01T00:00:00.000Z,1490,7732.68092397462,0,692,2623479.10736669,0,611,4949.1112867776,0,595,4682.52188137751,0,/boundary/79510,Estonia
2024-08-01T00:00:00.000Z,1510,7718.82652688548,0,713,2648373.88727017,0,610,4910.36210978498,0,594,4643.77270438489,0,/boundary/79510,Estonia
2024-09-01T00:00:00.000Z,1537,7700.78160755557,0,712,2637933.6905381,0,639,4902.83620416902,0,623,4636.24679876893,0,/boundary/79510,Estonia
2024-10-01T00:00:00.000Z,1548,7700.76860887008,0,712,2637933.28834316,0,650,4902.82360767807,0,634,4636.23420227797,0,/boundary/79510,Estonia
2024-11-01T00:00:00.000Z,1553,7696.57543322134,0,713,2637941.97597338,0,651,4882.00077718669,0,635,4615.41136973689,0,/boundary/79510,Estonia
2024-12-01T00:00:00.000Z,1543,7695.86609097133,0,713,2637960.39696417,0,649,4882.15332345596,0,633,4615.56391600616,0,/boundary/79510,Estonia
2025-01-01T00:00:00.000Z,1581,7543.33421453161,0,690,2459452.97955341,0,708,4911.6293015755,0,691,4634.47997445474,0,/boundary/79510,Estonia
2025-02-01T00:00:00.000Z,1805,7460.50024209479,0,758,2447992.12553616,0,861,4830.67314502696,0,822,4517.07523322724,0,/boundary/79510,Estonia
2025-03-01T00:00:00.000Z,1886,7597.15146793279,0,838,2577384.30403439,0,862,4837.93200275944,0,822,4517.03674531608,0,/boundary/79510,Estonia
2025-04-01T00:00:00.000Z,1952,7657.15898610726,0,904,2644350.89616765,0,857,4732.45440226622,0,817,4411.55914482286,0,/boundary/79510,Estonia
