x,amount,amount_1d,amount_30d,labels.distribution.amount,labels.distribution.amount_1d,labels.distribution.amount_30d,labels.generation.amount,labels.generation.amount_1d,labels.generation.amount_30d,labels.industrial.amount,labels.industrial.amount_1d,labels.industrial.amount_30d,labels.transmission.amount,labels.transmission.amount_1d,labels.transmission.amount_30d,id_relation,Pays
2025-11-21T00:00:00.000Z,769,5,96,162,0,10,17,0,0,38,0,0,243,1,15,/boundary/60189,Russia
2025-11-22T00:00:00.000Z,769,5,98,162,1,11,17,0,0,38,0,0,243,1,16,/boundary/60189,Russia
2025-11-23T00:00:00.000Z,770,4,93,162,0,11,17,0,0,38,0,0,244,2,18,/boundary/60189,Russia
2025-11-24T00:00:00.000Z,771,8,93,162,1,11,17,0,0,38,0,0,244,0,18,/boundary/60189,Russia
2025-11-25T00:00:00.000Z,771,6,92,163,2,12,17,0,0,38,1,1,244,2,19,/boundary/60189,Russia
2025-11-26T00:00:00.000Z,773,8,92,163,0,12,17,0,0,38,0,1,244,2,20,/boundary/60189,Russia
2025-11-27T00:00:00.000Z,774,9,93,163,1,12,17,0,0,38,0,1,244,0,20,/boundary/60189,Russia
2024-03-01T00:00:00.000Z,1,0,1,,,,,,,,,,1,0,1,/boundary/171496,Rwanda
2024-04-01T00:00:00.000Z,2,0,1,,,,,,,,,,1,0,0,/boundary/171496,Rwanda
2024-05-01T00:00:00.000Z,2,0,0,,,,,,,,,,1,0,0,/boundary/171496,Rwanda
2024-06-01T00:00:00.000Z,2,0,0,,,,,,,,,,1,0,0,/boundary/171496,Rwanda
2024-07-01T00:00:00.000Z,2,0,0,,,,,,,,,,1,0,0,/boundary/171496,Rwanda
2024-08-01T00:00:00.000Z,2,0,0,,,,,,,,,,1,0,0,/boundary/171496,Rwanda
2024-09-01T00:00:00.000Z,2,0,0,,,,,,,,,,1,0,0,/boundary/171496,Rwanda
2024-10-01T00:00:00.000Z,2,0,0,,,,,,,,,,1,0,0,/boundary/171496,Rwanda
2024-11-01T00:00:00.000Z,4,0,2,,,,,,,,,,3,0,2,/boundary/171496,Rwanda
2024-12-01T00:00:00.000Z,4,0,0,,,,,,,,,,3,0,0,/boundary/171496,Rwanda
2025-01-01T00:00:00.000Z,4,0,0,,,,,,,,,,3,0,0,/boundary/171496,Rwanda
2025-02-01T00:00:00.000Z,4,0,0,,,,,,,,,,3,0,0,/boundary/171496,Rwanda
2025-03-01T00:00:00.000Z,4,0,0,,,,,,,,,,3,0,0,/boundary/171496,Rwanda
2025-04-01T00:00:00.000Z,5,0,0,,,,,,,,,,3,0,0,/boundary/171496,Rwanda
2025-05-01T00:00:00.000Z,5,0,0,,,,,,,,,,3,0,0,/boundary/171496,Rwanda
2025-06-01T00:00:00.000Z,5,0,0,,,,,,,,,,3,0,0,/boundary/171496,Rwanda
2025-07-01T00:00:00.000Z,5,0,0,,,,,,,,,,3,0,0,/boundary/171496,Rwanda
2025-08-01T00:00:00.000Z,6,0,1,,,,,,,,,,4,0,1,/boundary/171496,Rwanda
2025-09-01T00:00:00.000Z,6,0,1,,,,,,,,,,4,0,1,/boundary/171496,Rwanda
2025-10-01T00:00:00.000Z,7,0,1,,,,,,,,,,4,0,0,/boundary/171496,Rwanda
2025-11-01T00:00:00.000Z,7,0,0,,,,,,,,,,4,0,0,/boundary/171496,Rwanda
2025-11-02T00:00:00.000Z,7,0,0,,,,,,,,,,4,0,0,/boundary/171496,Rwanda
2025-11-03T00:00:00.000Z,7,0,0,,,,,,,,,,4,0,0,/boundary/171496,Rwanda
2025-11-04T00:00:00.000Z,7,0,0,,,,,,,,,,4,0,0,/boundary/171496,Rwanda
2025-11-05T00:00:00.000Z,7,0,0,,,,,,,,,,4,0,0,/boundary/171496,Rwanda
2025-11-06T00:00:00.000Z,7,0,0,,,,,,,,,,4,0,0,/boundary/171496,Rwanda
2025-11-07T00:00:00.000Z,7,0,0,,,,,,,,,,4,0,0,/boundary/171496,Rwanda
2025-11-08T00:00:00.000Z,7,0,0,,,,,,,,,,4,0,0,/boundary/171496,Rwanda
2025-11-09T00:00:00.000Z,7,0,0,,,,,,,,,,4,0,0,/boundary/171496,Rwanda
2025-11-10T00:00:00.000Z,7,0,0,,,,,,,,,,4,0,0,/boundary/171496,Rwanda
2025-11-11T00:00:00.000Z,7,0,0,,,,,,,,,,4,0,0,/boundary/171496,Rwanda
2025-11-12T00:00:00.000Z,7,0,0,,,,,,,,,,4,0,0,/boundary/171496,Rwanda
2025-11-13T00:00:00.000Z,7,0,0,,,,,,,,,,4,0,0,/boundary/171496,Rwanda
2025-11-14T00:00:00.000Z,7,0,0,,,,,,,,,,4,0,0,/boundary/171496,Rwanda
2025-11-15T00:00:00.000Z,7,0,0,,,,,,,,,,4,0,0,/boundary/171496,Rwanda
2025-11-16T00:00:00.000Z,7,0,0,,,,,,,,,,4,0,0,/boundary/171496,Rwanda
2025-11-17T00:00:00.000Z,7,0,0,,,,,,,,,,4,0,0,/boundary/171496,Rwanda
2025-11-18T00:00:00.000Z,7,0,0,,,,,,,,,,4,0,0,/boundary/171496,Rwanda
2025-11-19T00:00:00.000Z,7,0,0,,,,,,,,,,4,0,0,/boundary/171496,Rwanda
2025-11-20T00:00:00.000Z,7,0,0,,,,,,,,,,4,0,0,/boundary/171496,Rwanda
2025-11-21T00:00:00.000Z,7,0,0,,,,,,,,,,4,0,0,/boundary/171496,Rwanda
2025-11-22T00:00:00.000Z,7,0,0,,,,,,,,,,4,0,0,/boundary/171496,Rwanda
2025-11-23T00:00:00.000Z,7,0,0,,,,,,,,,,4,0,0,/boundary/171496,Rwanda
2025-11-24T00:00:00.000Z,7,1,1,,,,,,,,,,4,1,1,/boundary/171496,Rwanda
2025-11-25T00:00:00.000Z,7,0,1,,,,,,,,,,4,0,1,/boundary/171496,Rwanda
2025-11-26T00:00:00.000Z,7,0,1,,,,,,,,,,4,0,1,/boundary/171496,Rwanda
2025-11-27T00:00:00.000Z,7,0,1,,,,,,,,,,4,0,1,/boundary/171496,Rwanda
2025-05-01T00:00:00.000Z,1,1,1,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-06-01T00:00:00.000Z,1,0,1,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-07-01T00:00:00.000Z,1,0,1,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-08-01T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-09-01T00:00:00.000Z,1,0,1,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-10-01T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-11-01T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-11-02T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-11-03T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-11-04T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-11-05T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-11-06T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-11-07T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-11-08T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-11-09T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-11-10T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-11-11T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-11-12T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-11-13T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-11-14T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-11-15T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-11-16T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-11-17T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-11-18T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-11-19T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-11-20T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-11-21T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-11-22T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-11-23T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-11-24T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-11-25T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-11-26T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/1872673,Samoa
2025-11-27T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/1872673,Samoa
2024-02-01T00:00:00.000Z,4,1,4,1,0,1,,,,,,,1,0,1,/boundary/307584,Saudi Arabia
2024-03-01T00:00:00.000Z,4,0,1,1,0,0,,,,,,,2,0,1,/boundary/307584,Saudi Arabia
2024-04-01T00:00:00.000Z,6,0,2,1,0,0,,,,,,,3,0,1,/boundary/307584,Saudi Arabia
2024-05-01T00:00:00.000Z,6,0,1,2,0,1,1,0,1,,,,3,0,1,/boundary/307584,Saudi Arabia
2024-06-01T00:00:00.000Z,8,0,3,3,0,2,1,0,0,1,0,1,4,0,2,/boundary/307584,Saudi Arabia
2024-07-01T00:00:00.000Z,8,0,0,3,0,0,1,0,0,1,0,0,4,0,0,/boundary/307584,Saudi Arabia
2024-08-01T00:00:00.000Z,8,0,1,3,0,0,1,0,0,1,0,0,4,0,1,/boundary/307584,Saudi Arabia
2024-09-01T00:00:00.000Z,9,0,1,3,0,0,1,0,0,1,0,0,5,0,1,/boundary/307584,Saudi Arabia
2024-10-01T00:00:00.000Z,9,0,2,4,0,2,1,0,1,1,0,1,5,0,1,/boundary/307584,Saudi Arabia
2024-11-01T00:00:00.000Z,11,0,3,4,0,1,1,0,1,2,0,2,7,0,3,/boundary/307584,Saudi Arabia
2024-12-01T00:00:00.000Z,13,0,2,5,0,1,2,0,1,3,0,1,9,0,2,/boundary/307584,Saudi Arabia
2025-01-01T00:00:00.000Z,14,0,2,5,0,0,2,0,1,3,0,1,9,0,1,/boundary/307584,Saudi Arabia
2025-02-01T00:00:00.000Z,17,0,2,5,0,0,2,0,0,3,0,0,9,0,0,/boundary/307584,Saudi Arabia
2025-03-01T00:00:00.000Z,18,0,2,5,0,1,2,0,0,3,0,0,9,0,1,/boundary/307584,Saudi Arabia
2025-04-01T00:00:00.000Z,20,0,4,5,0,1,2,0,0,3,0,0,10,0,3,/boundary/307584,Saudi Arabia
2025-05-01T00:00:00.000Z,20,0,1,5,0,0,2,0,0,3,0,0,10,0,0,/boundary/307584,Saudi Arabia
2025-06-01T00:00:00.000Z,20,1,2,6,0,1,2,0,0,3,0,0,11,1,2,/boundary/307584,Saudi Arabia
2025-07-01T00:00:00.000Z,21,0,2,6,0,0,2,0,0,3,0,0,12,0,1,/boundary/307584,Saudi Arabia
2025-08-01T00:00:00.000Z,21,0,0,6,0,0,2,0,0,3,0,0,12,0,0,/boundary/307584,Saudi Arabia
2025-09-01T00:00:00.000Z,21,0,1,6,0,0,2,0,0,3,0,1,12,0,1,/boundary/307584,Saudi Arabia
2025-10-01T00:00:00.000Z,21,0,1,7,0,1,2,0,0,3,0,0,12,0,1,/boundary/307584,Saudi Arabia
2025-11-01T00:00:00.000Z,22,0,2,7,0,0,2,0,0,3,0,0,13,0,2,/boundary/307584,Saudi Arabia
2025-11-02T00:00:00.000Z,22,0,1,7,0,0,2,0,0,3,0,0,13,0,1,/boundary/307584,Saudi Arabia
2025-11-03T00:00:00.000Z,22,0,1,7,0,0,2,0,0,3,0,0,13,0,1,/boundary/307584,Saudi Arabia
2025-11-04T00:00:00.000Z,22,0,1,7,0,0,2,0,0,3,0,0,13,0,1,/boundary/307584,Saudi Arabia
2025-11-05T00:00:00.000Z,23,1,2,7,0,0,2,0,0,3,0,0,14,1,2,/boundary/307584,Saudi Arabia
2025-11-06T00:00:00.000Z,23,0,2,7,0,0,2,0,0,3,0,0,14,0,2,/boundary/307584,Saudi Arabia
2025-11-07T00:00:00.000Z,23,0,2,7,0,0,2,0,0,3,0,0,14,0,2,/boundary/307584,Saudi Arabia
2025-11-08T00:00:00.000Z,23,0,2,7,0,0,2,0,0,3,0,0,14,0,2,/boundary/307584,Saudi Arabia
2025-11-09T00:00:00.000Z,23,0,2,7,0,0,2,0,0,3,0,0,14,0,2,/boundary/307584,Saudi Arabia
2025-11-10T00:00:00.000Z,23,0,2,7,0,0,2,0,0,3,0,0,14,0,2,/boundary/307584,Saudi Arabia
2025-11-11T00:00:00.000Z,23,0,2,7,0,0,2,0,0,3,0,0,14,0,2,/boundary/307584,Saudi Arabia
2025-11-12T00:00:00.000Z,23,0,2,7,0,0,2,0,0,3,0,0,14,0,2,/boundary/307584,Saudi Arabia
2025-11-13T00:00:00.000Z,23,0,2,7,0,0,2,0,0,3,0,0,14,0,2,/boundary/307584,Saudi Arabia
2025-11-14T00:00:00.000Z,23,0,2,7,0,0,2,0,0,3,0,0,14,0,2,/boundary/307584,Saudi Arabia
2025-11-15T00:00:00.000Z,23,0,2,7,0,0,2,0,0,3,0,0,14,0,2,/boundary/307584,Saudi Arabia
2025-11-16T00:00:00.000Z,23,0,2,7,0,0,2,0,0,3,0,0,14,0,2,/boundary/307584,Saudi Arabia
2025-11-17T00:00:00.000Z,23,0,2,7,0,0,2,0,0,3,0,0,14,0,2,/boundary/307584,Saudi Arabia
2025-11-18T00:00:00.000Z,23,0,2,7,0,0,2,0,0,3,0,0,14,0,2,/boundary/307584,Saudi Arabia
2025-11-19T00:00:00.000Z,23,0,2,7,0,0,2,0,0,3,0,0,14,0,2,/boundary/307584,Saudi Arabia
2025-11-20T00:00:00.000Z,23,0,2,7,0,0,2,0,0,3,0,0,14,0,2,/boundary/307584,Saudi Arabia
2025-11-21T00:00:00.000Z,23,0,2,7,0,0,2,0,0,3,0,0,14,0,2,/boundary/307584,Saudi Arabia
2025-11-22T00:00:00.000Z,24,1,3,7,0,0,2,0,0,3,0,0,14,0,2,/boundary/307584,Saudi Arabia
2025-11-23T00:00:00.000Z,24,0,3,7,0,0,2,0,0,3,0,0,14,0,2,/boundary/307584,Saudi Arabia
2025-11-24T00:00:00.000Z,24,0,3,7,0,0,2,0,0,3,0,0,14,0,2,/boundary/307584,Saudi Arabia
2025-11-25T00:00:00.000Z,24,0,3,7,0,0,2,0,0,3,0,0,14,0,2,/boundary/307584,Saudi Arabia
2025-11-26T00:00:00.000Z,24,0,3,7,0,0,2,0,0,3,0,0,14,0,2,/boundary/307584,Saudi Arabia
2025-11-27T00:00:00.000Z,24,0,3,7,0,0,2,0,0,3,0,0,14,0,2,/boundary/307584,Saudi Arabia
2024-02-01T00:00:00.000Z,1,0,1,,,,,,,,,,,,,/boundary/192775,Senegal
2024-03-01T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/192775,Senegal
2024-04-01T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/192775,Senegal
2024-05-01T00:00:00.000Z,1,0,0,,,,,,,,,,,,,/boundary/192775,Senegal
2024-06-01T00:00:00.000Z,2,0,1,,,,,,,,,,,,,/boundary/192775,Senegal
2024-07-01T00:00:00.000Z,2,0,0,,,,,,,,,,,,,/boundary/192775,Senegal
2024-08-01T00:00:00.000Z,2,0,0,,,,,,,,,,,,,/boundary/192775,Senegal
2024-09-01T00:00:00.000Z,3,0,1,,,,,,,,,,1,0,1,/boundary/192775,Senegal
2024-10-01T00:00:00.000Z,4,0,1,,,,,,,,,,1,0,0,/boundary/192775,Senegal
2024-11-01T00:00:00.000Z,5,0,1,,,,,,,,,,2,0,1,/boundary/192775,Senegal
2024-12-01T00:00:00.000Z,5,0,0,,,,,,,,,,2,0,0,/boundary/192775,Senegal
2025-01-01T00:00:00.000Z,5,0,0,,,,,,,,,,2,0,0,/boundary/192775,Senegal
2025-02-01T00:00:00.000Z,7,0,2,,,,,,,,,,2,0,0,/boundary/192775,Senegal
2025-03-01T00:00:00.000Z,7,0,0,,,,,,,,,,2,0,0,/boundary/192775,Senegal
2025-04-01T00:00:00.000Z,8,0,2,,,,,,,,,,2,0,0,/boundary/192775,Senegal
2025-05-01T00:00:00.000Z,8,0,0,,,,,,,,,,2,0,0,/boundary/192775,Senegal
2025-06-01T00:00:00.000Z,9,0,0,,,,,,,,,,2,0,0,/boundary/192775,Senegal
2025-07-01T00:00:00.000Z,10,0,1,,,,,,,,,,3,0,1,/boundary/192775,Senegal
2025-08-01T00:00:00.000Z,10,0,0,,,,,,,,,,3,0,0,/boundary/192775,Senegal
2025-09-01T00:00:00.000Z,11,0,1,,,,,,,,,,3,0,0,/boundary/192775,Senegal
2025-10-01T00:00:00.000Z,11,0,0,,,,,,,,,,3,0,0,/boundary/192775,Senegal
2025-11-01T00:00:00.000Z,12,0,1,,,,,,,,,,4,0,1,/boundary/192775,Senegal
2025-11-02T00:00:00.000Z,12,0,1,,,,,,,,,,4,0,1,/boundary/192775,Senegal
2025-11-03T00:00:00.000Z,12,0,1,,,,,,,,,,4,0,1,/boundary/192775,Senegal
2025-11-04T00:00:00.000Z,12,0,1,,,,,,,,,,4,0,1,/boundary/192775,Senegal
2025-11-05T00:00:00.000Z,12,0,1,,,,,,,,,,4,0,1,/boundary/192775,Senegal
2025-11-06T00:00:00.000Z,12,0,1,,,,,,,,,,4,0,1,/boundary/192775,Senegal
2025-11-07T00:00:00.000Z,12,0,1,,,,,,,,,,4,0,1,/boundary/192775,Senegal
2025-11-08T00:00:00.000Z,12,0,1,,,,,,,,,,4,0,1,/boundary/192775,Senegal
2025-11-09T00:00:00.000Z,12,0,1,,,,,,,,,,4,0,1,/boundary/192775,Senegal
2025-11-10T00:00:00.000Z,12,0,1,,,,,,,,,,4,0,1,/boundary/192775,Senegal
2025-11-11T00:00:00.000Z,12,0,1,,,,,,,,,,4,0,1,/boundary/192775,Senegal
2025-11-12T00:00:00.000Z,12,0,1,,,,,,,,,,4,0,1,/boundary/192775,Senegal
2025-11-13T00:00:00.000Z,12,0,1,,,,,,,,,,4,0,1,/boundary/192775,Senegal
2025-11-14T00:00:00.000Z,12,0,1,,,,,,,,,,4,0,1,/boundary/192775,Senegal
2025-11-15T00:00:00.000Z,12,0,1,,,,,,,,,,4,0,1,/boundary/192775,Senegal
2025-11-16T00:00:00.000Z,12,0,1,,,,,,,,,,4,0,1,/boundary/192775,Senegal
2025-11-17T00:00:00.000Z,12,0,1,,,,,,,,,,4,0,1,/boundary/192775,Senegal
2025-11-18T00:00:00.000Z,12,0,1,,,,,,,,,,4,0,1,/boundary/192775,Senegal
2025-11-19T00:00:00.000Z,12,0,1,,,,,,,,,,4,0,1,/boundary/192775,Senegal
2025-11-20T00:00:00.000Z,12,0,1,,,,,,,,,,4,0,1,/boundary/192775,Senegal
2025-11-21T00:00:00.000Z,12,0,1,,,,,,,,,,4,0,1,/boundary/192775,Senegal
2025-11-22T00:00:00.000Z,12,0,1,,,,,,,,,,4,0,1,/boundary/192775,Senegal
2025-11-23T00:00:00.000Z,12,0,1,,,,,,,,,,4,0,1,/boundary/192775,Senegal
2025-11-24T00:00:00.000Z,12,0,1,,,,,,,,,,4,0,1,/boundary/192775,Senegal
2025-11-25T00:00:00.000Z,12,0,1,,,,,,,,,,4,0,1,/boundary/192775,Senegal
2025-11-26T00:00:00.000Z,12,0,1,,,,,,,,,,4,0,1,/boundary/192775,Senegal
2025-11-27T00:00:00.000Z,12,0,1,,,,,,,,,,4,0,1,/boundary/192775,Senegal
2024-01-01T00:00:00.000Z,0,0,5,,,,,,,,,,,,,/boundary/1741311,Serbia
2024-02-01T00:00:00.000Z,4,0,4,2,0,2,,,,,,,1,0,1,/boundary/1741311,Serbia
2024-03-01T00:00:00.000Z,6,0,3,2,0,0,,,,,,,1,0,0,/boundary/1741311,Serbia
2024-04-01T00:00:00.000Z,14,1,8,3,0,1,,,,,,,2,0,1,/boundary/1741311,Serbia
2024-05-01T00:00:00.000Z,15,0,3,4,0,1,,,,,,,3,0,1,/boundary/1741311,Serbia
2024-06-01T00:00:00.000Z,18,0,5,4,0,1,1,0,1,1,0,1,4,0,2,/boundary/1741311,Serbia
2024-07-01T00:00:00.000Z,19,0,2,4,0,0,1,0,0,1,0,0,4,0,0,/boundary/1741311,Serbia
2024-08-01T00:00:00.000Z,20,0,2,4,0,0,1,0,0,1,0,0,5,0,1,/boundary/1741311,Serbia
2024-09-01T00:00:00.000Z,20,1,2,4,1,1,1,0,1,1,0,1,5,1,1,/boundary/1741311,Serbia
2024-10-01T00:00:00.000Z,23,0,6,4,0,1,1,0,0,1,0,0,7,0,3,/boundary/1741311,Serbia
2024-11-01T00:00:00.000Z,25,0,6,6,0,3,2,0,1,2,0,1,9,0,3,/boundary/1741311,Serbia
2024-12-01T00:00:00.000Z,28,0,5,7,0,2,2,0,0,2,0,0,10,0,1,/boundary/1741311,Serbia
2025-01-01T00:00:00.000Z,31,0,7,8,0,1,2,0,0,2,0,0,10,0,0,/boundary/1741311,Serbia
2025-02-01T00:00:00.000Z,32,0,7,11,0,5,3,0,3,3,0,1,10,0,3,/boundary/1741311,Serbia
2025-03-01T00:00:00.000Z,32,1,2,11,0,0,3,0,0,3,0,0,11,0,1,/boundary/1741311,Serbia
2025-04-01T00:00:00.000Z,32,0,3,11,0,0,3,0,0,3,0,0,11,0,0,/boundary/1741311,Serbia
2025-05-01T00:00:00.000Z,36,0,7,11,0,0,3,0,0,3,0,0,11,0,0,/boundary/1741311,Serbia
2025-06-01T00:00:00.000Z,39,0,6,13,0,2,3,0,0,3,0,0,11,0,0,/boundary/1741311,Serbia
2025-07-01T00:00:00.000Z,41,1,6,14,1,3,3,0,0,4,0,2,14,1,5,/boundary/1741311,Serbia
2025-08-01T00:00:00.000Z,43,0,3,14,0,0,3,0,0,4,0,0,14,0,1,/boundary/1741311,Serbia
2025-09-01T00:00:00.000Z,46,0,7,15,0,4,3,0,0,6,0,1,17,0,5,/boundary/1741311,Serbia
2025-10-01T00:00:00.000Z,46,1,5,16,1,2,3,0,0,6,0,0,17,1,1,/boundary/1741311,Serbia
2025-11-01T00:00:00.000Z,48,0,4,16,0,1,3,0,0,6,0,0,18,0,1,/boundary/1741311,Serbia
2025-11-02T00:00:00.000Z,48,0,4,16,0,1,3,0,0,6,0,0,18,0,1,/boundary/1741311,Serbia
2025-11-03T00:00:00.000Z,48,0,4,16,0,1,3,0,0,6,0,0,18,0,1,/boundary/1741311,Serbia
2025-11-04T00:00:00.000Z,48,0,4,16,0,1,3,0,0,6,0,0,18,0,1,/boundary/1741311,Serbia
2025-11-05T00:00:00.000Z,48,0,4,16,0,1,3,0,0,6,0,0,18,0,1,/boundary/1741311,Serbia
2025-11-06T00:00:00.000Z,48,1,5,16,0,1,3,0,0,6,0,0,18,0,1,/boundary/1741311,Serbia
2025-11-07T00:00:00.000Z,48,0,5,16,0,1,3,0,0,6,0,0,18,0,1,/boundary/1741311,Serbia
2025-11-08T00:00:00.000Z,48,0,5,16,0,1,3,0,0,6,0,0,18,0,1,/boundary/1741311,Serbia
2025-11-09T00:00:00.000Z,48,0,5,16,0,1,3,0,0,6,0,0,18,0,1,/boundary/1741311,Serbia
2025-11-10T00:00:00.000Z,48,0,5,16,0,1,3,0,0,6,0,0,18,0,1,/boundary/1741311,Serbia
2025-11-11T00:00:00.000Z,48,0,5,16,0,1,3,0,0,6,0,0,18,0,1,/boundary/1741311,Serbia
2025-11-12T00:00:00.000Z,48,0,5,16,0,1,3,0,0,6,0,0,18,0,1,/boundary/1741311,Serbia
2025-11-13T00:00:00.000Z,49,1,5,16,0,1,3,0,0,6,0,0,18,0,1,/boundary/1741311,Serbia
2025-11-14T00:00:00.000Z,49,0,5,16,0,1,3,0,0,6,0,0,18,0,1,/boundary/1741311,Serbia
2025-11-15T00:00:00.000Z,49,0,4,16,0,1,3,0,0,6,0,0,18,0,1,/boundary/1741311,Serbia
2025-11-16T00:00:00.000Z,49,1,5,16,0,1,3,0,0,6,0,0,18,0,1,/boundary/1741311,Serbia
2025-11-17T00:00:00.000Z,49,0,5,16,0,1,3,0,0,6,0,0,18,0,1,/boundary/1741311,Serbia
2025-11-18T00:00:00.000Z,49,0,5,16,0,1,3,0,0,6,0,0,18,0,1,/boundary/1741311,Serbia
2025-11-19T00:00:00.000Z,50,1,6,16,0,1,3,0,0,6,0,0,18,0,1,/boundary/1741311,Serbia
2025-11-20T00:00:00.000Z,50,1,6,16,0,1,3,0,0,6,0,0,19,1,2,/boundary/1741311,Serbia
2025-11-21T00:00:00.000Z,51,1,7,16,0,1,3,0,0,6,0,0,20,1,3,/boundary/1741311,Serbia
2025-11-22T00:00:00.000Z,51,0,7,16,0,1,3,0,0,6,0,0,20,0,3,/boundary/1741311,Serbia
2025-11-23T00:00:00.000Z,51,2,7,16,0,1,3,0,0,6,0,0,20,0,3,/boundary/1741311,Serbia
2025-11-24T00:00:00.000Z,51,0,7,16,0,1,3,0,0,6,0,0,20,0,3,/boundary/1741311,Serbia
2025-11-25T00:00:00.000Z,51,0,6,16,0,0,3,0,0,6,0,0,20,0,2,/boundary/1741311,Serbia
2025-11-26T00:00:00.000Z,51,0,6,16,0,0,3,0,0,6,0,0,20,0,2,/boundary/1741311,Serbia
2025-11-27T00:00:00.000Z,51,0,6,16,0,0,3,0,0,6,0,0,20,0,2,/boundary/1741311,Serbia
2024-04-01T00:00:00.000Z,1,0,1,,,,,,,,,,1,0,1,/boundary/192777,Sierra Leone
2024-05-01T00:00:00.000Z,1,0,0,,,,,,,,,,1,0,0,/boundary/192777,Sierra Leone
2024-06-01T00:00:00.000Z,2,0,1,,,,,,,,,,1,0,0,/boundary/192777,Sierra Leone
2024-07-01T00:00:00.000Z,2,0,0,,,,,,,,,,1,0,0,/boundary/192777,Sierra Leone
2024-08-01T00:00:00.000Z,2,0,0,,,,,,,,,,1,0,0,/boundary/192777,Sierra Leone
2024-09-01T00:00:00.000Z,2,0,0,,,,,,,,,,1,0,0,/boundary/192777,Sierra Leone
2024-10-01T00:00:00.000Z,2,0,0,,,,,,,,,,1,0,0,/boundary/192777,Sierra Leone
2024-11-01T00:00:00.000Z,2,0,0,,,,,,,,,,1,0,0,/boundary/192777,Sierra Leone
2024-12-01T00:00:00.000Z,2,0,0,,,,,,,,,,1,0,0,/boundary/192777,Sierra Leone
2025-01-01T00:00:00.000Z,2,0,0,,,,,,,,,,1,0,0,/boundary/192777,Sierra Leone
2025-02-01T00:00:00.000Z,2,0,0,,,,,,,,,,1,0,0,/boundary/192777,Sierra Leone
2025-03-01T00:00:00.000Z,2,0,0,,,,,,,,,,1,0,0,/boundary/192777,Sierra Leone
2025-04-01T00:00:00.000Z,2,0,0,,,,,,,,,,1,0,0,/boundary/192777,Sierra Leone
2025-05-01T00:00:00.000Z,2,0,0,,,,,,,,,,1,0,0,/boundary/192777,Sierra Leone
2025-06-01T00:00:00.000Z,2,0,0,,,,,,,,,,1,0,0,/boundary/192777,Sierra Leone
2025-07-01T00:00:00.000Z,2,0,0,,,,,,,,,,1,0,0,/boundary/192777,Sierra Leone
2025-08-01T00:00:00.000Z,2,0,0,,,,,,,,,,1,0,0,/boundary/192777,Sierra Leone
