t,amount,length,labels.distribution.amount,labels.distribution.length,labels.generation.amount,labels.generation.length,labels.industrial.amount,labels.industrial.length,labels.transmissions.amount,labels.transmissions.length,labels.transmission.amount,labels.transmission.length,id_relation,Pays
2025-10-24T00:00:00.000Z,2,0,,,,,,,,,,,/boundary/536773,Maldives
2025-10-25T00:00:00.000Z,2,0,,,,,,,,,,,/boundary/536773,Maldives
2025-10-26T00:00:00.000Z,2,0,,,,,,,,,,,/boundary/536773,Maldives
2025-10-27T00:00:00.000Z,2,0,,,,,,,,,,,/boundary/536773,Maldives
2025-10-28T00:00:00.000Z,2,0,,,,,,,,,,,/boundary/536773,Maldives
2025-10-29T00:00:00.000Z,2,0,,,,,,,,,,,/boundary/536773,Maldives
2025-10-30T00:00:00.000Z,2,0,,,,,,,,,,,/boundary/536773,Maldives
2025-10-31T00:00:00.000Z,2,0,,,,,,,,,,,/boundary/536773,Maldives
2025-11-01T00:00:00.000Z,2,0,,,,,,,,,,,/boundary/536773,Maldives
2025-11-02T00:00:00.000Z,2,0,,,,,,,,,,,/boundary/536773,Maldives
2025-11-03T00:00:00.000Z,2,0,,,,,,,,,,,/boundary/536773,Maldives
2025-11-04T00:00:00.000Z,2,0,,,,,,,,,,,/boundary/536773,Maldives
2024-01-01T00:00:00.000Z,16,7903.95190167605,,,,,,,10,4892.86798976917,,,/boundary/192785,Mali
2024-02-01T00:00:00.000Z,16,7903.95190167605,,,,,,,10,4892.86798976917,,,/boundary/192785,Mali
2024-03-01T00:00:00.000Z,16,7903.95190167605,,,,,,,10,4892.86798976917,,,/boundary/192785,Mali
2024-04-01T00:00:00.000Z,16,7903.95190167605,,,,,,,10,4892.86798976917,,,/boundary/192785,Mali
2024-05-01T00:00:00.000Z,16,7903.95190167605,,,,,,,10,4892.86798976917,,,/boundary/192785,Mali
2024-06-01T00:00:00.000Z,16,7903.95190167605,,,,,,,10,4892.86798976917,,,/boundary/192785,Mali
2024-07-01T00:00:00.000Z,16,7903.95190167605,,,,,,,10,4892.86798976917,,,/boundary/192785,Mali
2024-08-01T00:00:00.000Z,16,7905.8750943714,,,,,,,10,4894.79118246452,,,/boundary/192785,Mali
2024-09-01T00:00:00.000Z,16,7905.8750943714,,,,,,,10,4894.79118246452,,,/boundary/192785,Mali
2024-10-01T00:00:00.000Z,16,7905.8750943714,,,,,,,10,4894.79118246452,,,/boundary/192785,Mali
2024-11-01T00:00:00.000Z,16,7905.8750943714,,,,,,,10,4894.79118246452,,,/boundary/192785,Mali
2024-12-01T00:00:00.000Z,16,7905.8750943714,,,,,,,10,4894.79118246452,,,/boundary/192785,Mali
2025-01-01T00:00:00.000Z,16,7905.8750943714,,,,,,,10,4894.79118246452,,,/boundary/192785,Mali
2025-02-01T00:00:00.000Z,16,7905.8750943714,,,,,,,12,6290.24391827293,,,/boundary/192785,Mali
2025-03-01T00:00:00.000Z,16,7905.8750943714,,,,,,,12,6290.24391827293,,,/boundary/192785,Mali
2025-04-01T00:00:00.000Z,16,7905.8750943714,,,,,,,12,6290.24391827293,,,/boundary/192785,Mali
2025-05-01T00:00:00.000Z,16,7905.8750943714,,,,,,,12,6290.24391827293,,,/boundary/192785,Mali
2025-06-01T00:00:00.000Z,16,7905.8750943714,,,,,,,12,6290.24391827293,,,/boundary/192785,Mali
2025-07-01T00:00:00.000Z,16,7905.8750943714,,,,,,,12,6290.24391827293,,,/boundary/192785,Mali
2025-08-01T00:00:00.000Z,16,7905.8750943714,,,,,,,12,6290.24391827293,,,/boundary/192785,Mali
2025-09-01T00:00:00.000Z,17,8283.62442418171,,,,,,,12,6290.24391827293,,,/boundary/192785,Mali
2025-10-01T00:00:00.000Z,22,12854.983218558,,,,,,,12,6290.24391827293,,,/boundary/192785,Mali
2025-10-02T00:00:00.000Z,22,12854.983218558,,,,,,,12,6290.24391827293,,,/boundary/192785,Mali
2025-10-03T00:00:00.000Z,22,12854.983218558,,,,,,,12,6290.24391827293,12,6290.24391827293,/boundary/192785,Mali
2025-10-04T00:00:00.000Z,22,12854.983218558,,,,,,,12,6290.24391827293,12,6290.24391827293,/boundary/192785,Mali
2025-10-05T00:00:00.000Z,22,12854.983218558,,,,,,,12,6290.24391827293,12,6290.24391827293,/boundary/192785,Mali
2025-10-06T00:00:00.000Z,22,12854.983218558,,,,,,,12,6290.24391827293,12,6290.24391827293,/boundary/192785,Mali
2025-10-07T00:00:00.000Z,22,12854.983218558,,,,,,,12,6290.24391827293,12,6290.24391827293,/boundary/192785,Mali
2025-10-08T00:00:00.000Z,22,12854.983218558,,,,,,,12,6290.24391827293,12,6290.24391827293,/boundary/192785,Mali
2025-10-09T00:00:00.000Z,22,12854.983218558,,,,,,,12,6290.24391827293,12,6290.24391827293,/boundary/192785,Mali
2025-10-10T00:00:00.000Z,22,12854.983218558,,,,,,,12,6290.24391827293,12,6290.24391827293,/boundary/192785,Mali
2025-10-11T00:00:00.000Z,22,12854.983218558,,,,,,,12,6290.24391827293,12,6290.24391827293,/boundary/192785,Mali
2025-10-12T00:00:00.000Z,22,12854.983218558,,,,,,,12,6290.24391827293,12,6290.24391827293,/boundary/192785,Mali
2025-10-13T00:00:00.000Z,22,12854.983218558,,,,,,,12,6290.24391827293,12,6290.24391827293,/boundary/192785,Mali
2025-10-14T00:00:00.000Z,22,12854.983218558,,,,,,,12,6290.24391827293,12,6290.24391827293,/boundary/192785,Mali
2025-10-15T00:00:00.000Z,22,12854.983218558,,,,,,,12,6290.24391827293,12,6290.24391827293,/boundary/192785,Mali
2025-10-16T00:00:00.000Z,23,13016.3359495523,1,161.352730994313,,,,,13,6451.59664926724,13,6451.59664926724,/boundary/192785,Mali
2025-10-17T00:00:00.000Z,23,13016.3359495523,1,161.352730994313,,,,,13,6451.59664926724,13,6451.59664926724,/boundary/192785,Mali
