t,amount,length,labels.distribution.amount,labels.distribution.length,labels.transmission.amount,labels.transmission.length,id_relation,Pays
2025-07-01T00:00:00.000Z,6941,35911.0447948279,1628,4325063.30889892,5313,31585981.4859291,/boundary/52822,Sweden
2025-08-01T00:00:00.000Z,6967,36115.2723568113,1649,4435457.03959543,5318,31679815.317216,/boundary/52822,Sweden
2025-09-01T00:00:00.000Z,6967,36085.1961167994,1649,4435457.06141079,5318,31649739.0553886,/boundary/52822,Sweden
2025-10-01T00:00:00.000Z,6980,36293.5150364434,1665,4519107.26316728,5315,31774407.7732762,/boundary/52822,Sweden
2025-10-02T00:00:00.000Z,6980,36293.5150364434,1665,4519107.26316728,5315,31774407.7732762,/boundary/52822,Sweden
2025-10-03T00:00:00.000Z,6980,36293.5150364434,1665,4519107.26316728,5315,31774407.7732762,/boundary/52822,Sweden
2025-10-04T00:00:00.000Z,6979,36293.5150364441,1665,4519107.26316728,5314,31774407.7732769,/boundary/52822,Sweden
2025-10-05T00:00:00.000Z,6979,36293.5150364441,1665,4519107.26316728,5314,31774407.7732769,/boundary/52822,Sweden
2025-10-06T00:00:00.000Z,6979,36293.5262965432,1665,4519107.26316728,5314,31774419.0333761,/boundary/52822,Sweden
2025-10-07T00:00:00.000Z,6979,36293.5262965433,1665,4519107.26316732,5314,31774419.0333761,/boundary/52822,Sweden
2025-10-08T00:00:00.000Z,6979,36293.492280105,1665,4519107.26316732,5314,31774385.0169378,/boundary/52822,Sweden
2025-10-09T00:00:00.000Z,6979,36293.6596259563,1665,4519107.26316732,5314,31774552.3627891,/boundary/52822,Sweden
2025-10-10T00:00:00.000Z,6979,36293.6596259563,1665,4519107.26316732,5314,31774552.3627891,/boundary/52822,Sweden
2025-10-11T00:00:00.000Z,6979,36293.6596259565,1665,4519107.26316732,5314,31774552.3627893,/boundary/52822,Sweden
2025-10-12T00:00:00.000Z,6979,36293.6596259565,1665,4519107.26316732,5314,31774552.3627893,/boundary/52822,Sweden
2025-10-13T00:00:00.000Z,6979,36293.6596259566,1665,4519107.26316732,5314,31774552.3627894,/boundary/52822,Sweden
2025-10-14T00:00:00.000Z,6979,36293.6596259566,1665,4519107.26316732,5314,31774552.3627894,/boundary/52822,Sweden
2025-10-15T00:00:00.000Z,6979,36293.7101311183,1665,4519107.26316732,5314,31774602.8679511,/boundary/52822,Sweden
2025-10-16T00:00:00.000Z,6979,36293.7101311183,1665,4519107.26316732,5314,31774602.8679511,/boundary/52822,Sweden
2025-10-17T00:00:00.000Z,6979,36293.7101311183,1665,4519107.26316732,5314,31774602.8679511,/boundary/52822,Sweden
2025-10-18T00:00:00.000Z,6979,36293.7101311183,1665,4519107.26316732,5314,31774602.8679511,/boundary/52822,Sweden
2025-10-19T00:00:00.000Z,6979,36293.7101311183,1665,4519107.26316732,5314,31774602.8679511,/boundary/52822,Sweden
2025-10-20T00:00:00.000Z,6979,36293.7101311183,1665,4519107.26316732,5314,31774602.8679511,/boundary/52822,Sweden
2025-10-21T00:00:00.000Z,6979,36293.7101311183,1665,4519107.26316732,5314,31774602.8679511,/boundary/52822,Sweden
2024-10-01T00:00:00.000Z,5043,9251.27143302715,425,469495.45978053,4618,8781775.97324662,/boundary/51701,Switzerland
2024-11-01T00:00:00.000Z,5047,9249.77033104593,425,469495.45978053,4622,8780274.87126539,/boundary/51701,Switzerland
2024-12-01T00:00:00.000Z,5047,9245.16480534156,425,469495.45978053,4622,8775669.34556102,/boundary/51701,Switzerland
2025-01-01T00:00:00.000Z,5060,9246.71323457625,425,469401.346254494,4635,8777311.88832174,/boundary/51701,Switzerland
2025-02-01T00:00:00.000Z,5060,9247.80529435839,425,469907.410462118,4635,8777897.88389626,/boundary/51701,Switzerland
2025-03-01T00:00:00.000Z,5054,9228.44332921927,425,466778.844879692,4629,8761664.48433957,/boundary/51701,Switzerland
2025-04-01T00:00:00.000Z,5062,9228.69515882367,428,467079.704042679,4634,8761615.45478098,/boundary/51701,Switzerland
2025-05-01T00:00:00.000Z,5057,9228.2088427569,427,466788.172019776,4630,8761420.67073711,/boundary/51701,Switzerland
2025-06-01T00:00:00.000Z,5070,9229.35058512796,427,466788.172019858,4643,8762562.41310808,/boundary/51701,Switzerland
2025-07-01T00:00:00.000Z,5094,9234.27611601843,433,470053.500558534,4661,8764222.61545988,/boundary/51701,Switzerland
2025-08-01T00:00:00.000Z,5099,9450.07131759043,435,471040.237533022,4664,8979031.08005739,/boundary/51701,Switzerland
2025-09-01T00:00:00.000Z,5099,9450.09506573391,435,471040.237533022,4664,8979054.82820087,/boundary/51701,Switzerland
2025-10-01T00:00:00.000Z,5099,9450.0955631908,435,471040.237533014,4664,8979055.32565777,/boundary/51701,Switzerland
2025-10-02T00:00:00.000Z,5100,9452.74105048802,436,473685.724830232,4664,8979055.32565777,/boundary/51701,Switzerland
2025-10-03T00:00:00.000Z,5100,9452.74105048808,436,473685.724830232,4664,8979055.32565783,/boundary/51701,Switzerland
2025-10-04T00:00:00.000Z,5100,9452.74105987971,436,473685.724830232,4664,8979055.33504946,/boundary/51701,Switzerland
2025-10-05T00:00:00.000Z,5100,9452.74105987971,436,473685.724830232,4664,8979055.33504946,/boundary/51701,Switzerland
2025-10-06T00:00:00.000Z,5100,9452.76374809276,436,473685.724830232,4664,8979078.02326251,/boundary/51701,Switzerland
2025-10-07T00:00:00.000Z,5100,9452.76374809276,436,473685.724830232,4664,8979078.02326251,/boundary/51701,Switzerland
2025-10-08T00:00:00.000Z,5100,9452.76374809276,436,473685.724830232,4664,8979078.02326251,/boundary/51701,Switzerland
2025-10-09T00:00:00.000Z,5100,9452.76374809279,436,473685.724830232,4664,8979078.02326254,/boundary/51701,Switzerland
2025-10-10T00:00:00.000Z,5100,9452.76374809297,436,473685.724830232,4664,8979078.02326272,/boundary/51701,Switzerland
2025-10-11T00:00:00.000Z,5100,9452.76592056805,436,473685.724830232,4664,8979080.1957378,/boundary/51701,Switzerland
2025-10-12T00:00:00.000Z,5100,9452.76592056805,436,473685.724830232,4664,8979080.1957378,/boundary/51701,Switzerland
2025-10-13T00:00:00.000Z,5100,9452.76592056805,436,473685.724830232,4664,8979080.1957378,/boundary/51701,Switzerland
2025-10-14T00:00:00.000Z,5100,9452.76625561094,436,473685.724830232,4664,8979080.53078069,/boundary/51701,Switzerland
2025-10-15T00:00:00.000Z,5100,9452.76625561094,436,473685.724830232,4664,8979080.53078069,/boundary/51701,Switzerland
2025-10-16T00:00:00.000Z,5100,9452.76625561094,436,473685.724830232,4664,8979080.53078069,/boundary/51701,Switzerland
2025-10-17T00:00:00.000Z,5100,9457.76084919338,436,473685.724830232,4664,8984075.12436313,/boundary/51701,Switzerland
2025-10-18T00:00:00.000Z,5100,9457.76084919338,436,473685.724830232,4664,8984075.12436313,/boundary/51701,Switzerland
2025-10-19T00:00:00.000Z,5100,9457.76084919338,436,473685.724830232,4664,8984075.12436313,/boundary/51701,Switzerland
2025-10-20T00:00:00.000Z,5100,9457.76084919359,436,473685.724830232,4664,8984075.12436334,/boundary/51701,Switzerland
2025-10-21T00:00:00.000Z,5100,9457.76084919359,436,473685.724830232,4664,8984075.12436334,/boundary/51701,Switzerland
2024-10-01T00:00:00.000Z,655,10939.5039365852,1,22577.3529939004,654,10916926.5835913,/boundary/184840,Syria
2024-11-01T00:00:00.000Z,655,10939.5039365852,1,22577.3529939004,654,10916926.5835913,/boundary/184840,Syria
2024-12-01T00:00:00.000Z,655,11098.0896985547,1,22577.3529939004,654,11075512.3455608,/boundary/184840,Syria
2025-01-01T00:00:00.000Z,655,11098.0843126349,1,22577.3529939004,654,11075506.959641,/boundary/184840,Syria
2025-02-01T00:00:00.000Z,655,11098.0855919797,1,22577.3529939004,654,11075508.2389858,/boundary/184840,Syria
2025-03-01T00:00:00.000Z,655,11123.9142363227,1,22577.3529939004,654,11101336.8833288,/boundary/184840,Syria
2025-04-01T00:00:00.000Z,655,11123.9142363227,1,22577.3529939004,654,11101336.8833288,/boundary/184840,Syria
2025-05-01T00:00:00.000Z,657,11171.7158128717,2,64493.6660079552,655,11107222.1468638,/boundary/184840,Syria
2025-06-01T00:00:00.000Z,657,11171.7158128717,2,64493.6660079552,655,11107222.1468638,/boundary/184840,Syria
2025-07-01T00:00:00.000Z,657,11171.7158128717,2,64493.6660079552,655,11107222.1468638,/boundary/184840,Syria
2025-08-01T00:00:00.000Z,657,11171.7158128717,2,64493.6660079552,655,11107222.1468638,/boundary/184840,Syria
2025-09-01T00:00:00.000Z,658,11204.8424829377,2,64493.6660079552,656,11140348.8169298,/boundary/184840,Syria
2025-10-01T00:00:00.000Z,659,11241.6842544207,2,64493.6660079552,657,11177190.5884127,/boundary/184840,Syria
2025-10-02T00:00:00.000Z,659,11241.6842544207,2,64493.6660079552,657,11177190.5884127,/boundary/184840,Syria
2025-10-03T00:00:00.000Z,659,11241.6842544207,2,64493.6660079552,657,11177190.5884127,/boundary/184840,Syria
2025-10-04T00:00:00.000Z,659,11241.6842544207,2,64493.6660079552,657,11177190.5884127,/boundary/184840,Syria
2025-10-05T00:00:00.000Z,659,11241.6842544208,2,64493.6660079552,657,11177190.5884128,/boundary/184840,Syria
2025-10-06T00:00:00.000Z,659,11241.6842544208,2,64493.6660079552,657,11177190.5884128,/boundary/184840,Syria
2025-10-07T00:00:00.000Z,659,11241.6842544208,2,64493.6660079552,657,11177190.5884128,/boundary/184840,Syria
2025-10-08T00:00:00.000Z,659,11241.6842544208,2,64493.6660079552,657,11177190.5884128,/boundary/184840,Syria
2025-10-09T00:00:00.000Z,659,11241.6842544208,2,64493.6660079552,657,11177190.5884128,/boundary/184840,Syria
2025-10-10T00:00:00.000Z,659,11241.6842544208,2,64493.6660079552,657,11177190.5884128,/boundary/184840,Syria
2025-10-11T00:00:00.000Z,659,11254.053497714,2,64493.6660079552,657,11189559.831706,/boundary/184840,Syria
2025-10-12T00:00:00.000Z,659,11254.053497714,2,64493.6660079552,657,11189559.831706,/boundary/184840,Syria
2025-10-13T00:00:00.000Z,659,11254.053497714,2,64493.6660079552,657,11189559.831706,/boundary/184840,Syria
2025-10-14T00:00:00.000Z,659,11254.053497714,2,64493.6660079552,657,11189559.831706,/boundary/184840,Syria
2025-10-15T00:00:00.000Z,659,11254.053497714,2,64493.6660079552,657,11189559.831706,/boundary/184840,Syria
2025-10-16T00:00:00.000Z,659,11254.053497714,2,64493.6660079552,657,11189559.831706,/boundary/184840,Syria
2025-10-17T00:00:00.000Z,659,11254.053497714,2,64493.6660079552,657,11189559.831706,/boundary/184840,Syria
2025-10-18T00:00:00.000Z,659,11254.053497714,2,64493.6660079552,657,11189559.831706,/boundary/184840,Syria
2025-10-19T00:00:00.000Z,659,11254.053497714,2,64493.6660079552,657,11189559.831706,/boundary/184840,Syria
2025-10-20T00:00:00.000Z,659,11254.053497714,2,64493.6660079552,657,11189559.831706,/boundary/184840,Syria
2025-10-21T00:00:00.000Z,659,11254.053497714,2,64493.6660079552,657,11189559.831706,/boundary/184840,Syria
2024-10-01T00:00:00.000Z,1368,5691.25969159996,,,1368,5691259.69159996,/boundary/449220,Taiwan
2024-11-01T00:00:00.000Z,1368,5691.28282220231,,,1368,5691282.82220231,/boundary/449220,Taiwan
2024-12-01T00:00:00.000Z,1370,5696.87105914272,,,1370,5696871.05914272,/boundary/449220,Taiwan
2025-01-01T00:00:00.000Z,1372,5696.8068965914,,,1372,5696806.8965914,/boundary/449220,Taiwan
2025-02-01T00:00:00.000Z,1372,5696.80603569982,,,1372,5696806.03569982,/boundary/449220,Taiwan
2025-03-01T00:00:00.000Z,1372,5696.80603569982,,,1372,5696806.03569982,/boundary/449220,Taiwan
2025-04-01T00:00:00.000Z,1372,5687.820433841,,,1372,5687820.433841,/boundary/449220,Taiwan
2025-05-01T00:00:00.000Z,1372,5687.81587774131,,,1372,5687815.87774131,/boundary/449220,Taiwan
2025-06-01T00:00:00.000Z,1372,5687.81439649728,,,1372,5687814.39649728,/boundary/449220,Taiwan
2025-07-01T00:00:00.000Z,1371,5686.74888027429,,,1371,5686748.88027429,/boundary/449220,Taiwan
2025-08-01T00:00:00.000Z,1371,5686.79611326967,,,1371,5686796.11326967,/boundary/449220,Taiwan
2025-09-01T00:00:00.000Z,1371,5686.75551066821,,,1371,5686755.51066821,/boundary/449220,Taiwan
2025-10-01T00:00:00.000Z,1371,5686.75723955535,,,1371,5686757.23955535,/boundary/449220,Taiwan
2025-10-02T00:00:00.000Z,1371,5686.75723955535,,,1371,5686757.23955535,/boundary/449220,Taiwan
2025-10-03T00:00:00.000Z,1371,5686.75723955535,,,1371,5686757.23955535,/boundary/449220,Taiwan
2025-10-04T00:00:00.000Z,1371,5686.75723955535,,,1371,5686757.23955535,/boundary/449220,Taiwan
2025-10-05T00:00:00.000Z,1371,5686.75723955535,,,1371,5686757.23955535,/boundary/449220,Taiwan
2025-10-06T00:00:00.000Z,1371,5686.75723955535,,,1371,5686757.23955535,/boundary/449220,Taiwan
2025-10-07T00:00:00.000Z,1371,5686.75723955535,,,1371,5686757.23955535,/boundary/449220,Taiwan
2025-10-08T00:00:00.000Z,1371,5686.75723955535,,,1371,5686757.23955535,/boundary/449220,Taiwan
2025-10-09T00:00:00.000Z,1371,5686.75723955535,,,1371,5686757.23955535,/boundary/449220,Taiwan
2025-10-10T00:00:00.000Z,1371,5686.75723955535,,,1371,5686757.23955535,/boundary/449220,Taiwan
2025-10-11T00:00:00.000Z,1371,5686.75723955535,,,1371,5686757.23955535,/boundary/449220,Taiwan
2025-10-12T00:00:00.000Z,1371,5686.75723955535,,,1371,5686757.23955535,/boundary/449220,Taiwan
2025-10-13T00:00:00.000Z,1371,5686.75723955535,,,1371,5686757.23955535,/boundary/449220,Taiwan
2025-10-14T00:00:00.000Z,1371,5686.75723955535,,,1371,5686757.23955535,/boundary/449220,Taiwan
2025-10-15T00:00:00.000Z,1371,5686.75723955535,,,1371,5686757.23955535,/boundary/449220,Taiwan
2025-10-16T00:00:00.000Z,1371,5686.75723955535,,,1371,5686757.23955535,/boundary/449220,Taiwan
2025-10-17T00:00:00.000Z,1371,5686.75723955535,,,1371,5686757.23955535,/boundary/449220,Taiwan
2025-10-18T00:00:00.000Z,1371,5686.75723955535,,,1371,5686757.23955535,/boundary/449220,Taiwan
2025-10-19T00:00:00.000Z,1371,5686.75723955535,,,1371,5686757.23955535,/boundary/449220,Taiwan
2025-10-20T00:00:00.000Z,1371,5686.75723955535,,,1371,5686757.23955535,/boundary/449220,Taiwan
2025-10-21T00:00:00.000Z,1371,5686.75723955535,,,1371,5686757.23955535,/boundary/449220,Taiwan
2024-10-01T00:00:00.000Z,433,4617.31895923563,13,71459.424366918,420,4545859.53486872,/boundary/214626,Tajikistan
2024-11-01T00:00:00.000Z,434,4617.31571917455,13,71459.424366918,421,4545856.29480763,/boundary/214626,Tajikistan
2024-12-01T00:00:00.000Z,434,4617.31571917455,13,71459.424366918,421,4545856.29480763,/boundary/214626,Tajikistan
2025-01-01T00:00:00.000Z,434,4617.31571917455,13,71459.424366918,421,4545856.29480763,/boundary/214626,Tajikistan
2025-02-01T00:00:00.000Z,434,4617.31589382791,13,71459.424366918,421,4545856.46946099,/boundary/214626,Tajikistan
2025-03-01T00:00:00.000Z,434,4617.31656810336,13,71459.424366918,421,4545857.14373644,/boundary/214626,Tajikistan
2025-04-01T00:00:00.000Z,436,4730.84641342296,13,71459.424366918,423,4659386.98905605,/boundary/214626,Tajikistan
2025-05-01T00:00:00.000Z,467,4883.53728455906,13,71459.424366918,454,4812077.86019214,/boundary/214626,Tajikistan
2025-06-01T00:00:00.000Z,486,5020.52492354539,13,71459.424366918,473,4949065.49917847,/boundary/214626,Tajikistan
2025-07-01T00:00:00.000Z,486,5020.52492354539,13,71459.424366918,473,4949065.49917847,/boundary/214626,Tajikistan
2025-08-01T00:00:00.000Z,489,5027.33263716769,13,71459.424366918,476,4955873.21280078,/boundary/214626,Tajikistan
2025-09-01T00:00:00.000Z,495,5086.97408129372,13,71459.424366918,482,5015514.65692681,/boundary/214626,Tajikistan
2025-10-01T00:00:00.000Z,540,5142.61360199388,13,71459.424366918,527,5071154.17762697,/boundary/214626,Tajikistan
2025-10-02T00:00:00.000Z,540,5142.61360199388,13,71459.424366918,527,5071154.17762697,/boundary/214626,Tajikistan
2025-10-03T00:00:00.000Z,540,5142.61360199388,13,71459.424366918,527,5071154.17762697,/boundary/214626,Tajikistan
2025-10-04T00:00:00.000Z,540,5142.61360199388,13,71459.424366918,527,5071154.17762697,/boundary/214626,Tajikistan
2025-10-05T00:00:00.000Z,540,5142.61360199388,13,71459.424366918,527,5071154.17762697,/boundary/214626,Tajikistan
2025-10-06T00:00:00.000Z,540,5142.61360199388,13,71459.424366918,527,5071154.17762697,/boundary/214626,Tajikistan
2025-10-07T00:00:00.000Z,540,5142.61360199388,13,71459.424366918,527,5071154.17762697,/boundary/214626,Tajikistan
2025-10-08T00:00:00.000Z,540,5142.61360199388,13,71459.424366918,527,5071154.17762697,/boundary/214626,Tajikistan
2025-10-09T00:00:00.000Z,540,5142.61360199388,13,71459.424366918,527,5071154.17762697,/boundary/214626,Tajikistan
2025-10-10T00:00:00.000Z,540,5142.61360199388,13,71459.424366918,527,5071154.17762697,/boundary/214626,Tajikistan
2025-10-11T00:00:00.000Z,540,5142.61360199388,13,71459.424366918,527,5071154.17762697,/boundary/214626,Tajikistan
2025-10-12T00:00:00.000Z,540,5142.61360199388,13,71459.424366918,527,5071154.17762697,/boundary/214626,Tajikistan
2025-10-13T00:00:00.000Z,540,5142.61360199388,13,71459.424366918,527,5071154.17762697,/boundary/214626,Tajikistan
2025-10-14T00:00:00.000Z,540,5142.61360199388,13,71459.424366918,527,5071154.17762697,/boundary/214626,Tajikistan
2025-10-15T00:00:00.000Z,540,5142.61360199388,13,71459.424366918,527,5071154.17762697,/boundary/214626,Tajikistan
2025-10-16T00:00:00.000Z,540,5142.61360199388,13,71459.424366918,527,5071154.17762697,/boundary/214626,Tajikistan
2025-10-17T00:00:00.000Z,540,5142.61360199388,13,71459.424366918,527,5071154.17762697,/boundary/214626,Tajikistan
2025-10-18T00:00:00.000Z,540,5142.61360199388,13,71459.424366918,527,5071154.17762697,/boundary/214626,Tajikistan
2025-10-19T00:00:00.000Z,540,5142.61360199388,13,71459.424366918,527,5071154.17762697,/boundary/214626,Tajikistan
2025-10-20T00:00:00.000Z,540,5142.61360199388,13,71459.424366918,527,5071154.17762697,/boundary/214626,Tajikistan
2025-10-21T00:00:00.000Z,540,5142.61360199388,13,71459.424366918,527,5071154.17762697,/boundary/214626,Tajikistan
2024-10-01T00:00:00.000Z,204,6773.77792853746,11,86722.7543971629,193,6687055.1741403,/boundary/195270,Tanzania
2024-11-01T00:00:00.000Z,210,7414.03744237823,11,86722.7543971629,199,7327314.68798107,/boundary/195270,Tanzania
2024-12-01T00:00:00.000Z,210,7414.03744988533,11,86722.7543971629,199,7327314.69548816,/boundary/195270,Tanzania
2025-01-01T00:00:00.000Z,210,7414.0840786415,11,86722.7543971629,199,7327361.32424433,/boundary/195270,Tanzania
2025-02-01T00:00:00.000Z,210,7795.03156579827,11,86722.7543971629,199,7708308.81140111,/boundary/195270,Tanzania
2025-03-01T00:00:00.000Z,206,7795.36760550185,11,86722.7543971629,195,7708644.85110469,/boundary/195270,Tanzania
2025-04-01T00:00:00.000Z,206,7930.49583477616,11,86722.7543971629,195,7843773.080379,/boundary/195270,Tanzania
2025-05-01T00:00:00.000Z,204,7577.04468766706,11,86722.7543971629,193,7490321.9332699,/boundary/195270,Tanzania
2025-06-01T00:00:00.000Z,204,7577.04498416403,11,86722.7543971629,193,7490322.22976686,/boundary/195270,Tanzania
2025-07-01T00:00:00.000Z,204,7577.05767813492,11,86722.7543971629,193,7490334.92373775,/boundary/195270,Tanzania
2025-08-01T00:00:00.000Z,204,7577.057678135,11,86722.7543971629,193,7490334.92373784,/boundary/195270,Tanzania
2025-09-01T00:00:00.000Z,204,7577.18462757625,11,86722.7543971629,193,7490461.87317909,/boundary/195270,Tanzania
2025-10-01T00:00:00.000Z,204,7577.1845235705,11,86722.7543971629,193,7490461.76917334,/boundary/195270,Tanzania
2025-10-02T00:00:00.000Z,204,7577.1845235705,11,86722.7543971629,193,7490461.76917334,/boundary/195270,Tanzania
2025-10-03T00:00:00.000Z,204,7577.1845235705,11,86722.7543971629,193,7490461.76917334,/boundary/195270,Tanzania
2025-10-04T00:00:00.000Z,204,7577.1845235705,11,86722.7543971629,193,7490461.76917334,/boundary/195270,Tanzania
2025-10-05T00:00:00.000Z,204,7577.1845235705,11,86722.7543971629,193,7490461.76917334,/boundary/195270,Tanzania
2025-10-06T00:00:00.000Z,204,7577.1845235705,11,86722.7543971629,193,7490461.76917334,/boundary/195270,Tanzania
2025-10-07T00:00:00.000Z,204,7577.1845235705,11,86722.7543971629,193,7490461.76917334,/boundary/195270,Tanzania
2025-10-08T00:00:00.000Z,204,7577.1845235705,11,86722.7543971629,193,7490461.76917334,/boundary/195270,Tanzania
2025-10-09T00:00:00.000Z,204,7577.1845235705,11,86722.7543971629,193,7490461.76917334,/boundary/195270,Tanzania
2025-10-10T00:00:00.000Z,204,7577.1845235705,11,86722.7543971629,193,7490461.76917334,/boundary/195270,Tanzania
2025-10-11T00:00:00.000Z,204,7577.1845235705,11,86722.7543971629,193,7490461.76917334,/boundary/195270,Tanzania
2025-10-12T00:00:00.000Z,204,7577.1845235705,11,86722.7543971629,193,7490461.76917334,/boundary/195270,Tanzania
2025-10-13T00:00:00.000Z,204,7577.1845235705,11,86722.7543971629,193,7490461.76917334,/boundary/195270,Tanzania
2025-10-14T00:00:00.000Z,204,7577.1845235705,11,86722.7543971629,193,7490461.76917334,/boundary/195270,Tanzania
2025-10-15T00:00:00.000Z,204,7577.1845235705,11,86722.7543971629,193,7490461.76917334,/boundary/195270,Tanzania
2025-10-16T00:00:00.000Z,204,7577.1845235705,11,86722.7543971629,193,7490461.76917334,/boundary/195270,Tanzania
2025-10-17T00:00:00.000Z,204,7577.1845235705,11,86722.7543971629,193,7490461.76917334,/boundary/195270,Tanzania
2025-10-18T00:00:00.000Z,204,7577.1845235705,11,86722.7543971629,193,7490461.76917334,/boundary/195270,Tanzania
2025-10-19T00:00:00.000Z,204,7577.1845235705,11,86722.7543971629,193,7490461.76917334,/boundary/195270,Tanzania
2025-10-20T00:00:00.000Z,204,7577.1845235705,11,86722.7543971629,193,7490461.76917334,/boundary/195270,Tanzania
2025-10-21T00:00:00.000Z,204,7577.1845235705,11,86722.7543971629,193,7490461.76917334,/boundary/195270,Tanzania
2024-10-01T00:00:00.000Z,1061,22526.69121894,1,109869.10886711,1060,22416822.1100729,/boundary/2067731,Thailand
2024-11-01T00:00:00.000Z,1061,22526.6904104259,1,109869.10886711,1060,22416821.3015588,/boundary/2067731,Thailand
2024-12-01T00:00:00.000Z,1061,22526.6833403678,1,109869.10886711,1060,22416814.2315007,/boundary/2067731,Thailand
2025-01-01T00:00:00.000Z,1064,22526.9583718778,1,109869.10886711,1063,22417089.2630107,/boundary/2067731,Thailand
2025-02-01T00:00:00.000Z,1068,22530.6492643397,1,109869.10886711,1067,22420780.1554726,/boundary/2067731,Thailand
2025-03-01T00:00:00.000Z,1100,22755.8528769679,1,109869.10886711,1099,22645983.7681008,/boundary/2067731,Thailand
2025-04-01T00:00:00.000Z,1123,23152.277785429,4,130971.040308375,1119,23021306.7451206,/boundary/2067731,Thailand
2025-05-01T00:00:00.000Z,1122,23152.3127367026,4,130971.040309589,1118,23021341.6963931,/boundary/2067731,Thailand
2025-06-01T00:00:00.000Z,1162,23153.5680031004,4,130971.040309589,1158,23022596.9627908,/boundary/2067731,Thailand
2025-07-01T00:00:00.000Z,1171,23157.3381032752,4,130971.040309589,1167,23026367.0629656,/boundary/2067731,Thailand
2025-08-01T00:00:00.000Z,1192,23249.7164587814,5,132011.487322185,1187,23117704.9714593,/boundary/2067731,Thailand
2025-09-01T00:00:00.000Z,1204,23280.7949076591,5,132011.487322185,1199,23148783.4203369,/boundary/2067731,Thailand
2025-10-01T00:00:00.000Z,1207,23307.7655016336,5,132011.487322185,1202,23175754.0143114,/boundary/2067731,Thailand
2025-10-02T00:00:00.000Z,1207,23307.7655016336,5,132011.487322185,1202,23175754.0143114,/boundary/2067731,Thailand
2025-10-03T00:00:00.000Z,1207,23307.7655016336,5,132011.487322185,1202,23175754.0143114,/boundary/2067731,Thailand
2025-10-04T00:00:00.000Z,1207,23307.7655016336,5,132011.487322185,1202,23175754.0143114,/boundary/2067731,Thailand
2025-10-05T00:00:00.000Z,1207,23307.7655016336,5,132011.487322185,1202,23175754.0143114,/boundary/2067731,Thailand
2025-10-06T00:00:00.000Z,1207,23307.8679195946,5,132062.696302659,1202,23175805.2232919,/boundary/2067731,Thailand
2025-10-07T00:00:00.000Z,1207,23307.8679195946,5,132062.696302659,1202,23175805.2232919,/boundary/2067731,Thailand
2025-10-08T00:00:00.000Z,1207,23307.8679195946,5,132062.696302659,1202,23175805.2232919,/boundary/2067731,Thailand
2025-10-09T00:00:00.000Z,1207,23307.8679195946,5,132062.696302659,1202,23175805.2232919,/boundary/2067731,Thailand
2025-10-10T00:00:00.000Z,1207,23307.8679195946,5,132062.696302659,1202,23175805.2232919,/boundary/2067731,Thailand
2025-10-11T00:00:00.000Z,1207,23307.8679195946,5,132062.696302659,1202,23175805.2232919,/boundary/2067731,Thailand
2025-10-12T00:00:00.000Z,1207,23307.8679195946,5,132062.696302659,1202,23175805.223292,/boundary/2067731,Thailand
2025-10-13T00:00:00.000Z,1208,23316.9976297461,5,132062.696302659,1203,23184934.9334434,/boundary/2067731,Thailand
2025-10-14T00:00:00.000Z,1208,23316.9976297461,5,132062.696302659,1203,23184934.9334434,/boundary/2067731,Thailand
2025-10-15T00:00:00.000Z,1208,23316.9976297461,5,132062.696302659,1203,23184934.9334434,/boundary/2067731,Thailand
2025-10-16T00:00:00.000Z,1209,23399.7436739364,5,132062.696302659,1204,23267680.9776337,/boundary/2067731,Thailand
2025-10-17T00:00:00.000Z,1210,23456.6977335178,5,132062.696302659,1205,23324635.0372151,/boundary/2067731,Thailand
2025-10-18T00:00:00.000Z,1210,23456.6977335178,5,132062.696302659,1205,23324635.0372151,/boundary/2067731,Thailand
2025-10-19T00:00:00.000Z,1210,23456.6977335178,5,132062.696302659,1205,23324635.0372151,/boundary/2067731,Thailand
2025-10-20T00:00:00.000Z,1210,23456.6977335178,5,132062.696302659,1205,23324635.0372151,/boundary/2067731,Thailand
2025-10-21T00:00:00.000Z,1210,23456.6977335178,5,132062.696302659,1205,23324635.0372151,/boundary/2067731,Thailand
2024-10-01T00:00:00.000Z,1,21.2897126202542,,,1,21289.7126202542,/boundary/547469,The Bahamas
2024-11-01T00:00:00.000Z,1,21.2897126202542,,,1,21289.7126202542,/boundary/547469,The Bahamas
2024-12-01T00:00:00.000Z,1,21.2897126202542,,,1,21289.7126202542,/boundary/547469,The Bahamas
2025-01-01T00:00:00.000Z,1,21.2897126202542,,,1,21289.7126202542,/boundary/547469,The Bahamas
2025-02-01T00:00:00.000Z,1,21.2897126202542,,,1,21289.7126202542,/boundary/547469,The Bahamas
2025-03-01T00:00:00.000Z,1,21.2897126202542,,,1,21289.7126202542,/boundary/547469,The Bahamas
2025-04-01T00:00:00.000Z,1,21.2897126202542,,,1,21289.7126202542,/boundary/547469,The Bahamas
2025-05-01T00:00:00.000Z,1,21.2897126202542,,,1,21289.7126202542,/boundary/547469,The Bahamas
2025-06-01T00:00:00.000Z,1,21.2897126202542,,,1,21289.7126202542,/boundary/547469,The Bahamas
2025-07-01T00:00:00.000Z,5,29.5793489828346,,,5,29579.3489828346,/boundary/547469,The Bahamas
