t,amount,length,labels.distribution.amount,labels.distribution.length,labels.transmission.amount,labels.transmission.length,labels.transmission_overhead.amount,labels.transmission_overhead.length,id_relation,Pays
2025-08-01T00:00:00.000Z,360,5920.73371022834,26,208259.535897358,329,5711.14545133941,328,5710.38918684524,/boundary/192757,Tunisia
2025-09-01T00:00:00.000Z,360,5920.74714433235,28,208321.710184848,329,5711.14545133941,328,5710.38918684524,/boundary/192757,Tunisia
2025-10-01T00:00:00.000Z,360,5920.74714433235,27,64397.1050066177,330,5855.07005651764,329,5854.31379202347,/boundary/192757,Tunisia
2025-10-02T00:00:00.000Z,360,5920.74714433235,27,64397.1050066177,330,5855.07005651764,329,5854.31379202347,/boundary/192757,Tunisia
2025-10-03T00:00:00.000Z,360,5920.74714433235,27,64397.1050066177,330,5855.07005651764,329,5854.31379202347,/boundary/192757,Tunisia
2025-10-04T00:00:00.000Z,360,5920.74714433235,27,64397.1050066177,330,5855.07005651764,329,5854.31379202347,/boundary/192757,Tunisia
2025-10-05T00:00:00.000Z,360,5920.74714433235,27,64397.1050066177,330,5855.07005651764,329,5854.31379202347,/boundary/192757,Tunisia
2025-10-06T00:00:00.000Z,360,5920.74714433235,27,64397.1050066177,330,5855.07005651764,329,5854.31379202347,/boundary/192757,Tunisia
2025-10-07T00:00:00.000Z,360,5920.74714433235,27,64397.1050066177,330,5855.07005651764,329,5854.31379202347,/boundary/192757,Tunisia
2025-10-08T00:00:00.000Z,360,5920.74714433235,27,64397.1050066177,330,5855.07005651764,329,5854.31379202347,/boundary/192757,Tunisia
2025-10-09T00:00:00.000Z,360,5920.74714433235,27,64397.1050066177,330,5855.07005651764,329,5854.31379202347,/boundary/192757,Tunisia
2025-10-10T00:00:00.000Z,360,5920.74714433235,27,64397.1050066177,330,5855.07005651764,329,5854.31379202347,/boundary/192757,Tunisia
2025-10-11T00:00:00.000Z,360,5920.74714433235,27,64397.1050066177,330,5855.07005651764,329,5854.31379202347,/boundary/192757,Tunisia
2025-10-12T00:00:00.000Z,360,5920.74714433235,27,64397.1050066177,330,5855.07005651764,329,5854.31379202347,/boundary/192757,Tunisia
2025-10-13T00:00:00.000Z,360,5920.74714433235,27,64397.1050066177,330,5855.07005651764,329,5854.31379202347,/boundary/192757,Tunisia
2025-10-14T00:00:00.000Z,360,5920.74714433235,27,64397.1050066177,330,5855.07005651764,329,5854.31379202347,/boundary/192757,Tunisia
2025-10-15T00:00:00.000Z,360,5920.74714433235,27,64397.1050066177,330,5855.07005651764,329,5854.31379202347,/boundary/192757,Tunisia
2025-10-16T00:00:00.000Z,360,5920.74714433235,27,64397.1050066177,330,5855.07005651764,329,5854.31379202347,/boundary/192757,Tunisia
2025-10-17T00:00:00.000Z,360,5920.74714433235,27,64397.1050066177,330,5855.07005651764,329,5854.31379202347,/boundary/192757,Tunisia
2025-10-18T00:00:00.000Z,360,5920.74714433235,27,64397.1050066177,330,5855.07005651764,329,5854.31379202347,/boundary/192757,Tunisia
2025-10-19T00:00:00.000Z,360,5920.74714433235,27,64397.1050066177,330,5855.07005651764,329,5854.31379202347,/boundary/192757,Tunisia
2025-10-20T00:00:00.000Z,360,5920.74714433235,27,64397.1050066177,330,5855.07005651764,329,5854.31379202347,/boundary/192757,Tunisia
2025-10-21T00:00:00.000Z,360,5920.74714433235,27,64397.1050066177,330,5855.07005651764,329,5854.31379202347,/boundary/192757,Tunisia
2025-10-22T00:00:00.000Z,360,5920.74714433235,27,64397.1050066177,330,5855.07005651764,329,5854.31379202347,/boundary/192757,Tunisia
2025-10-23T00:00:00.000Z,360,5920.74714433235,27,64397.1050066177,330,5855.07005651764,329,5854.31379202347,/boundary/192757,Tunisia
2025-10-24T00:00:00.000Z,360,5920.74714433235,27,64397.1050066177,330,5855.07005651764,329,5854.31379202347,/boundary/192757,Tunisia
2025-10-25T00:00:00.000Z,360,5920.74714433235,27,64397.1050066177,330,5855.07005651764,329,5854.31379202347,/boundary/192757,Tunisia
2025-10-26T00:00:00.000Z,360,5920.74714433235,27,64397.1050066177,330,5855.07005651764,329,5854.31379202347,/boundary/192757,Tunisia
2025-10-27T00:00:00.000Z,360,5920.74714433235,27,64397.1050066177,330,5855.07005651764,329,5854.31379202347,/boundary/192757,Tunisia
2025-10-28T00:00:00.000Z,360,5920.74714433235,27,64397.1050066177,330,5855.07005651764,329,5854.31379202347,/boundary/192757,Tunisia
2025-10-29T00:00:00.000Z,360,5920.74714433235,27,64397.1050066177,330,5855.07005651764,329,5854.31379202347,/boundary/192757,Tunisia
2025-10-30T00:00:00.000Z,360,5920.74714433235,27,64397.1050066177,330,5855.07005651764,329,5854.31379202347,/boundary/192757,Tunisia
2024-10-01T00:00:00.000Z,3746,57201.3753542127,146,214383.73603631,3596,56940.9299328222,3555,56843.2328227136,/boundary/174737,Turkey
2024-11-01T00:00:00.000Z,3791,57222.6563958524,154,206736.459930987,3633,56969.8582505672,3592,56872.1611404586,/boundary/174737,Turkey
2024-12-01T00:00:00.000Z,3837,57254.3047593843,156,208407.289740041,3677,56999.8357842901,3636,56902.1386741815,/boundary/174737,Turkey
2025-01-01T00:00:00.000Z,3864,57276.6012116064,156,208407.289740041,3704,57022.1322365122,3663,56924.4351264036,/boundary/174737,Turkey
2025-02-01T00:00:00.000Z,3872,57412.366224954,160,208477.552327414,3708,57157.8269872725,3667,57060.1298771638,/boundary/174737,Turkey
2025-03-01T00:00:00.000Z,3874,57430.9313483404,162,210898.13706601,3708,57173.9715259203,3667,57076.2744158116,/boundary/174737,Turkey
2025-04-01T00:00:00.000Z,3878,57427.3529908549,166,211235.555960877,3708,57170.0557495399,3667,57072.3586394313,/boundary/174737,Turkey
2025-05-01T00:00:00.000Z,3887,57483.2559586823,172,206619.66112614,3711,57230.5745414065,3670,57132.8774312978,/boundary/174737,Turkey
2025-06-01T00:00:00.000Z,3892,57500.8350880091,177,206794.535337942,3711,57247.9787965214,3670,57150.2816864128,/boundary/174737,Turkey
2025-07-01T00:00:00.000Z,3902,57844.167827809,187,210006.383252507,3711,57588.1266818511,3669,57490.3765908022,/boundary/174737,Turkey
2025-08-01T00:00:00.000Z,3972,58115.8824767397,196,202700.242789635,3772,57867.1474712447,3724,57743.0055763731,/boundary/174737,Turkey
2025-09-01T00:00:00.000Z,3989,58182.7209989408,201,202773.232854805,3784,57933.9130033805,3737,57809.8240894492,/boundary/174737,Turkey
2025-10-01T00:00:00.000Z,4002,58259.960366781,205,204025.359304943,3794,58012.5604821871,3747,57888.4715682558,/boundary/174737,Turkey
2025-10-02T00:00:00.000Z,4002,58259.960366781,205,204025.359304943,3794,58012.5604821871,3747,57888.4715682558,/boundary/174737,Turkey
2025-10-03T00:00:00.000Z,4002,58259.960366781,205,204025.359304943,3794,58012.5604821871,3747,57888.4715682558,/boundary/174737,Turkey
2025-10-04T00:00:00.000Z,4002,58259.960366781,205,204025.359304943,3794,58012.5604821871,3747,57888.4715682558,/boundary/174737,Turkey
2025-10-05T00:00:00.000Z,4006,58260.5028741309,209,204567.866654811,3794,58012.5604821871,3747,57888.4715682558,/boundary/174737,Turkey
2025-10-06T00:00:00.000Z,4006,58260.5028741309,209,204567.866654811,3794,58012.5604821871,3747,57888.4715682558,/boundary/174737,Turkey
2025-10-07T00:00:00.000Z,4006,58260.5028741309,209,204567.866654811,3794,58012.5604821871,3747,57888.4715682558,/boundary/174737,Turkey
2025-10-08T00:00:00.000Z,4006,58260.5028741312,209,204567.866654811,3794,58012.5604821874,3747,57888.4715682561,/boundary/174737,Turkey
2025-10-09T00:00:00.000Z,4007,58279.8697236585,209,204567.866654811,3795,58031.9273317147,3748,57907.8384177835,/boundary/174737,Turkey
2025-10-10T00:00:00.000Z,4007,58279.8697236585,209,204567.866654811,3795,58031.9273317147,3748,57907.8384177835,/boundary/174737,Turkey
2025-10-11T00:00:00.000Z,4007,58287.3697563452,209,204567.866654811,3795,58039.4273644014,3748,57915.3384504701,/boundary/174737,Turkey
2025-10-12T00:00:00.000Z,4010,58287.6582159629,212,204856.326272513,3795,58039.4273644014,3748,57915.3384504701,/boundary/174737,Turkey
2025-10-13T00:00:00.000Z,4010,58287.6582159629,212,204856.326272513,3795,58039.4273644014,3748,57915.3384504701,/boundary/174737,Turkey
2025-10-14T00:00:00.000Z,4010,58287.6582159629,212,204856.326272513,3795,58039.4273644014,3748,57915.3384504701,/boundary/174737,Turkey
2025-10-15T00:00:00.000Z,4010,58287.6582159629,212,204856.326272513,3795,58039.4273644015,3748,57915.3384504702,/boundary/174737,Turkey
2025-10-16T00:00:00.000Z,4010,58287.658215963,212,204856.326272513,3795,58039.4273644016,3748,57915.3384504703,/boundary/174737,Turkey
2025-10-17T00:00:00.000Z,4010,58287.658215963,212,204856.326272513,3795,58039.4273644016,3748,57915.3384504703,/boundary/174737,Turkey
2025-10-18T00:00:00.000Z,4010,58287.658215963,212,204856.326272513,3795,58039.4273644016,3748,57915.3384504703,/boundary/174737,Turkey
2025-10-19T00:00:00.000Z,4010,58287.658215963,212,204856.326272513,3795,58039.4273644016,3748,57915.3384504703,/boundary/174737,Turkey
2025-10-20T00:00:00.000Z,4013,58321.0419328842,212,204856.326272513,3798,58072.8110813228,3751,57948.7221673915,/boundary/174737,Turkey
2025-10-21T00:00:00.000Z,4023,58332.3529483982,221,216101.670458197,3799,58072.8767526511,3752,57948.7354881871,/boundary/174737,Turkey
2025-10-22T00:00:00.000Z,4023,58332.3528098181,221,216101.670458197,3799,58072.876614071,3752,57948.735349607,/boundary/174737,Turkey
2025-10-23T00:00:00.000Z,4023,58332.3528098181,221,216101.670458197,3799,58072.876614071,3752,57948.735349607,/boundary/174737,Turkey
2025-10-24T00:00:00.000Z,4023,58332.3528098181,221,216101.670458197,3799,58072.876614071,3752,57948.735349607,/boundary/174737,Turkey
2025-10-25T00:00:00.000Z,4023,58332.3528098181,221,216101.670458197,3799,58072.876614071,3752,57948.735349607,/boundary/174737,Turkey
2025-10-26T00:00:00.000Z,4023,58332.3528098181,221,216101.670458197,3799,58072.876614071,3752,57948.735349607,/boundary/174737,Turkey
2025-10-27T00:00:00.000Z,4023,58332.3528098181,221,216101.670458197,3799,58072.876614071,3752,57948.735349607,/boundary/174737,Turkey
2025-10-28T00:00:00.000Z,4024,58352.6644077547,221,216101.670458197,3800,58093.1882120076,3753,57969.0469475436,/boundary/174737,Turkey
2025-10-29T00:00:00.000Z,4024,58352.6897926244,221,216101.670458197,3800,58093.2135968772,3753,57969.0723324132,/boundary/174737,Turkey
2025-10-30T00:00:00.000Z,4024,58352.6897926244,221,216101.670458197,3800,58093.2135968772,3753,57969.0723324132,/boundary/174737,Turkey
2024-10-01T00:00:00.000Z,528,9168.42745295221,,,528,9168.42745295221,528,9168.42745295221,/boundary/223026,Turkmenistan
2024-11-01T00:00:00.000Z,528,9168.42745295221,,,528,9168.42745295221,528,9168.42745295221,/boundary/223026,Turkmenistan
2024-12-01T00:00:00.000Z,527,8828.2737388711,,,527,8828.2737388711,527,8828.2737388711,/boundary/223026,Turkmenistan
2025-01-01T00:00:00.000Z,527,8828.29730001559,,,527,8828.29730001559,527,8828.29730001559,/boundary/223026,Turkmenistan
2025-02-01T00:00:00.000Z,523,8930.56719011747,,,523,8930.56719011747,523,8930.56719011747,/boundary/223026,Turkmenistan
2025-03-01T00:00:00.000Z,523,8965.6602675856,,,523,8965.6602675856,523,8965.6602675856,/boundary/223026,Turkmenistan
2025-04-01T00:00:00.000Z,526,8980.04576200967,,,526,8980.04576200967,526,8980.04576200967,/boundary/223026,Turkmenistan
2025-05-01T00:00:00.000Z,612,10231.0468333137,,,612,10231.0468333137,612,10231.0468333137,/boundary/223026,Turkmenistan
2025-06-01T00:00:00.000Z,627,10585.2800692654,,,627,10585.2800692654,627,10585.2800692654,/boundary/223026,Turkmenistan
2025-07-01T00:00:00.000Z,627,10585.3763731314,,,627,10585.3763731314,627,10585.3763731314,/boundary/223026,Turkmenistan
2025-08-01T00:00:00.000Z,641,10835.7841243646,,,641,10835.7841243646,641,10835.7841243646,/boundary/223026,Turkmenistan
2025-09-01T00:00:00.000Z,641,10835.7841243646,,,641,10835.7841243646,641,10835.7841243646,/boundary/223026,Turkmenistan
2025-10-01T00:00:00.000Z,724,11293.8111768414,9,113928.871324872,715,11179.8823055165,715,11179.8823055165,/boundary/223026,Turkmenistan
2025-10-02T00:00:00.000Z,724,11293.8111768414,9,113928.871324872,715,11179.8823055165,715,11179.8823055165,/boundary/223026,Turkmenistan
2025-10-03T00:00:00.000Z,724,11293.8111768414,9,113928.871324872,715,11179.8823055165,715,11179.8823055165,/boundary/223026,Turkmenistan
2025-10-04T00:00:00.000Z,724,11293.8111768414,9,113928.871324872,715,11179.8823055165,715,11179.8823055165,/boundary/223026,Turkmenistan
2025-10-05T00:00:00.000Z,724,11293.8111768414,9,113928.871324872,715,11179.8823055165,715,11179.8823055165,/boundary/223026,Turkmenistan
2025-10-06T00:00:00.000Z,724,11293.8111768414,9,113928.871324872,715,11179.8823055165,715,11179.8823055165,/boundary/223026,Turkmenistan
2025-10-07T00:00:00.000Z,724,11293.8111768414,9,113928.871324872,715,11179.8823055165,715,11179.8823055165,/boundary/223026,Turkmenistan
2025-10-08T00:00:00.000Z,724,11293.8111768414,9,113928.871324872,715,11179.8823055165,715,11179.8823055165,/boundary/223026,Turkmenistan
2025-10-09T00:00:00.000Z,724,11293.8111768414,9,113928.871324872,715,11179.8823055165,715,11179.8823055165,/boundary/223026,Turkmenistan
2025-10-10T00:00:00.000Z,724,11293.8111768414,9,113928.871324872,715,11179.8823055165,715,11179.8823055165,/boundary/223026,Turkmenistan
2025-10-11T00:00:00.000Z,724,11293.8111768414,9,113928.871324872,715,11179.8823055165,715,11179.8823055165,/boundary/223026,Turkmenistan
2025-10-12T00:00:00.000Z,724,11293.8111768414,9,113928.871324872,715,11179.8823055165,715,11179.8823055165,/boundary/223026,Turkmenistan
2025-10-13T00:00:00.000Z,723,11289.2674499273,9,113928.871324872,714,11175.3385786024,714,11175.3385786024,/boundary/223026,Turkmenistan
2025-10-14T00:00:00.000Z,723,11289.2674499273,9,113928.871324872,714,11175.3385786024,714,11175.3385786024,/boundary/223026,Turkmenistan
2025-10-15T00:00:00.000Z,723,11289.2674499273,9,113928.871324872,714,11175.3385786024,714,11175.3385786024,/boundary/223026,Turkmenistan
2025-10-16T00:00:00.000Z,723,11289.2674499273,9,113928.871324872,714,11175.3385786024,714,11175.3385786024,/boundary/223026,Turkmenistan
2025-10-17T00:00:00.000Z,723,11289.2674499273,9,113928.871324872,714,11175.3385786024,714,11175.3385786024,/boundary/223026,Turkmenistan
2025-10-18T00:00:00.000Z,723,11289.2674499273,9,113928.871324872,714,11175.3385786024,714,11175.3385786024,/boundary/223026,Turkmenistan
2025-10-19T00:00:00.000Z,723,11289.2674499273,9,113928.871324872,714,11175.3385786024,714,11175.3385786024,/boundary/223026,Turkmenistan
2025-10-20T00:00:00.000Z,723,11289.2674499273,9,113928.871324872,714,11175.3385786024,714,11175.3385786024,/boundary/223026,Turkmenistan
2025-10-21T00:00:00.000Z,723,11289.2674499273,9,113928.871324872,714,11175.3385786024,714,11175.3385786024,/boundary/223026,Turkmenistan
2025-10-22T00:00:00.000Z,723,11289.2674499273,9,113928.871324872,714,11175.3385786024,714,11175.3385786024,/boundary/223026,Turkmenistan
2025-10-23T00:00:00.000Z,723,11289.2674499273,9,113928.871324872,714,11175.3385786024,714,11175.3385786024,/boundary/223026,Turkmenistan
2025-10-24T00:00:00.000Z,723,11289.2674499273,9,113928.871324872,714,11175.3385786024,714,11175.3385786024,/boundary/223026,Turkmenistan
2025-10-25T00:00:00.000Z,723,11289.2674499273,9,113928.871324872,714,11175.3385786024,714,11175.3385786024,/boundary/223026,Turkmenistan
2025-10-26T00:00:00.000Z,723,11289.2674499273,9,113928.871324872,714,11175.3385786024,714,11175.3385786024,/boundary/223026,Turkmenistan
2025-10-27T00:00:00.000Z,723,11289.2674499273,9,113928.871324872,714,11175.3385786024,714,11175.3385786024,/boundary/223026,Turkmenistan
2025-10-28T00:00:00.000Z,723,11289.2674499273,9,113928.871324872,714,11175.3385786024,714,11175.3385786024,/boundary/223026,Turkmenistan
2025-10-29T00:00:00.000Z,723,11289.2674499273,9,113928.871324872,714,11175.3385786024,714,11175.3385786024,/boundary/223026,Turkmenistan
2025-10-30T00:00:00.000Z,723,11289.2674499273,9,113928.871324872,714,11175.3385786024,714,11175.3385786024,/boundary/223026,Turkmenistan
2024-10-01T00:00:00.000Z,485,2752.12914340565,411,23863.8586257493,73,2728.18461064909,71,2727.67899532972,/boundary/192796,Uganda
2024-11-01T00:00:00.000Z,484,2752.0729000122,410,23807.6152318952,73,2728.18461064951,71,2727.67899533013,/boundary/192796,Uganda
2024-12-01T00:00:00.000Z,484,2752.0729000122,410,23807.6152318952,73,2728.18461064951,71,2727.67899533013,/boundary/192796,Uganda
2025-01-01T00:00:00.000Z,483,2734.74684599165,410,23807.6152318952,72,2710.85855662896,70,2710.35294130958,/boundary/192796,Uganda
2025-02-01T00:00:00.000Z,483,2734.78481574768,410,23807.6152318952,72,2710.89652638498,70,2710.39091106561,/boundary/192796,Uganda
2025-03-01T00:00:00.000Z,483,2734.95708112824,410,23807.6152318952,72,2711.06879176555,70,2710.56317644617,/boundary/192796,Uganda
2025-04-01T00:00:00.000Z,483,2734.95708112824,410,23807.6152318952,72,2711.06879176555,70,2710.56317644617,/boundary/192796,Uganda
2025-05-01T00:00:00.000Z,483,2734.95708112824,410,23807.6152318952,72,2711.06879176555,70,2710.56317644617,/boundary/192796,Uganda
2025-06-01T00:00:00.000Z,483,2734.95708112824,410,23807.6152318952,72,2711.06879176555,70,2710.56317644617,/boundary/192796,Uganda
2025-07-01T00:00:00.000Z,483,2734.95708112824,410,23807.6152318952,72,2711.06879176555,70,2710.56317644617,/boundary/192796,Uganda
2025-08-01T00:00:00.000Z,483,2734.95708112809,410,23807.6152318952,72,2711.06879176539,70,2710.56317644602,/boundary/192796,Uganda
2025-09-01T00:00:00.000Z,486,2770.48118759416,410,23807.6152318952,75,2746.59289823146,73,2746.08728291208,/boundary/192796,Uganda
2025-10-01T00:00:00.000Z,486,2770.48131695022,410,23807.6152318952,75,2746.59302758752,73,2746.08741226815,/boundary/192796,Uganda
2025-10-02T00:00:00.000Z,486,2770.48131695022,410,23807.6152318952,75,2746.59302758752,73,2746.08741226815,/boundary/192796,Uganda
2025-10-03T00:00:00.000Z,486,2770.48131695022,410,23807.6152318952,75,2746.59302758752,73,2746.08741226815,/boundary/192796,Uganda
2025-10-04T00:00:00.000Z,486,2770.48131695022,410,23807.6152318952,75,2746.59302758752,73,2746.08741226815,/boundary/192796,Uganda
2025-10-05T00:00:00.000Z,486,2770.48131695022,410,23807.6152318952,75,2746.59302758752,73,2746.08741226815,/boundary/192796,Uganda
2025-10-06T00:00:00.000Z,486,2770.48131695022,410,23807.6152318952,75,2746.59302758752,73,2746.08741226815,/boundary/192796,Uganda
2025-10-07T00:00:00.000Z,486,2770.48131695022,410,23807.6152318952,75,2746.59302758752,73,2746.08741226815,/boundary/192796,Uganda
2025-10-08T00:00:00.000Z,486,2770.48131695022,410,23807.6152318952,75,2746.59302758752,73,2746.08741226815,/boundary/192796,Uganda
2025-10-09T00:00:00.000Z,486,2770.48131695022,410,23807.6152318952,75,2746.59302758752,73,2746.08741226815,/boundary/192796,Uganda
2025-10-10T00:00:00.000Z,486,2770.48131695022,410,23807.6152318952,75,2746.59302758752,73,2746.08741226815,/boundary/192796,Uganda
2025-10-11T00:00:00.000Z,486,2770.48131695022,410,23807.6152318952,75,2746.59302758752,73,2746.08741226815,/boundary/192796,Uganda
2025-10-12T00:00:00.000Z,486,2770.48131695022,410,23807.6152318952,75,2746.59302758752,73,2746.08741226815,/boundary/192796,Uganda
2025-10-13T00:00:00.000Z,486,2770.4813169503,410,23807.6152318952,75,2746.5930275876,73,2746.08741226823,/boundary/192796,Uganda
2025-10-14T00:00:00.000Z,486,2770.4813169503,410,23807.6152318952,75,2746.5930275876,73,2746.08741226823,/boundary/192796,Uganda
2025-10-15T00:00:00.000Z,486,2770.4813169503,410,23807.6152318952,75,2746.5930275876,73,2746.08741226823,/boundary/192796,Uganda
2025-10-16T00:00:00.000Z,486,2770.4813169503,410,23807.6152318952,75,2746.5930275876,73,2746.08741226823,/boundary/192796,Uganda
2025-10-17T00:00:00.000Z,486,2770.4813169503,410,23807.6152318952,75,2746.5930275876,73,2746.08741226823,/boundary/192796,Uganda
2025-10-18T00:00:00.000Z,486,2770.4813169503,410,23807.6152318952,75,2746.5930275876,73,2746.08741226823,/boundary/192796,Uganda
2025-10-19T00:00:00.000Z,486,2770.4813169503,410,23807.6152318952,75,2746.5930275876,73,2746.08741226823,/boundary/192796,Uganda
