t,amount,length,labels.distribution.amount,labels.distribution.length,labels.generation.amount,labels.generation.length,labels.industrial.amount,labels.industrial.length,labels.transmission.amount,labels.transmission.length,id_relation,Pays
2024-12-01T00:00:00.000Z,3473,467140.789407097,3473,467140.789407097,3473,467140.789407097,3473,467140.789407097,713,271019.38855778,/boundary/52822,Sweden
2025-01-01T00:00:00.000Z,3482,468603.471829137,3482,468603.471829137,3482,468603.471829137,3482,468603.471829137,714,271019.38855778,/boundary/52822,Sweden
2025-02-01T00:00:00.000Z,3495,469151.169185004,3495,469151.169185004,3495,469151.169185004,3495,469151.169185004,715,271289.908375119,/boundary/52822,Sweden
2025-03-01T00:00:00.000Z,3499,469264.984494759,3499,469264.984494759,3499,469264.984494759,3499,469264.984494759,715,271289.909604766,/boundary/52822,Sweden
2025-04-01T00:00:00.000Z,3511,469678.669888103,3511,469678.669888103,3511,469678.669888103,3511,469678.669888103,715,271299.25021504,/boundary/52822,Sweden
2025-05-01T00:00:00.000Z,3520,471108.733510247,3520,471108.733510247,3520,471108.733510247,3520,471108.733510247,718,272057.764332484,/boundary/52822,Sweden
2025-06-01T00:00:00.000Z,3533,471348.063467957,3533,471348.063467957,3533,471348.063467957,3533,471348.063467957,718,272057.764332484,/boundary/52822,Sweden
2025-07-01T00:00:00.000Z,3549,471760.610945471,3549,471760.610945471,3549,471760.610945471,3549,471760.610945471,717,272001.961174069,/boundary/52822,Sweden
2025-08-01T00:00:00.000Z,3570,473333.364343091,3570,473333.364343091,3570,473333.364343091,3570,473333.364343091,718,272062.773212169,/boundary/52822,Sweden
2025-09-01T00:00:00.000Z,3592,473636.080670763,3592,473636.080670763,3592,473636.080670763,3592,473636.080670763,719,272351.171866037,/boundary/52822,Sweden
2025-10-01T00:00:00.000Z,3571,477489.780070154,3571,477489.780070154,3571,477489.780070154,3571,477489.780070154,723,273541.205915596,/boundary/52822,Sweden
2025-10-02T00:00:00.000Z,3572,477504.236634054,3572,477504.236634054,3572,477504.236634054,3572,477504.236634054,723,273541.205915596,/boundary/52822,Sweden
2025-10-03T00:00:00.000Z,3573,477873.81087512,3573,477873.81087512,3573,477873.81087512,3573,477873.81087512,723,273541.205915596,/boundary/52822,Sweden
2025-10-04T00:00:00.000Z,3573,477873.81087512,3573,477873.81087512,3573,477873.81087512,3573,477873.81087512,723,273541.205915596,/boundary/52822,Sweden
2025-10-05T00:00:00.000Z,3573,477873.81087512,3573,477873.81087512,3573,477873.81087512,3573,477873.81087512,723,273541.205915596,/boundary/52822,Sweden
2025-10-06T00:00:00.000Z,3574,477882.933119099,3574,477882.933119099,3574,477882.933119099,3574,477882.933119099,723,273541.205915596,/boundary/52822,Sweden
2025-10-07T00:00:00.000Z,3574,477882.933119099,3574,477882.933119099,3574,477882.933119099,3574,477882.933119099,723,273541.205915596,/boundary/52822,Sweden
2025-10-08T00:00:00.000Z,3574,477882.933119099,3574,477882.933119099,3574,477882.933119099,3574,477882.933119099,723,273541.205915596,/boundary/52822,Sweden
2025-10-09T00:00:00.000Z,3574,477882.933119099,3574,477882.933119099,3574,477882.933119099,3574,477882.933119099,723,273541.205915596,/boundary/52822,Sweden
2025-10-10T00:00:00.000Z,3574,477882.933119099,3574,477882.933119099,3574,477882.933119099,3574,477882.933119099,723,273541.205915596,/boundary/52822,Sweden
2025-10-11T00:00:00.000Z,3574,477882.933119099,3574,477882.933119099,3574,477882.933119099,3574,477882.933119099,723,273541.205915596,/boundary/52822,Sweden
2025-10-12T00:00:00.000Z,3574,477882.933119099,3574,477882.933119099,3574,477882.933119099,3574,477882.933119099,723,273541.205915596,/boundary/52822,Sweden
2025-10-13T00:00:00.000Z,3574,477882.933119099,3574,477882.933119099,3574,477882.933119099,3574,477882.933119099,723,273541.205915596,/boundary/52822,Sweden
2025-10-14T00:00:00.000Z,3574,477882.933119099,3574,477882.933119099,3574,477882.933119099,3574,477882.933119099,723,273541.205915596,/boundary/52822,Sweden
2025-10-15T00:00:00.000Z,3574,477882.933119099,3574,477882.933119099,3574,477882.933119099,3574,477882.933119099,723,273541.205915596,/boundary/52822,Sweden
2025-10-16T00:00:00.000Z,3573,477755.711243444,3573,477755.711243444,3573,477755.711243444,3573,477755.711243444,723,273541.205915596,/boundary/52822,Sweden
2025-10-17T00:00:00.000Z,3573,477755.711243444,3573,477755.711243444,3573,477755.711243444,3573,477755.711243444,723,273541.205915596,/boundary/52822,Sweden
2025-10-18T00:00:00.000Z,3573,477755.711243444,3573,477755.711243444,3573,477755.711243444,3573,477755.711243444,723,273541.205915596,/boundary/52822,Sweden
2025-10-19T00:00:00.000Z,3574,477850.60055595,3574,477850.60055595,3574,477850.60055595,3574,477850.60055595,723,273541.205915596,/boundary/52822,Sweden
2025-10-20T00:00:00.000Z,3573,477647.465616186,3573,477647.465616186,3573,477647.465616186,3573,477647.465616186,723,273541.205915596,/boundary/52822,Sweden
2025-10-21T00:00:00.000Z,3573,477647.465616186,3573,477647.465616186,3573,477647.465616186,3573,477647.465616186,723,273541.205915596,/boundary/52822,Sweden
2025-10-22T00:00:00.000Z,3573,477647.465616186,3573,477647.465616186,3573,477647.465616186,3573,477647.465616186,723,273541.205915596,/boundary/52822,Sweden
2025-10-23T00:00:00.000Z,3573,477647.465616186,3573,477647.465616186,3573,477647.465616186,3573,477647.465616186,723,273541.205915596,/boundary/52822,Sweden
2025-10-24T00:00:00.000Z,3573,477647.465616186,3573,477647.465616186,3573,477647.465616186,3573,477647.465616186,723,273541.205915596,/boundary/52822,Sweden
2025-10-25T00:00:00.000Z,3573,477647.465616186,3573,477647.465616186,3573,477647.465616186,3573,477647.465616186,723,273541.205915596,/boundary/52822,Sweden
2025-10-26T00:00:00.000Z,3573,477647.465616186,3573,477647.465616186,3573,477647.465616186,3573,477647.465616186,723,273541.205915596,/boundary/52822,Sweden
2025-10-27T00:00:00.000Z,3573,477647.465616186,3573,477647.465616186,3573,477647.465616186,3573,477647.465616186,723,273541.205915596,/boundary/52822,Sweden
2025-10-28T00:00:00.000Z,3574,477647.465616186,3574,477647.465616186,3574,477647.465616186,3574,477647.465616186,724,273541.205915596,/boundary/52822,Sweden
2025-10-29T00:00:00.000Z,3578,478044.764241898,3578,478044.764241898,3578,478044.764241898,3578,478044.764241898,728,273938.504541307,/boundary/52822,Sweden
2025-10-30T00:00:00.000Z,3577,477679.218116011,3577,477679.218116011,3577,477679.218116011,3577,477679.218116011,728,273572.95841542,/boundary/52822,Sweden
2024-10-01T00:00:00.000Z,2148,168657.773197367,2148,168657.773197367,2148,168657.773197367,2148,168657.773197367,395,119112.372286804,/boundary/51701,Switzerland
2024-11-01T00:00:00.000Z,2160,168732.052090495,2160,168732.052090495,2160,168732.052090495,2160,168732.052090495,395,119125.644274649,/boundary/51701,Switzerland
2024-12-01T00:00:00.000Z,2164,168967.725255708,2164,168967.725255708,2164,168967.725255708,2164,168967.725255708,396,119228.473308816,/boundary/51701,Switzerland
2025-01-01T00:00:00.000Z,2171,168983.017958373,2171,168983.017958373,2171,168983.017958373,2171,168983.017958373,395,119191.472023813,/boundary/51701,Switzerland
2025-02-01T00:00:00.000Z,2172,169042.296335799,2172,169042.296335799,2172,169042.296335799,2172,169042.296335799,395,119221.85157941,/boundary/51701,Switzerland
2025-03-01T00:00:00.000Z,2182,169185.414582726,2182,169185.414582726,2182,169185.414582726,2182,169185.414582726,395,119221.851581978,/boundary/51701,Switzerland
2025-04-01T00:00:00.000Z,2192,168983.392704463,2192,168983.392704463,2192,168983.392704463,2192,168983.392704463,395,118914.039357197,/boundary/51701,Switzerland
2025-05-01T00:00:00.000Z,2197,168866.824880579,2197,168866.824880579,2197,168866.824880579,2197,168866.824880579,395,118673.454074233,/boundary/51701,Switzerland
2025-06-01T00:00:00.000Z,2219,170423.926559678,2219,170423.926559678,2219,170423.926559678,2219,170423.926559678,399,119562.933273744,/boundary/51701,Switzerland
2025-07-01T00:00:00.000Z,2230,170618.202690695,2230,170618.202690695,2230,170618.202690695,2230,170618.202690695,401,119805.636563416,/boundary/51701,Switzerland
2025-08-01T00:00:00.000Z,2236,180301.682182228,2236,180301.682182228,2236,180301.682182228,2236,180301.682182228,402,129396.206212809,/boundary/51701,Switzerland
2025-09-01T00:00:00.000Z,2242,180508.400258565,2242,180508.400258565,2242,180508.400258565,2242,180508.400258565,402,129489.079202414,/boundary/51701,Switzerland
2025-10-01T00:00:00.000Z,2258,180781.032945458,2258,180781.032945458,2258,180781.032945458,2258,180781.032945458,402,129500.435495246,/boundary/51701,Switzerland
2025-10-02T00:00:00.000Z,2258,180781.032945458,2258,180781.032945458,2258,180781.032945458,2258,180781.032945458,402,129500.435495246,/boundary/51701,Switzerland
2025-10-03T00:00:00.000Z,2258,180781.032945458,2258,180781.032945458,2258,180781.032945458,2258,180781.032945458,402,129500.435495246,/boundary/51701,Switzerland
2025-10-04T00:00:00.000Z,2258,180781.032945458,2258,180781.032945458,2258,180781.032945458,2258,180781.032945458,402,129500.435495246,/boundary/51701,Switzerland
2025-10-05T00:00:00.000Z,2259,180780.67086492,2259,180780.67086492,2259,180780.67086492,2259,180780.67086492,402,129500.435495246,/boundary/51701,Switzerland
2025-10-06T00:00:00.000Z,2259,180780.67086492,2259,180780.67086492,2259,180780.67086492,2259,180780.67086492,402,129500.435495246,/boundary/51701,Switzerland
2025-10-07T00:00:00.000Z,2259,180780.67086492,2259,180780.67086492,2259,180780.67086492,2259,180780.67086492,402,129500.435495246,/boundary/51701,Switzerland
2025-10-08T00:00:00.000Z,2259,180780.67086492,2259,180780.67086492,2259,180780.67086492,2259,180780.67086492,402,129500.435495246,/boundary/51701,Switzerland
2025-10-09T00:00:00.000Z,2259,180780.67086492,2259,180780.67086492,2259,180780.67086492,2259,180780.67086492,402,129500.435495246,/boundary/51701,Switzerland
2025-10-10T00:00:00.000Z,2259,180780.67086492,2259,180780.67086492,2259,180780.67086492,2259,180780.67086492,402,129500.435495246,/boundary/51701,Switzerland
2025-10-11T00:00:00.000Z,2261,180800.321522943,2261,180800.321522943,2261,180800.321522943,2261,180800.321522943,402,129500.435495246,/boundary/51701,Switzerland
2025-10-12T00:00:00.000Z,2261,180800.321522943,2261,180800.321522943,2261,180800.321522943,2261,180800.321522943,402,129500.435495246,/boundary/51701,Switzerland
2025-10-13T00:00:00.000Z,2261,180800.321522943,2261,180800.321522943,2261,180800.321522943,2261,180800.321522943,402,129500.435495246,/boundary/51701,Switzerland
2025-10-14T00:00:00.000Z,2262,180807.186272339,2262,180807.186272339,2262,180807.186272339,2262,180807.186272339,402,129500.435495246,/boundary/51701,Switzerland
2025-10-15T00:00:00.000Z,2262,180807.186272339,2262,180807.186272339,2262,180807.186272339,2262,180807.186272339,402,129500.435495246,/boundary/51701,Switzerland
2025-10-16T00:00:00.000Z,2262,180807.186272339,2262,180807.186272339,2262,180807.186272339,2262,180807.186272339,402,129500.435495246,/boundary/51701,Switzerland
2025-10-17T00:00:00.000Z,2262,180807.186272339,2262,180807.186272339,2262,180807.186272339,2262,180807.186272339,402,129500.435495246,/boundary/51701,Switzerland
2025-10-18T00:00:00.000Z,2262,180807.186272339,2262,180807.186272339,2262,180807.186272339,2262,180807.186272339,402,129500.435495246,/boundary/51701,Switzerland
2025-10-19T00:00:00.000Z,2262,180807.186272339,2262,180807.186272339,2262,180807.186272339,2262,180807.186272339,402,129500.435495246,/boundary/51701,Switzerland
2025-10-20T00:00:00.000Z,2262,180807.186272338,2262,180807.186272338,2262,180807.186272338,2262,180807.186272338,402,129500.435495246,/boundary/51701,Switzerland
2025-10-21T00:00:00.000Z,2263,180823.424456792,2263,180823.424456792,2263,180823.424456792,2263,180823.424456792,403,129516.673679699,/boundary/51701,Switzerland
2025-10-22T00:00:00.000Z,2263,180823.424456792,2263,180823.424456792,2263,180823.424456792,2263,180823.424456792,404,129516.673679699,/boundary/51701,Switzerland
2025-10-23T00:00:00.000Z,2263,180823.424456792,2263,180823.424456792,2263,180823.424456792,2263,180823.424456792,404,129516.673679699,/boundary/51701,Switzerland
2025-10-24T00:00:00.000Z,2265,180845.231107505,2265,180845.231107505,2265,180845.231107505,2265,180845.231107505,406,129538.480330413,/boundary/51701,Switzerland
2025-10-25T00:00:00.000Z,2265,180845.231107505,2265,180845.231107505,2265,180845.231107505,2265,180845.231107505,406,129538.480330413,/boundary/51701,Switzerland
2025-10-26T00:00:00.000Z,2266,180856.698198761,2266,180856.698198761,2266,180856.698198761,2266,180856.698198761,408,129564.378436642,/boundary/51701,Switzerland
2025-10-27T00:00:00.000Z,2266,180856.698198761,2266,180856.698198761,2266,180856.698198761,2266,180856.698198761,408,129564.378436642,/boundary/51701,Switzerland
2025-10-28T00:00:00.000Z,2266,180856.698198761,2266,180856.698198761,2266,180856.698198761,2266,180856.698198761,408,129564.378436642,/boundary/51701,Switzerland
2025-10-29T00:00:00.000Z,2266,180760.114703422,2266,180760.114703422,2266,180760.114703422,2266,180760.114703422,409,129564.378436642,/boundary/51701,Switzerland
2025-10-30T00:00:00.000Z,2266,180760.114703422,2266,180760.114703422,2266,180760.114703422,2266,180760.114703422,409,129564.378436642,/boundary/51701,Switzerland
2024-10-01T00:00:00.000Z,225,116733.693215577,225,116733.693215577,225,116733.693215577,225,116733.693215577,96,66139.9231557227,/boundary/184840,Syria
2024-11-01T00:00:00.000Z,225,116733.693215577,225,116733.693215577,225,116733.693215577,225,116733.693215577,96,66139.9231557227,/boundary/184840,Syria
2024-12-01T00:00:00.000Z,227,117618.775645402,227,117618.775645402,227,117618.775645402,227,117618.775645402,97,67152.3520937875,/boundary/184840,Syria
2025-01-01T00:00:00.000Z,231,118532.4404292,231,118532.4404292,231,118532.4404292,231,118532.4404292,97,67152.3520937875,/boundary/184840,Syria
2025-02-01T00:00:00.000Z,231,118532.4404292,231,118532.4404292,231,118532.4404292,231,118532.4404292,97,67152.3520937875,/boundary/184840,Syria
2025-03-01T00:00:00.000Z,231,118526.991277434,231,118526.991277434,231,118526.991277434,231,118526.991277434,97,67146.9029420212,/boundary/184840,Syria
2025-04-01T00:00:00.000Z,231,118527.021833846,231,118527.021833846,231,118527.021833846,231,118527.021833846,97,67146.933498434,/boundary/184840,Syria
2025-05-01T00:00:00.000Z,231,118527.021833846,231,118527.021833846,231,118527.021833846,231,118527.021833846,97,67146.933498434,/boundary/184840,Syria
2025-06-01T00:00:00.000Z,232,118716.116577821,232,118716.116577821,232,118716.116577821,232,118716.116577821,97,67124.5297138198,/boundary/184840,Syria
2025-07-01T00:00:00.000Z,234,119271.735033444,234,119271.735033444,234,119271.735033444,234,119271.735033444,97,67124.5297138198,/boundary/184840,Syria
2025-08-01T00:00:00.000Z,234,119271.735033444,234,119271.735033444,234,119271.735033444,234,119271.735033444,97,67124.5297138198,/boundary/184840,Syria
2025-09-01T00:00:00.000Z,234,119271.735033444,234,119271.735033444,234,119271.735033444,234,119271.735033444,97,67124.5297138198,/boundary/184840,Syria
2025-10-01T00:00:00.000Z,234,119271.735033444,234,119271.735033444,234,119271.735033444,234,119271.735033444,97,67124.5297138198,/boundary/184840,Syria
2025-10-02T00:00:00.000Z,234,119271.735033444,234,119271.735033444,234,119271.735033444,234,119271.735033444,97,67124.5297138198,/boundary/184840,Syria
2025-10-03T00:00:00.000Z,234,119271.735033444,234,119271.735033444,234,119271.735033444,234,119271.735033444,97,67124.5297138198,/boundary/184840,Syria
2025-10-04T00:00:00.000Z,234,119271.735033444,234,119271.735033444,234,119271.735033444,234,119271.735033444,97,67124.5297138198,/boundary/184840,Syria
2025-10-05T00:00:00.000Z,234,119271.735033444,234,119271.735033444,234,119271.735033444,234,119271.735033444,97,67124.5297138198,/boundary/184840,Syria
2025-10-06T00:00:00.000Z,234,119271.735033444,234,119271.735033444,234,119271.735033444,234,119271.735033444,97,67124.5297138198,/boundary/184840,Syria
2025-10-07T00:00:00.000Z,234,119271.735033444,234,119271.735033444,234,119271.735033444,234,119271.735033444,97,67124.5297138198,/boundary/184840,Syria
2025-10-08T00:00:00.000Z,234,119271.735033444,234,119271.735033444,234,119271.735033444,234,119271.735033444,97,67124.5297138198,/boundary/184840,Syria
2025-10-09T00:00:00.000Z,234,119271.735033444,234,119271.735033444,234,119271.735033444,234,119271.735033444,97,67124.5297138198,/boundary/184840,Syria
2025-10-10T00:00:00.000Z,234,119271.735033444,234,119271.735033444,234,119271.735033444,234,119271.735033444,97,67124.5297138198,/boundary/184840,Syria
2025-10-11T00:00:00.000Z,235,119511.562481685,235,119511.562481685,235,119511.562481685,235,119511.562481685,97,67124.5297138198,/boundary/184840,Syria
2025-10-12T00:00:00.000Z,235,119511.562481685,235,119511.562481685,235,119511.562481685,235,119511.562481685,97,67124.5297138198,/boundary/184840,Syria
2025-10-13T00:00:00.000Z,235,119511.562481685,235,119511.562481685,235,119511.562481685,235,119511.562481685,97,67124.5297138198,/boundary/184840,Syria
2025-10-14T00:00:00.000Z,235,119511.562481685,235,119511.562481685,235,119511.562481685,235,119511.562481685,97,67124.5297138198,/boundary/184840,Syria
2025-10-15T00:00:00.000Z,235,119511.562481685,235,119511.562481685,235,119511.562481685,235,119511.562481685,97,67124.5297138198,/boundary/184840,Syria
2025-10-16T00:00:00.000Z,235,119511.562481685,235,119511.562481685,235,119511.562481685,235,119511.562481685,97,67124.5297138198,/boundary/184840,Syria
2025-10-17T00:00:00.000Z,235,119511.562481685,235,119511.562481685,235,119511.562481685,235,119511.562481685,97,67124.5297138198,/boundary/184840,Syria
2025-10-18T00:00:00.000Z,235,119511.562481685,235,119511.562481685,235,119511.562481685,235,119511.562481685,97,67124.5297138198,/boundary/184840,Syria
2025-10-19T00:00:00.000Z,235,119511.562481685,235,119511.562481685,235,119511.562481685,235,119511.562481685,97,67124.5297138198,/boundary/184840,Syria
2025-10-20T00:00:00.000Z,235,119511.562481685,235,119511.562481685,235,119511.562481685,235,119511.562481685,97,67124.5297138198,/boundary/184840,Syria
2025-10-21T00:00:00.000Z,235,119511.562481685,235,119511.562481685,235,119511.562481685,235,119511.562481685,97,67124.5297138198,/boundary/184840,Syria
2025-10-22T00:00:00.000Z,235,119511.562481685,235,119511.562481685,235,119511.562481685,235,119511.562481685,97,67124.5297138198,/boundary/184840,Syria
2025-10-23T00:00:00.000Z,235,119511.562481685,235,119511.562481685,235,119511.562481685,235,119511.562481685,97,67124.5297138198,/boundary/184840,Syria
2025-10-24T00:00:00.000Z,235,119511.562481685,235,119511.562481685,235,119511.562481685,235,119511.562481685,97,67124.5297138198,/boundary/184840,Syria
2025-10-25T00:00:00.000Z,235,119511.562481685,235,119511.562481685,235,119511.562481685,235,119511.562481685,97,67124.5297138198,/boundary/184840,Syria
2025-10-26T00:00:00.000Z,235,119511.562481685,235,119511.562481685,235,119511.562481685,235,119511.562481685,97,67124.5297138198,/boundary/184840,Syria
